,movieCd,peopleNm,peopleNmEn,cast,castEn
2,20070082,고혜성,KO Hae-sung ,,
3,20070082,최원영,CHOI Won-young,석호,
4,20070082,이정우,LEE Jung-woo,선수 ,
5,20070082,김푸른,KIM Pu-reun ,,
6,20070082,정호익,JEONG Ho-ik,공원사내2,
7,20070082,신정호,,C(거리)남자2,
8,20070082,김미현,,사무실여자동료,
9,20070082,박한나,,예지 ,
10,20070082,김기은,,해진,
11,20070082,민병호,,B(클럽)남자 ,
12,20070082,민병호,,민철 ,
13,20070082,이호경,,E(올림픽공원)남자1,
14,20070082,이준건,,카메라맨1 ,
0,20070071,짐 캐리,Jim Carrey,,
1,20070071,버지니아 매드슨,Virginia Madsen,,
0,20070033,제라드 버틀러,Gerard Butler,,
1,20070033,레나 헤디,Lena Headey,,
0,20070043,벤 애플렉,Ben Affleck,,
1,20070043,앤디 가르시아,Andy Garcia,,
0,20070009,브래드 피트,Brad Pitt,,
1,20070009,케이트 블란쳇,Cate Blanchett,,
2,20070009,아드리아나 바라자,Adriana Barraza,,
0,20060427,샤론 스톤,Sharon Stone,,
1,20060427,루퍼트 에버렛,Rupert Everett,,
0,20070013,라이언 필립,Ryan Phillippe,,
1,20070013,제시 브래포드,Jesse Bradford,,
0,20070067,르네 루소,Rene Russo,,
1,20070067,데니스 퀘이드,Dennis Quaid,,
0,20060375,줄리아 로버츠,Julia Roberts ,,
1,20060375,다코타 패닝,Dakota Fanning,,
0,20060419,루디 영블러드,Rudy Youngblood,,
1,20060419,달리아 헤르난데즈,Dalia Hernandez,,
0,20070007,이현우,LEE Hyun-woo,이민환 ,
1,20070007,김보경,KIM Bo-kyung,,
2,20070007,석훈,,산부인과 의사,
3,20070007,최영숙,,조선호텔 사람들 ,
4,20070007,이영근,,외무관동료들,
5,20070007,이태용,,택시기사 ,
6,20070007,김주석,,외무관동료들 ,
0,19980007,안도훈,AHN Do-hoon ,지운,
1,19980007,우진영,,성완,
2,19980007,정애진,Jeong Ae-jin,예린,
3,19980007,임지원,IM Ji-won ,정은,
4,19980007,김유빈,KIM Yoo-bin,유빈,
0,19980006,이민우,LEE Min-woo,,
0,19980008,윤상연,YOON Sang-yeon  ,상연,
1,19980008,조선묵,CHO Sun-mook,경비,
0,19990075,강태영,KANG Taeyoung,병림,
1,19990075,정재욱,JUNG Jae-wook,창도,
2,19990075,이종우,LEE Jong-woo,한수,
3,19990075,임지은,,주경,
4,19990075,이아영,LEE Ah-Young  ,다정,
5,19990075,장기현,,송연,
0,19990049,장동직,JANG Dong-jik,유진,
1,19990049,이진우,LEE Jin-woo,성민,
2,19990049,김수진,KIM Soo-jin,은영,
3,19990049,장항선,JANG Hang-seon,,
4,19990049,김학철,KIM Hak-cheol,,
0,19990061,이세창,LEE Sae-chang ,한찬우,
1,19990061,김호정,KIM Hojung,진경,
2,19990061,이정현,LEE Jung-hyun,임선희,
0,19990072,김희선,KIM Hee-seon,진채별,
1,19990072,조원희,CHO Won-hee,영은 남편,
2,19990072,차승원,CHA Seoung-won,,
3,19990072,유혜정,,백지장,
4,19990072,박명희,Park Myeong-hui,간호사1 ,
5,19990072,정원중,JUNG Won-joong,저승사자1,
6,19990072,장세진,JANG Se-jin,저승사자 2,
7,19990072,김강일,KIM Kang-il,성도착범,
8,19990072,박광정,PARK Kwang-jung,영업 귀신 2,
9,19990072,박지일,PARK Ji-il,응급실 의사,
0,19990081,조재현,CHO Jae-hyun,김순경,
1,19990081,김영옥,Kim Yeong-ok,,
2,19990081,전진아,JEON Jin-a,이소희,
3,19990081,임하룡,IM Ha-ryong,고형석,
0,20000222,토비 맥과이어,Tobey Maguire,제이크 로델,
1,20000222,스킷 울리히,Skeet Ulrich,잭 불 찰스,
0,19990054,김갑수,KIM Kap-soo,두섭,
1,19990054,이지은,LEE Ji-eun,,
2,19990054,이상희,Lee Sang-hee ,시간강사 2 역,
3,19990054,이재은,LEE Jae-eun,소령,
4,19990054,차승원,CHA Seoung-won,상우,
5,19990054,류태호,RYU Tae-ho,서 실장,
6,19990054,조덕제,JO Duk-je,형사2,
0,19990057,홍시호,,이몽룡,
1,19990057,강희선,GANG Hui-seon,성춘향,
2,19990057,강구한,,변학도,
0,20000233,제니퍼 틸리,Jennifer Tilly,캐서린,
1,20000233,윌리엄 허트,William Hurt,월터,
0,19990060,최철호,CHOI Cheol-ho,동천,
1,19990060,이영수,LEE Young-soo,사내3,
2,19990060,나경미,NA Kyiung-mi ,신혜,
3,19990060,박경환,PARK Gyeong-hwan,상현,
0,19990047,김석훈,KIM Suk-hoon,양한국,
1,19990047,명세빈,MYUNG  Se-bin,한미래,
2,19990047,신구,SHIN Gu,한사장,
3,19990047,정준,JUNG Jun,택중,
4,19990047,권영락,KWON Young-rak,,
5,19990047,기주봉,KI Joo-bong,40대 사내,
6,19990047,김중기,KIM Jung-ki,창원,
7,19990047,정명근,CHUNG Myung-keun,나이트클럽 손님2,
0,19990066,정우성,JUNG Woo-sung,명수,
1,19990066,고소영,KO So-young,제니,
2,19990066,이범수,LEE Beom-su,경철,
3,19990066,박철,PARK Chul,브레드,
0,19990063,주진모,JOO Jin-mo,준영,
1,19990063,황인영,HWANG In-young,진아,
2,19990063,주원성,Ju Won-seong ,재현,
3,19990063,윤기원,YOON Ki-won,기철,
0,19990045,김보성,KIM Bo-sung,양준호,
1,19990045,최재성,CHOI Jae-sung,독수,
0,19990058,안성기,AHN Sung-ki,나,
1,19990058,최지연,CHOE Ji-yeon,의상실여점원,
2,19990058,김민,KIM Min,선영,
3,19990058,방은진,PANG Eun-jin,미장원여인,
4,19990058,사현진,Sa Hyeon-jin ,유라 역,
5,19990058,백수장,PAIK Soo-jang,주유원,
6,19990058,이미은,LEE Mi-eun,파티장 여자 ,
0,20000144,헬레나 본햄 카터,Helena Bonham Carter ,케이트 ,
1,20000144,라이너스 로체,Linus Roache,머튼,
0,19990074,이민우,LEE Min-woo,장덕희 역 ,
1,19990074,신은경,SHIN Eun-kyung,,
2,19990074,김태우,KIM Tae-woo,신용민,
0,20000275,제니퍼 로페즈,Jennifer Lopez,캐서린,
1,20000275,빈센트 도노프리오,Vincent D'Onofrio,칼,
2,20000275,빈스 본,Vince Vaughn,피터,
0,19990083,장동건,JANG Dong-gun,태희,
1,19990083,고소영,KO So-young,영서,
2,19990083,김민,KIM Min,서은미,
3,19990083,박진희,PARK Jin-hee,미스 홍,
4,19990083,이영란,LEE Young-ran,영서 모,
5,19990083,김중기,KIM Jung-ki,은미 남편,
6,19990083,이도겸,LEE Do-gyum,싸우는 신혼부부 남,
0,19990090,강수진,KANG Soo-jin,건,
1,19990090,김승준,,스파이크 역,
2,19990090,안지환,AN Ji-hwan,루이 역,
3,19990090,김일,KIM Il,쟝 역,
0,20000299,알렉스 킹스턴,Alex Kingston,리사,
1,20000299,숀 빈,Sean Bean,제이슨,
0,19970324,주욱,Xu Zhu,,
1,19970324,주임영,Renying Zhou,,
0,19970011,박중훈,PARK Joong-hoon,,
1,19970011,김영옥,Kim Yeong-ok,정아 ,
2,19970011,김지호,KIM Ji-ho,,
3,19970011,최종원,CHOI Chong-won,최부장,
4,19970011,김일우,KIM Il-woo,,
0,20000200,D.B. 스위니,D.B. Sweeney,알라다,
1,20000200,오시 데이비스,Ossie Davis,야르,
2,20000200,줄리아나 마굴리스,Julianna Margulies,니라,
0,19970323,키아누 리브스,Keanu Reeves,,
1,19970323,알 파치노,Al Pacino,,
2,19970323,샤를리즈 테론,Charlize Theron,,
0,19970321,맥 라이언,Meg Ryan,아나스타샤,
1,19970321,존 쿠삭,John Cusack,디미트리,
0,19970312,안느 파릴로,Anne Parillaud ,,
1,19970312,코반 워커,Corban Walker,,
2,19970312,가브리엘 번,Gabriel Byrne,,
0,19970322,로빈 윌리엄스,Robin Williams,,
1,19970322,마르시아 게이 하든,,,
0,19970315,브루스 윌리스,Bruce Willis,,
1,19970315,리차드 기어,Richard Gere,,
0,19970313,대니 에일로,Daniel Louis Aiello Jr.,,
1,19970313,제프 다니엘스,Jeff Daniels,,
2,19970313,그레그 크럿웰,,,
0,19970308,아누크 그린버그,Anouk Grinberg,,
1,19970308,제라르 랑방,Gerard Lanvin ,,
0,19970311,피어스 브로스넌,Pierce Brosnan,,
1,19970311,폴리 워커,Polly Walker,,
0,19970304,지아 카리데스,Gia Carides,,
1,19970304,안소니 라파글리아,Anthony LaPaglia,,
0,19970310,패트릭 스튜어트,Patrick Stewart,,
1,19970310,빈센트 카세이저,Vincent Kartheiser,,
0,19970314,마리오 로페즈,Mario Lopez,,
1,19970314,바바라 니븐,Barbara Niven,,
0,19970278,금성무,Takeshi Kaneshiro,,
1,19970278,양채니,Charlie Yeung,,
2,19970278,진소춘,Jordan Chan,,
0,19970297,엠마 톰슨,Emma Thompson,,
1,19970297,조나단 프라이스,Jonathan Pryce,,
0,19970292,피터 웰러,Peter Weller,,
1,19970292,데니스 호퍼,Dennis Hopper,,
0,19970032,송윤아,SONG Yun-a,,
1,19970032,이민호,,불량소년 역 ,
2,19970032,정준호,JUNG Joon-ho,,
3,19970032,신정근,SHIN Jung-geun,경찰 1/순찰경찰 2,
4,19970032,서동수,SEO Dong-soo,정육점,
5,19970032,김병세,KIM Byong-se,그자식,
0,20000293,유덕화,Andy Lau,화소,
1,20000293,정수문,Sammi Cheng,킨키,
0,19970303,올리비에 그루너,Olivier Gruner,,
0,19970274,크리스 터커,Chris Tucker ,,
1,19970274,찰리 쉰,Charlie Sheen,,
0,19970283,조디 포스터,Jodie Foster,,
1,19970283,제임스 우즈,James Woods,,
0,19970286,잭 니콜슨,Jack Nicholson,,
1,19970286,데이빗 모스,David Morse,,
2,19970286,안젤리카 휴스턴,Anjelica Huston,,
0,19970279,모건 프리먼,Morgan Freeman,,
1,19970279,애슐리 쥬드,Ashley Judd,,
0,19970295,제니퍼 제이슨 리,Jennifer Jason Leigh,,
1,19970295,론 엘다드,Ron Eldard,,
2,19970295,지나 말론,Jena Malone,,
0,19970004,이광수,LEE Kwang-su,,
1,19970004,다렌 셀라비,,,
0,19970296,헬렌 미렌,Helen Mirren,,
1,19970296,피오눌라 플래너건,Fionnula Flanagan,,
0,19970275,조지 클루니,George Clooney,,
1,19970275,니콜 키드먼,Nicole Kidman,,
0,19970298,카이 와이싱어,Kai Wiesinger,,
1,19970298,마이클 멘들,Michael Mendl,,
0,19970001,박상민,PARK Sang-min,,
1,19970001,이미라,LEE Mi-ra,,
2,19970001,윤다훈,YOON Da-hoon,,
3,19970001,정원중,JUNG Won-joong,털보,
4,19970001,서범식,SEO-Beom-sik,어깨들4,
5,19970001,김일우,KIM Il-woo,면장,
6,19970001,송옥숙,SONG Ok-sook,나 여사,
7,19970001,서동수,SEO Dong-soo,범수,
8,19970001,박광정,PARK Kwang-jung,김 순경,
0,20010141,아네트 베닝,Annette Bening,수잔 하트,
1,20010141,게리 샌드링,Garry Shandling ,헤럴드 앤더슨,
2,20010141,벤 킹슬리,Ben Kingsley,그레이든,
0,19970017,조재현,CHO Jae-hyun,,
0,19970263,테렌스 스탬프,Terence Stamp,,
1,19970263,휴고 위빙,Hugo Weaving,,
0,19970259,파멜라 앤더슨,Pamela Anderson,,
1,19970259,테무에라 모리슨,Temuera Morrison,,
0,19970264,요한 비더버그,Johan Widerberg,,
1,19970264,마리카 라게르크란츠,Marika Lagercrantz,,
0,19970256,데미 무어,Demi Moore,,
1,19970256,비고 모텐슨,Viggo Mortensen,,
0,19970267,다나 윌러 니콜슨,Dana Wheeler-Nicholson,,
1,19970267,제임스 맥카프리,James McCaffrey,,
0,19970231,장 끌로드 반담,Jean-Claude Van Damme,,
1,19970231,데니스 로드맨,Dennis Rodman,,
2,19970231,미키 루크,Mickey Rourke,,
0,19970229,커트 러셀,Kurt Russell ,,
1,19970229,캐슬린 퀸란,Kathleen Quinlan,,
0,20000097,제임스 크롬웰,James Cromwell,아서 하겟,
1,20000097,마그다 즈밴스키,Magda Szubanski,하겟 부인,
0,19970266,헤더 마타라조,Heather Matarazzo,,
1,19970266,매튜 페이버,Matthew Faber,,
0,19970249,소피 마르소,Sophie Marceau,,
1,19970249,숀 빈,Sean Bean,,
2,19970249,미아 커쉬너,Mia Kirshner,,
0,19970258,다니엘 데이 루이스,Daniel Day-Lewis,,
1,19970258,위노나 라이더,Winona Ryder,,
2,19970258,조안 알렌,Joan Allen,,
0,19970254,빌리 크리스탈,Billy Crystal,,
1,19970254,로빈 윌리엄스,Robin Williams,,
0,19970240,룻거 하우어,Rutger Hauer,,
1,19970240,잭 블랙,Jack Black,,
2,19970240,조쉬 찰스,Josh Charles,,
0,19970235,로빈 튜니,Robin Tunney,,
1,19970235,페어루자 볼크,Fairuza Balk,,
2,19970235,니브 캠벨,Neve Campbell,,
0,19970030,김형일,KIM Hyung-il,,
1,19970030,한수지,HAN Su-ji,,
2,19970030,최정우,CHOE Jeong-u,부하들,
3,19970030,이주철,LEE Joo-cheol ,,
0,19970031,조형기,CHO Hyoung-ki,,
1,19970031,강철수,KANG Cheol-su,,
0,19970034,김민종,KIM Min-jong,유행철,
1,19970034,허준호,HUH Joonho,,
2,19970034,김준영,KIM Jun-young,,
3,19970034,박광정,PARK Kwang-jung,유광정,
0,19970225,마이클 파레,Michael Pare,,
1,19970225,헤이디 본 팔레스케,Heidi Von Palleske,,
0,19970219,대니 드비토,Danny DeVito,,
1,19970219,마라 윌슨,Mara Wilson,,
0,19970214,존 보이트,Jon Voight,,
1,19970214,제니퍼 로페즈,Jennifer Lopez,,
0,19970215,존 트라볼타,John Travolta,,
1,19970215,니콜라스 케이지,Nicolas Cage ,,
0,19970216,짐 캐리,Jim Carrey,,
1,19970216,제니퍼 틸리,Jennifer Tilly,,
0,19970208,우디 해럴슨,Woody Harrelson,,
1,19970208,코트니 러브,Courtney Love,,
0,20000215,무라타 타케히로,Takehiro Murata,시노다 유지,
1,20000215,니시다 나오미,Naomi Nishida,이치노세 유키,
0,20080012,제시카 알바,Jessica Alba,캠,
1,20080012,데인 쿡,Dane Cook,찰리,
0,20000270,산드라 블록,Sandra Bullock,그웬 커밍스,
1,20000270,도미닉 웨스트,Dominic West,제스퍼,
2,20000270,스티브 부세미,Steve Buscemi,코넬 쇼,
0,20000319,제라르 드빠르디유,Gerard Depardieu,장 피에르 르 펠,
1,20000319,글렌 클로즈,Glenn Close,크루엘라 드 빌,
0,20010045,이하나,LEE Ha-na,,
1,20010045,서진원,SEO Jin-won,,
2,20010045,최지윤,,여조교,
3,20010045,박진오,,횡단보도남 ,
4,20010045,백지영,,사창가여자 ,
5,20010045,이환지,LEE Hwan-ji,조피디,
6,20010045,임수정,,어린명주,
7,20010045,권순미,,란제리모델,
8,20010045,정은혜,,업소아가씨,
0,20000039,김래원,KIM Rae-won,강현우,
1,20000039,이정현,LEE Jung-hyun,송수연,
2,20000039,김꽃지,KIM Kkot-ji,이예림,
3,20000039,이미지,LEE Mi-ji,예림 엄마 ,
4,20000039,조덕현,CHO Duk-hyun,태동,
5,20000039,이영란,LEE Young-ran,소리,
0,20000041,안석환,AHN Suk-hwan,정병환,
1,20000041,박동빈,PARK Dong-been,광태 친구,
2,20000041,송옥숙,SONG Ok-sook,원정림,
3,20000041,박상면,PARK Sang-myun,심충언,
4,20000041,박진희,PARK Jin-hee,정장미,
5,20000041,정준,JUNG Jun,정대철,
6,20000041,이범수,LEE Beom-su,원광태,
7,20000041,조승연,CHO Seung-yeon,형사,
8,20000041,이무현,LEE Mu-hyeon,광태 친구,
9,20000041,박인환,PARK In-hwan,친척 가족,
10,20000041,박충선,PARK Choong-seon,피켓맨 1 ,
11,20000041,전석호,JEON Suk-ho,맹인,
12,20000041,양말복,YANG Mal-bok,동사무소 직원,
0,19970200,윌 스미스,Will Smith,,
1,19970200,토미 리 존스,Tommy Lee Jones,,
0,19970198,산드라 블록,Sandra Bullock,,
1,19970198,제이슨 패트릭,Jason Patric,,
2,19970198,윌렘 데포,Willem Dafoe,,
0,19970038,이아라,Aira ,,
1,19970038,강석현,GANG Suk-hyun,,
0,19970210,필립 토레톤,Philippe Torreton,,
1,19970210,사무엘 르 비앙,Samuel Le Bihan,,
0,19970205,이완 맥그리거,Ewan McGregor,,
1,19970205,피트 포스틀스웨이트,Pete Postlethwaite,,
2,19970205,타라 피츠제랄드,Tara Fitzgerald,,
0,19970197,로미나 몬델로,Romina Mondello,,
0,19970203,게리 부시,Gary Busey,,
1,19970203,빌리 디 윌리엄스,Billy Dee Williams,,
0,19970188,리차드 E. 그랜트,Richard E. Grant,,
1,19970188,사만다 마티스,Samantha Mathis,,
0,19970183,니콜라스 케이지,Nicolas Cage ,,
1,19970183,존 말코비치,John Malkovich,,
0,19970046,최진실,CHOI Jin-sil,,
1,19970046,이경영,LEE Gyoung-young,,
2,19970046,홍선영,HONG Seon-yeong,상준모,
3,19970046,최성,CHOI Seong,회장,
4,19970046,이인철,LEE In-chul,김 부장,
5,19970046,이기열,LEE Gi-yeol,상준 형,
6,19970046,양택조,YANG Taek-jo,지현 부,
7,19970046,김일우,KIM Il-woo,건달 2,
8,19970046,박인환,PARK In-hwan,상준 부,
9,19970046,강성진,KANG Sung-jin,지호,
0,19970192,나오미 캠벨,Naomi Campbell,,
0,19960039,김종헌,KIM Jong-heon ,,
1,19960039,이덕화,LEE Duk-Hwa,,
2,19960039,심혜진,SHIM Hye-jin,,
0,19970191,마이클 매드슨,Michael Madsen,,
1,19970191,로이 샤이더,Roy Scheider,,
0,19970186,빠뜨릭 브라우데,Patrick Braoude,,
1,19970186,크리스틴 스콧 토마스,Kristin Scott Thomas,,
0,19970041,정호경,Jeong Ho-gyeong ,,
1,19970041,박중현,PARK Jung-hyun ,,
2,19970041,양택조,YANG Taek-jo,대장,
0,19970190,양자경,Michelle Yeoh,,
1,19970190,장만옥,Maggie Cheung,,
2,19970190,오군매,Vivian Wu,,
0,19970180,제프 골드블럼,Jeff Goldblum,,
1,19970180,줄리안 무어,Julianne Moore,,
2,19970180,리차드 아텐보로,Richard Samuel Attenborough,,
0,19970175,말콤 맥도웰,Malcolm Mcdowell,,
1,19970175,마이클 파레,Michael Pare,,
0,19970044,황신혜,HWANG Shin-hye,,
1,19970044,방은희,BANG Eun-hee,,
2,19970044,김성미,KIM Sung-Mi,윤주,
3,19970044,노영화,NO Yeong-hwa,,
4,19970044,방은진,PANG Eun-jin,,
5,19970044,문철재,MOON Cheol-jae,,
6,19970044,홍윤정,Hong Yun-jeong,,
7,19970044,정원중,JUNG Won-joong,,
8,19970044,김일우,KIM Il-woo,,
9,19970044,황정민,HWANG Jung-min,,
10,19970044,조상건,JO Sang-gun,,
11,19970044,신신애,SIN Sin-ae,간호사,
0,19970168,클린트 이스트우드,Clint Eastwood,,
1,19970168,진 해크만,Gene Hackman,,
0,19970159,팀 알렌,Tim Allen,,
1,19970159,마틴 쇼트,Martin Short,,
0,19970162,토미 리 존스,Tommy Lee Jones,,
1,19970162,돈 치들,Don Cheadle,,
2,19970162,앤 헤이시,Anne Heche,,
0,19970179,조디 피셔,Jodie Fisher,,
1,19970179,다니엘 앤더슨,Daniel Anderson,,
0,19970158,게리 올드만,Gary Oldman,,
1,19970158,제임스 크롬웰,James Cromwell,,
2,19970158,레나 올린,Lena Olin,,
0,19970040,박근형,PARK Keun-hyong,,
1,19970040,홍리나,HONG Ri-na ,,
2,19970040,최종원,CHOI Chong-won,박씨,
3,19970040,장미희,CHANG Mi-hee,,
4,19970040,정민,Jeong Min,,
5,19970040,이인철,LEE In-chul,김계장,
0,19970164,알랭 샤바,Alain Chabat,,
0,19970169,하비에르 바르뎀,Javier Bardem,,
1,19970169,마리아 바란코,Maria Barranco,,
0,19970155,콜린 세로,Coline Serreau,,
1,19970155,뱅상 랭동,Vincent Lindon,,
0,19970154,발 킬머,Val Kilmer,,
1,19970154,엘리자베스 슈,Elisabeth Shue,,
0,19970036,이정재,LEE Jung-jae,,
1,19970036,주현,JU Hyun,박기풍,
2,19970036,이혜영,LEE Hye-young,,
3,19970036,김학철,KIM Hak-cheol,,
4,19970036,조상건,JO Sang-gun,준 아버지,
5,19970036,박광정,PARK Kwang-jung,사이비,
6,19970036,이양희,LEE Yang-hee,흥신소 직원,
0,19970141,제이다 핀켓 스미스,Jada Pinkett Smith,,
1,19970141,퀸 라티파,Queen Latifah,,
0,19970147,줄리 카르멘,Julie Carmen,,
1,19970147,이마놀 아리아스,Imanol Arias,,
0,19970148,위노나 라이더,Winona Ryder,,
1,19970148,앤 밴크로프트,Anne Bancroft,,
0,19970140,에디 머피,Eddie Murphy,,
1,19970140,마이클 라파포트,Michael Rapaport,,
0,19970127,마이클 더글라스,Michael Douglas,,
1,19970127,바바라 허쉬,Barbara Hershey,,
2,19970127,로버트 듀발,Robert Duvall,,
0,19948538,안느 파릴로,Anne Parillaud ,,
1,19948538,베아트리체 달,Beatrice Dalle,,
0,19970139,아네트 베닝,Annette Bening,,
1,19970139,글렌 클로즈,Glenn Close,,
0,19970102,엘렌 버스틴,Ellen Burstyn,,
0,19970101,피어스 브로스넌,Pierce Brosnan,,
1,19970101,린다 해밀턴,Linda Hamilton,,
2,19970101,헤더 스티븐스,Heather Stephens,핫 스프링스 우먼,
3,19970101,엘리자베스 호프만,Elizabeth Hoffman,,
0,19970125,샤논 위리,Shannon Whirry,,
1,19970125,데이비드 브래들리,David Bradley,,
0,19970119,디 스마트,Dee Smart,,
1,19970119,주드 넬슨,Judd Nelson,,
2,19970119,마크 리,Mark Lee,,
0,19970043,김민종,KIM Min-jong,벨보이,
1,19970043,장동건,JANG Dong-gun,,
2,19970043,최진실,CHOI Jin-sil,,
3,19970043,차승원,CHA Seoung-won,,
4,19970043,진희경,JIN Hee-gyeong,,
5,19970043,김일우,KIM Il-woo,택시소장,
6,19970043,박광정,PARK Kwang-jung,선보는 남자,
0,19970114,임달화,Simon Yam,,
1,19970114,진소춘,Jordan Chan,,
2,19970114,정이건,Ekin Cheng,,
0,19970050,김보성,KIM Bo-sung,,
1,19970050,김지영,KIM Ji-young,,
2,19970050,최종원,CHOI Chong-won,,
3,19970050,최야성,CHOI Ya-sung,,
4,19970050,독고영재,DOKO Young-jae,,
5,19970050,박준규,PARK Jun-gyu,,
0,19970111,프란시스 맥도먼드,Frances McDormand,,
1,19970111,스티브 부세미,Steve Buscemi,,
0,19970108,발 킬머,Val Kilmer,,
1,19970108,말론 브란도,Marlon Brando,,
2,19970108,데이빗 듈리스,David Thewlis,,
0,19970112,유약영,Rene Liu,,
1,19970112,탁종화,,,
2,19970112,장애가,Sylvia Chang,,
0,19970055,김혜수,KIM Hye-soo,성희,
1,19970055,김호진,KIM Ho-jin,,
2,19970055,이경영,LEE Gyoung-young,,
3,19970055,김학철,KIM Hak-cheol,관리인,
4,19970055,이기영,LEE Ki-young,비디오 대표,
5,19970055,문영동,MUN Yeong-dong,삼식,
0,19970052,김지혜,KIM Ji-hye,,
1,19970052,송재호,SONG Jae-ho,,
2,19970052,박상원,PARK Sang-won,,
3,19970052,하유미,HA You-me,링링,
0,19970100,장만옥,Maggie Cheung,,
1,19970100,여명,Leon Lai,,
0,19960001,강선영,GANG Seon-yeong,,
0,19970054,박신양,PARK Shin-yang,,
1,19970054,이수아,LEE Su-a,,
2,19970054,이경영,LEE Gyoung-young,,
3,19970054,이인철,LEE In-chul,붕어,
4,19970054,이기열,LEE Gi-yeol,마약반 형사,
5,19970054,방은희,BANG Eun-hee,가죽바지,
0,20010053,이건주,Lee Geon-ju ,,
1,20010053,박화영,PARK Hwa-young     ,,
2,20010053,전수민,,반장,
3,20010053,박성환,,인창,
0,19970086,우피 골드버그,Whoopi Goldberg,,
1,19970086,제라르 드빠르디유,Gerard Depardieu,,
0,19970087,토마스 이안 그리피스,Thomas Ian Griffith,,
1,19970087,크리스 멀키,Chris Mulkey,,
0,20010012,윤양하,YOON Yang-ha,,
1,20010012,황은진,,,
2,20010012,홍윤정,Hong Yun-jeong,,
3,20010012,정안수,JEONG An-su,,
4,20010012,홍다연,,,
5,20010012,신창환,,,
6,20010012,박효정,,,
7,20010012,이호찬,,,
8,20010012,유현주,,,
9,20010012,윤지희,,,
10,20010012,양동희,,,
0,20010286,이안 맥켈런,Ian McKellen,,
1,20010286,브렌든 프레이저,Brendan Fraser,,
2,20010286,린 레드그레이브,Lynn Redgrave,,
0,20000004,강성민,KANG Sung-min,형준,
1,20000004,박은혜,PARK Eun-hye,희정,
2,20000004,정민,Jeong Min,종호,
3,20000004,이영호,,성욱,
0,19970051,신현준,SHIN Hyun-joon,,
1,19970051,이병헌,LEE Byung-hun,종만,
2,19970051,정선경,JUNG Sun-kyung,,
3,19970051,김일우,KIM Il-woo,호프집 주인,
0,20000031,최민수,CHOI Min-soo,주노명,
1,20000031,황신혜,HWANG Shin-hye,한정희,
2,20000031,이미연,LEE Mi-yeon,이해숙 역 ,
3,20000031,여균동,YEO Kyundong,박우석,
4,20000031,맹세창,MAENG Se-chang,박준호,
5,20000031,김의성,KIM Eui-sung,편집장,
0,20000051,김상중,KIM Sang-joong,해룡,
1,20000051,윤다훈,YOON Da-hoon,사현,
2,20000051,진희경,JIN Hee-gyeong,레드,
3,20000051,임창정,IM Chang-jung,블루,
4,20000051,박준규,PARK Jun-gyu,두산,
5,20000051,김세준,KIM Se-jun,화이트,
6,20000051,이재은,LEE Jae-eun,은아,
0,20000007,유태웅,YOO Tae-ung,신선우,
1,20000007,김성수,KIM Sung-soo,한정남,
2,20000007,성상모,,이성균 ,
3,20000007,김일우,KIM Il-woo,,
0,20000042,신현준,SHIN Hyun-joon,,
1,20000042,정준호,JUNG Joon-ho,강현,
2,20000042,장진영,JANG Jin-young,하예린,
3,20000042,윤용현,YOON Yong-hyeon,박대원,
4,20000042,양길영,YANG Kil-young,자살자,
5,20000042,류태호,RYU Tae-ho,장대영,
6,20000042,김정균,KIM Jeong-kyoon,김 대원,
7,20000042,김명국,KIM Myeong-gook,문 대원,
8,20000042,주부진,JU Bu-jin,식당 아줌마,
0,20040500,바르나비 메츠슈라프,Barnaby Metschurat ,,
1,20040500,허버트 크노프,Herbert Knaup,,
2,20040500,하이케 마카취일,Heike Makatsch ,,
0,20000012,주진모,JOO Jin-mo,나,
1,20000012,심이영,SHIM Yi-young,소녀,
2,20000012,김진만,KIM Jin-man,찐따,
3,20000012,이제락,LEE Jae-rack,양아치보스,
4,20000012,김기연,KIM Ki-yeon,만화방 여주인,
5,20000012,김정영,KIM Jung-young,,
0,20000027,정선경,JUNG Sun-kyung,주고은,
1,20000027,차승원,CHA Seoung-won,김준호,
2,20000027,조은숙,CHO Eun-suk,정은진,
3,20000027,황인성,WHANG In-sung,최편식,
4,20000027,김세영,KIM Se-young ,남세준,
5,20000027,이인철,LEE In-chul,조만동,
6,20000027,신신애,SIN Sin-ae,권정금,
0,20000008,류미오,RYU Mi-oh ,,
1,20000008,유철,YU  Cheol,,
2,20000008,하재영,HA Jae-young,,
0,20000054,서갑숙,SEO Gap-suk,봉자,
1,20000054,김현우,Kim Hyun-woo,,
2,20000054,심이영,SHIM Yi-young,자두,
3,20000054,김일우,KIM Il-woo ,곽순경,
4,20000054,김일우,KIM Il-woo,곽 순경,
0,20000002,이지현,LEE Ji-hyun,,
1,20000002,오지호,OH Ji-ho,,
0,20000043,김석훈,KIM Suk-hoon,단,
1,20000043,이미숙,LEE Mi-sook,수 역,
2,20000043,최진실,CHOI Jin-sil,,
3,20000043,설경구,SUL Kyung-gu,,
4,20000043,김윤진,KIM Yun-jin,연,
5,20000043,공형진,KONG Hyung-jin,성관,
6,20000043,조덕현,CHO Duk-hyun,도운,
7,20000043,이무현,LEE Mu-hyeon,범족 족장,
8,20000043,박동빈,PARK Dong-been,수로,
9,20000043,송용태,SONG Yong-tae,대장간 노인,
0,19970096,크리스토퍼 램버트,Christopher Lambert,,
