movieId,rating,reviewTime,comments,userId
595,4.0,19961027024314,,ghf
595,4.0,19960606111646,,ghg
595,3.0,20081210145612,,ghh
595,3.0,19961003205236,,ghi
595,3.0,20040823211412,,ghj
595,4.0,19960926210331,,ghk
595,3.0,19970122010134,,ghl
595,4.0,19961007111747,,ghm
595,5.0,19961027205813,,gia
595,5.0,19991216163742,,gib
595,4.5,20060310220832,,gic
595,5.0,20080205180633,,gid
595,5.0,19971121030004,,gie
595,3.0,20090528112506,,gif
595,1.0,19960729085311,,gig
595,5.0,19960414084839,,gih
595,3.0,19960511172727,,gii
595,3.5,20090101120517,,gij
595,3.0,19970303163740,,gik
595,3.0,19960921024645,,gil
595,3.5,20070228210036,,gim
595,4.0,20001120093711,,gja
595,4.0,19960617090408,,gjb
595,4.0,19991231045617,,gjc
595,5.0,20020201201926,,gjd
595,4.5,20050322070710,,gje
595,3.0,20060821022702,,gjf
595,4.0,20050724014749,,gjg
595,4.0,20100626212034,,gjh
595,3.0,19961122154328,,gji
595,2.0,20000802152806,,gjj
595,3.0,20060208124846,,gjk
595,5.0,19960910114800,,gjl
595,5.0,19970708095548,,gjm
595,2.0,20060525193254,,gka
595,3.0,19960512172349,,gkb
595,3.5,20081029050120,,gkc
595,3.0,19960605162157,,gkd
595,5.0,20000322054700,,gke
595,3.0,19960610163843,,gkf
595,5.0,20000118015458,,gkg
595,5.0,20060418200449,,gkh
595,4.0,20160801174822,,gki
595,3.0,19960905215902,,gkj
595,3.0,19991101203744,,gkk
595,4.0,19960802214332,,gkl
595,5.0,20010619000459,,gkm
595,2.0,19960801173430,,gla
28,5.0,19970131123954,,glb
28,4.0,19961116160212,,glc
28,3.0,19990929063639,,gld
28,4.0,20000424153735,,gle
28,3.0,19960522135558,,glf
28,4.0,20080810214433,,glg
28,5.0,19960330191230,,glh
28,5.0,19980912065733,,gli
28,4.5,20041203210607,,glj
28,2.0,19980616145058,,glk
28,5.0,20000602083044,,gll
28,4.0,20021208233302,,glm
28,4.0,19980201230743,,gma
28,4.0,20000402141951,,gmb
28,4.0,19991015183954,,gmc
28,4.0,20131223201749,,gmd
28,5.0,20020201195703,,gme
28,4.0,20011016173933,,gmf
1892,4.0,19991004232553,,gmg
1892,5.0,19991213220325,,gmh
1892,5.0,19981007121955,,gmi
1892,4.0,20100328003712,,gmj
1892,4.0,20030407024049,,gmk
1892,2.5,20050424021841,,gml
1892,3.0,19980718174131,,gmm
1892,2.5,20160507170027,,gna
1892,3.0,20000425180546,,gnb
1892,3.0,19991014114400,,gnc
1892,3.5,20040216221022,,gnd
1892,2.0,19991008161700,,gne
1892,4.0,20000124162940,,gnf
1892,4.5,20090427115926,,gng
1892,3.5,20051023222301,,gnh
1892,2.0,20001210045408,,gni
1892,3.0,20030429190851,,gnj
1892,2.0,20110128071128,,gnk
1892,4.0,19980829074937,,gnl
1892,3.0,20001105160639,,gnm
1892,3.0,20001120102712,,goa
1892,0.5,20120103003653,,gob
1892,4.0,20060130222656,,goc
1092,2.5,20071026220129,,god
1092,4.0,20050923100613,,goe
1092,1.0,19970206013253,,gof
1092,4.0,20000117203204,,gog
1092,4.0,20001109055001,,goh
1092,2.0,19981007122032,,goi
1092,4.0,20001119021034,,goj
1092,4.0,20050829211830,,gok
1092,4.0,20030407024049,,gol
1092,3.0,20060203205228,,gom
1092,4.0,20001115031827,,gpa
1092,3.5,20110103140904,,gpb
1092,2.5,20050328034933,,gpc
1092,3.0,19961124235806,,gpd
1092,5.0,19981003021518,,gpe
1092,4.0,20150727185605,,gpf
1092,3.0,20080817064252,,gpg
1092,4.0,20001229231548,,gph
1092,2.0,20001002153918,,gpi
1092,4.0,20000407054607,,gpj
1092,3.0,20020117033646,,gpk
1092,1.0,20150611124504,,gpl
1092,3.0,20040223215945,,gpm
1092,3.0,20110308132559,,gqa
1092,4.0,19991014114923,,gqb
1092,2.0,19980610145137,,gqc
1092,4.0,20001120054313,,gqd
1092,3.0,19961216092814,,gqe
1092,4.0,20051023221748,,gqf
1092,3.0,20040930021910,,gqg
1092,3.0,20060721172331,,gqh
1092,2.0,19991230052759,,gqi
1092,3.0,20110212153333,,gqj
1092,3.0,20051116214016,,gqk
1092,4.0,20010130131233,,gql
1092,3.0,20001210045628,,gqm
1092,4.0,20050309190658,,gra
1092,2.5,20160816222505,,grb
1092,2.5,20040808095850,,grc
1092,4.0,20030429190822,,grd
1092,3.0,20120623011556,,gre
1092,1.0,20000104082441,,grf
1092,4.0,19970122011500,,grg
1092,3.0,19961007113602,,grh
1092,1.5,20140202130726,,gri
1092,4.0,20080205182137,,grj
1092,4.0,20001105160559,,grk
1092,4.0,20021214154524,,grl
1092,4.0,20061229215702,,grm
1092,5.0,20001121215905,,gsa
1092,3.5,20090124171214,,gsb
1092,3.5,20060813161433,,gsc
1092,3.5,20060207101931,,gsd
1092,3.5,20060525195217,,gse
1092,4.0,20020418144919,,gsf
1092,4.5,20060418203413,,gsg
769,3.0,19991012011924,,gsh
348,3.5,20050923100653,,gsi
348,4.0,19970206011342,,gsj
348,5.0,19991213195320,,gsk
348,3.0,19961103214118,,gsl
348,3.0,19961116161854,,gsm
348,4.0,20000424175600,,gta
348,3.5,20040601145859,,gtb
348,3.0,19960525211144,,gtc
348,5.0,19960330192651,,gtd
348,4.0,20041119191400,,gte
348,5.0,20000425171409,,gtf
348,4.0,20000602081105,,gtg
348,4.0,19991008164722,,gth
348,5.0,19961023092522,,gti
348,5.0,20000508140220,,gtj
348,4.0,19991003193850,,gtk
348,3.0,19960706185952,,gtl
348,5.0,20001125091237,,gtm
348,4.0,19960816142324,,gua
348,5.0,20000703180021,,gub
348,5.0,19960330191155,,guc
348,3.0,20040703034938,,gud
348,4.0,19980201233908,,gue
348,3.0,19960519080710,,guf
348,3.5,20051204223351,,gug
348,2.0,20031231022133,,guh
348,3.0,19991004212337,,gui
348,3.5,20120623003627,,guj
348,4.5,20040923000218,,guk
348,5.0,20000602171405,,gul
348,4.0,19971114101623,,gum
348,4.0,19970303163044,,gva
348,3.0,19960514162634,,gvb
348,4.0,20001120092725,,gvc
348,4.0,20001119042010,,gvd
348,3.0,20000731211456,,gve
348,3.0,19960910125409,,gvf
348,5.0,20000520123215,,gvg
348,4.0,20020418105621,,gvh
348,5.0,19991211174513,,gvi
766,5.0,19961116161921,,gvj
766,3.0,19970929080424,,gvk
766,4.0,20000509174324,,gvl
766,5.0,19970109111741,,gvm
766,5.0,19970122003246,,gwa
766,3.0,20010408020841,,gwb
766,5.0,20001121213148,,gwc
766,3.0,20000731205008,,gwd
766,5.0,19970206111203,,gwe
539,3.0,19960621111607,,gwf
539,3.0,19961229135448,,gwg
539,2.0,20040820185845,,gwh
539,2.5,20060527113728,,gwi
539,3.0,19991215165206,,gwj
539,3.0,19961103213414,,gwk
539,3.0,19961108002436,,gwl
539,3.5,20080823074137,,gwm
539,3.0,19961116154729,,gxa
539,3.5,20090415035524,,gxb
539,3.0,19961120213639,,gxc
539,4.0,20110510015053,,gxd
539,3.0,20040526122635,,gxe
539,5.0,19960815091625,,gxf
539,3.0,20041010181856,,gxg
539,5.0,20111107032936,,gxh
539,3.0,20061229195919,,gxi
539,3.0,19960709095452,,gxj
539,4.0,20100327235030,,gxk
539,4.0,19960528124019,,gxl
539,4.0,19960910023149,,gxm
539,5.0,20030407024643,,gya
539,3.5,20130219034919,,gyb
539,1.5,20051102043852,,gyc
539,3.0,19961106161358,,gyd
539,2.0,20070704033209,,gye
539,5.0,20001115025028,,gyf
539,3.0,19960717185335,,gyg
539,2.0,20050328034155,,gyh
539,3.0,19960921072724,,gyi
539,5.0,19961019165407,,gyj
539,3.0,19960826124811,,gyk
539,3.0,19960925064526,,gyl
539,3.0,20031205023056,,gym
539,2.5,20080810204721,,gza
539,2.0,20160507162317,,gzb
539,4.0,20001117212537,,gzc
539,2.0,20001002174029,,gzd
539,5.0,20000407070428,,gze
539,3.5,20050405070704,,gzf
539,3.0,20010606205057,,gzg
539,5.0,20000424083439,,gzh
539,3.0,19960807235937,,gzi
539,3.0,19961012215607,,gzj
539,5.0,20110901162544,,gzk
539,4.0,19960724180849,,gzl
539,4.0,19961021014530,,gzm
539,3.5,20060216005225,,gAa
539,4.0,20030307211954,,gAb
539,4.0,20041111001911,,gAc
539,4.0,19960926065413,,gAd
539,3.0,20110307092445,,gAe
539,4.0,19991012085207,,gAf
539,4.0,19980616143546,,gAg
539,3.0,20000602082045,,gAh
539,4.5,20041121104522,,gAi
539,3.0,20081030105206,,gAj
539,3.0,19960902092844,,gAk
539,3.0,19961216090024,,gAl
539,2.5,20050128215413,,gAm
539,3.0,20000504225856,,gBa
539,3.0,20051006211704,,gBb
539,4.0,19961108150632,,gBc
539,4.0,20000511002032,,gBd
539,1.5,20050502041329,,gBe
539,4.0,20020413071655,,gBf
539,3.0,20130621020857,,gBg
539,3.0,19960706185738,,gBh
539,5.0,19970623142402,,gBi
539,3.0,19960617080308,,gBj
539,3.0,19960816142053,,gBk
539,4.5,20160511062646,,gBl
539,3.0,19990727235041,,gBm
539,4.0,19960830231247,,gCa
539,3.0,20010130131216,,gCb
539,2.0,20070303080525,,gCc
539,4.5,20081129005728,,gCd
539,4.0,20001210042457,,gCe
539,4.0,20130404225303,,gCf
539,3.5,20040727055808,,gCg
539,3.0,20050505170348,,gCh
539,3.0,20030416132423,,gCi
539,3.0,19991216040537,,gCj
539,3.0,20110128062354,,gCk
539,3.5,20100430231648,,gCl
539,4.0,19960523080104,,gCm
539,4.0,20000402142206,,gDa
539,5.0,19960606113218,,gDb
539,3.5,20120622230712,,gDc
539,4.0,19961003205646,,gDd
539,3.0,20031226051846,,gDe
539,3.0,19970122013236,,gDf
539,4.0,19961007111942,,gDg
539,4.0,19961027210011,,gDh
539,5.0,19991216162656,,gDi
539,3.0,20060327235313,,gDj
539,5.0,20080205180736,,gDk
539,2.5,20100808021618,,gDl
539,4.0,20001104214600,,gDm
539,3.0,19960729090622,,gEa
539,5.0,19971114152240,,gEb
539,3.0,20010408020445,,gEc
539,2.0,19970303090657,,gEd
539,4.0,20061229214647,,gEe
539,5.0,20001120103020,,gEf
539,3.0,20090124153616,,gEg
539,3.0,20020201200130,,gEh
539,1.5,20061212050121,,gEi
539,3.0,20060130225709,,gEj
539,2.0,20011217064427,,gEk
539,3.0,19960910125204,,gEl
539,3.0,20020418110320,,gEm
539,1.5,20080126205920,,gFa
539,5.0,19960830141127,,gFb
539,3.0,19961120193118,,gFc
539,5.0,19960617041243,,gFd
539,3.0,19960610164525,,gFe
539,4.0,20150919195347,,gFf
539,4.0,20000118020821,,gFg
539,4.0,20060418202440,,gFh
539,3.0,19960624185051,,gFi
539,4.0,19960802214714,,gFj
539,4.0,20010624013221,,gFk
539,1.0,19960801173840,,gFl
539,4.0,19961106091044,,gFm
240,3.0,19981003021744,,gGa
240,2.0,19961012222940,,gGb
240,3.0,19960523075556,,gGc
240,4.0,19960606113340,,gGd
240,5.0,20001121221317,,gGe
600,4.0,19981003021705,,gGf
279,5.0,19970131123707,,gGg
279,2.0,19960617081300,,gGh
279,4.0,20001210034257,,gGi
279,0.5,20050122224503,,gGj
3109,4.0,20000425183813,,gGk
703,3.0,19970206005646,,gGl
343,3.0,19961019172111,,gGm
218,4.0,19961116162414,,gHa
218,3.0,19991012083815,,gHb
218,5.0,19970127145747,,gHc
218,2.0,19980616145221,,gHd
218,3.0,20000602082447,,gHe
218,2.0,20020413072904,,gHf
218,3.0,19960706190111,,gHg
218,3.0,19960519080737,,gHh
218,4.0,19960523073101,,gHi
218,4.0,19961007112445,,gHj
218,3.0,19991216170613,,gHk
218,3.0,20001121201528,,gHl
218,4.0,19960617041127,,gHm
218,3.0,19960610164349,,gIa
218,4.0,20010624014827,,gIb
696,3.0,20000315064935,,gIc
696,1.0,19991008060100,,gId
379,3.0,19970206015045,,gIe
379,3.0,19970121131648,,gIf
379,4.0,20100511014113,,gIg
379,0.5,20061208194906,,gIh
379,3.0,19981003020323,,gIi
379,2.0,20001128134747,,gIj
379,4.0,20001128163948,,gIk
379,3.0,20160507165858,,gIl
379,4.0,20000407060456,,gIm
379,4.0,20000317055336,,gJa
379,3.5,20080411034330,,gJb
379,3.0,19980616143949,,gJc
379,4.0,20030207205323,,gJd
379,2.0,19991111185704,,gJe
379,4.0,20000209052156,,gJf
379,3.5,20060728180729,,gJg
379,3.0,19970623143043,,gJh
379,3.0,19991216184201,,gJi
379,4.0,20000803150848,,gJj
379,4.0,20001121204311,,gJk
379,4.0,20000319064723,,gJl
207,3.0,19961229141145,,gJm
207,2.5,20081015035315,,gKa
207,5.0,19960815092008,,gKb
207,3.0,19960528123315,,gKc
207,3.5,20140712214055,,gKd
207,5.0,19961019170804,,gKe
207,3.0,19961012215949,,gKf
207,3.0,20030324201302,,gKg
207,4.0,19991102132321,,gKh
207,3.0,19980616143711,,gKi
207,4.0,20000122212223,,gKj
207,3.0,20070110014900,,gKk
207,4.0,20020413071414,,gKl
207,3.0,19960706190148,,gKm
207,4.0,19960414143156,,gLa
207,3.0,20001210053627,,gLb
207,2.5,20040808100533,,gLc
207,2.0,20110128075951,,gLd
207,4.0,19960523074006,,gLe
207,4.0,20000402142637,,gLf
207,4.0,19960606113434,,gLg
207,3.0,19991216165207,,gLh
207,3.0,19960511173117,,gLi
207,3.0,20001121213935,,gLj
207,4.0,20020201200808,,gLk
207,3.0,19960901041602,,gLl
207,3.0,19960916072431,,gLm
207,3.0,20010715213019,,gMa
1480,3.5,20040601123808,,gMb
1480,4.0,20000425174228,,gMc
1480,3.0,20040218142510,,gMd
1480,4.0,19991115125034,,gMe
1480,5.0,20001120095200,,gMf
1480,2.0,20020201232045,,gMg
829,1.0,20050424022220,,gMh
829,1.0,20000504230339,,gMi
829,1.0,20010710015301,,gMj
829,1.0,20001210044159,,gMk
829,1.0,19991216163925,,gMl
829,1.0,20100420104917,,gMm
829,1.0,20010122203724,,gNa
828,3.0,19961116162441,,gNb
828,2.5,20030827201452,,gNc
828,4.0,19980417142359,,gNd
828,4.0,19991216183520,,gNe
3090,5.0,20000407072759,,gNf
3090,5.0,19991230041224,,gNg
3090,3.0,20001114233631,,gNh
3090,3.0,20000118081304,,gNi
3090,2.0,20010204185349,,gNj
3090,1.0,20020820190241,,gNk
3063,2.0,19991215170151,,gNl
3063,5.0,20001010222032,,gNm
3063,3.0,20000801005936,,gOa
3063,3.0,19991216183006,,gOb
3063,4.0,20001105161243,,gOc
3063,4.0,20001121221049,,gOd
3063,3.0,19991211061722,,gOe
694,3.0,19970131115938,,gOf
694,5.0,19970122174133,,gOg
694,3.0,20160809052452,,gOh
694,2.0,19970121203925,,gOi
694,2.5,20040820171519,,gOj
694,1.0,19970623135220,,gOk
694,3.0,19961218063252,,gOl
694,2.0,20010708200347,,gOm
694,3.0,19970426220155,,gPa
694,4.0,19961009180114,,gPb
235,3.0,19960621111424,,gPc
235,4.0,20010816052335,,gPd
235,5.0,20050923100124,,gPe
235,3.0,19970206010844,,gPf
235,2.0,20051110224023,,gPg
235,4.0,20060527113458,,gPh
235,4.0,19991213195226,,gPi
235,5.0,20050904101750,,gPj
235,4.0,20091014082517,,gPk
235,4.5,20060822004313,,gPl
235,4.0,19961116155029,,gPm
235,4.0,19961120214603,,gQa
235,4.0,20000424181307,,gQb
235,4.0,20000309064512,,gQc
235,0.5,20060203202608,,gQd
235,4.5,20101206014607,,gQe
235,4.0,19961124202244,,gQf
235,4.0,20001208151515,,gQg
235,1.0,20050310021928,,gQh
235,4.0,20080810213644,,gQi
235,3.0,20001117212253,,gQj
235,5.0,19960330192652,,gQk
235,5.0,20000407064826,,gQl
235,4.0,19961107040917,,gQm
235,4.0,19961012215659,,gRa
235,0.5,20041128180940,,gRb
235,4.5,20110901163912,,gRc
235,5.0,20000801010611,,gRd
235,3.0,20040423205606,,gRe
235,5.0,20120805171848,,gRf
235,5.0,20121111174907,,gRg
235,4.0,19980617150755,,gRh
235,3.0,20000602081236,,gRi
235,4.0,19960902093136,,gRj
235,4.0,20050130001603,,gRk
235,5.0,20000612193709,,gRl
235,5.0,19961023091938,,gRm
235,3.0,20080812185204,,gSa
235,4.0,20040930023927,,gSb
235,2.0,20000201011241,,gSc
235,5.0,19960706185544,,gSd
235,4.0,20001119230212,,gSe
235,4.0,19991230030649,,gSf
235,4.5,20030717195426,,gSg
235,4.0,19960330191155,,gSh
235,4.0,19960830231412,,gSi
235,5.0,20050322105314,,gSj
235,4.5,20141207054026,,gSk
235,4.0,20021228223534,,gSl
235,2.0,19960519080423,,gSm
235,3.0,20051204223022,,gTa
235,4.5,20040728212222,,gTb
235,3.5,20110128055400,,gTc
235,4.0,20020331004213,,gTd
235,4.0,19991024202913,,gTe
235,4.0,19970418001442,,gTf
235,5.0,19991007205411,,gTg
235,3.0,19960412234033,,gTh
235,3.0,19970122004308,,gTi
235,4.0,20160717123051,,gTj
235,5.0,19960414084840,,gTk
235,3.0,19971114112614,,gTl
235,4.0,20001121042507,,gTm
235,3.0,19970303164840,,gUa
235,5.0,20070228204358,,gUb
235,4.0,20061229215122,,gUc
235,5.0,20001120090723,,gUd
235,3.5,20061226183856,,gUe
235,4.0,20001119042010,,gUf
235,4.0,19961122154902,,gUg
235,4.0,20000731211257,,gUh
235,4.0,19960910121028,,gUi
235,4.0,20130928063532,,gUj
235,5.0,20000520123144,,gUk
235,5.0,19991211174144,,gUl
235,3.0,19960610164143,,gUm
235,4.5,20060418194252,,gVa
235,5.0,19960612165733,,gVb
765,2.0,19970215115307,,gVc
765,3.0,20000220011623,,gVd
765,4.5,20140421081936,,gVe
765,5.0,19961019172557,,gVf
765,3.0,19970717011510,,gVg
765,4.0,20080411034529,,gVh
765,1.0,20000508141613,,gVi
765,2.0,19970519141923,,gVj
765,3.0,19960830232418,,gVk
765,3.0,20081129000840,,gVl
765,4.0,20150306121509,,gVm
765,1.0,19970417185551,,gWa
765,3.0,19980815010920,,gWb
765,2.0,20001121201806,,gWc
765,2.0,20020201233357,,gWd
765,4.0,19970409080608,,gWe
765,2.0,19991212203310,,gWf
765,2.0,19970302102842,,gWg
137,1.0,20001121210024,,gWh
982,4.0,19970206014708,,gWi
982,4.0,20000424181555,,gWj
982,3.0,19980616144527,,gWk
982,1.0,20000612194130,,gWl
105,3.0,19970206013056,,gWm
105,2.0,20001119013419,,gXa
105,3.0,19961009112102,,gXb
105,3.0,19961116162210,,gXc
105,3.0,19990929064327,,gXd
105,3.5,20040624063115,,gXe
105,0.5,20041010172620,,gXf
105,5.0,19961009180747,,gXg
105,3.0,19960525211033,,gXh
105,4.0,19961019170030,,gXi
105,4.0,20001010223947,,gXj
105,4.0,20000407073854,,gXk
105,4.0,20090313213958,,gXl
105,3.0,19960819105849,,gXm
105,3.0,20050426141048,,gYa
105,3.0,19961021015107,,gYb
105,2.0,20000418181615,,gYc
105,4.0,19980617150822,,gYd
105,5.0,20000602083330,,gYe
105,2.0,20121224023532,,gYf
105,3.0,19960902093523,,gYg
105,3.0,19960706185819,,gYh
105,2.0,19991229225906,,gYi
105,3.5,20030820052702,,gYj
105,4.0,19991211164522,,gYk
105,3.5,20050305190650,,gYl
105,4.0,19960519080508,,gYm
105,1.0,20001210035904,,gZa
105,3.5,20120520231417,,gZb
105,2.5,20040808095641,,gZc
105,2.5,20120523044645,,gZd
105,4.0,20000402142206,,gZe
105,5.0,19960606112232,,gZf
105,4.0,20000602171848,,gZg
105,2.0,20001104215953,,gZh
105,4.0,19971114152646,,gZi
105,4.0,19970303165112,,gZj
105,3.0,19960921025311,,gZk
105,2.0,19960909155913,,gZl
105,4.0,20001120103139,,gZm
105,2.0,19991231050509,,haa
105,2.0,20010122143506,,hab
105,3.0,19961009175511,,hac
105,4.0,20060418203343,,had
105,3.0,19960613194217,,hae
105,1.0,20010715213346,,haf
105,3.0,19960801174118,,hag
105,3.0,19961106091253,,hah
1633,3.0,20000603193127,,hai
1633,4.0,19991213221630,,haj
1633,4.0,20001210034507,,hak
1633,3.0,20010408015549,,hal
1633,3.0,20001120093856,,ham
1633,4.0,20020201230953,,hba
1633,3.0,19971207202003,,hbb
1633,3.0,19991101203219,,hbc
1554,4.0,19970929065930,,hbd
1554,4.0,20000509174206,,hbe
1554,2.0,20000309055254,,hbf
1554,1.0,20001002151128,,hbg
1554,4.0,20090208104854,,hbh
1554,5.0,20001121210705,,hbi
8009,3.5,20041208002730,,hbj
903,5.0,20000207102629,,hbk
903,3.5,20061112231215,,hbl
903,4.0,20050211150459,,hbm
903,5.0,20010816050546,,hca
903,5.0,20050923094719,,hcb
903,4.0,19970206011342,,hcc
903,3.5,20060526192939,,hcd
903,3.0,19991003095716,,hce
903,4.0,20000118035358,,hcf
903,5.0,20060217185139,,hcg
903,4.0,20110604072623,,hch
903,5.0,20081006013342,,hci
903,5.0,19990929065542,,hcj
903,5.0,20000424153847,,hck
903,4.0,20000220011522,,hcl
903,5.0,20010511232105,,hcm
903,1.5,20061229192751,,hda
903,4.5,20100328003258,,hdb
903,5.0,20030730223329,,hdc
903,4.0,20070704031647,,hdd
903,3.0,20080817063535,,hde
903,4.0,19970409044444,,hdf
903,4.0,20010207183444,,hdg
903,4.0,20001216222425,,hdh
903,3.0,20000407054244,,hdi
903,5.0,20050304200225,,hdj
903,5.0,20000425184924,,hdk
903,4.0,20040903151706,,hdl
903,4.0,20020908235105,,hdm
903,4.0,19961012221239,,hea
903,2.5,20150610020922,,heb
903,5.0,20050416203725,,hec
903,3.5,20050113204641,,hed
903,4.0,19991018113108,,hee
903,4.5,20050427020147,,hef
903,2.0,19980609145648,,heg
903,5.0,20001120053737,,heh
903,4.0,19991213222254,,hei
903,4.5,20050127221841,,hej
903,3.5,20080812185042,,hek
903,4.0,20150926182651,,hel
903,4.0,19990727001717,,hem
903,4.0,20050402183419,,hfa
903,5.0,19980417134633,,hfb
903,4.5,20121123170849,,hfc
903,4.0,20010506010255,,hfd
903,4.0,20160816213701,,hfe
903,4.0,19991212054319,,hff
903,5.0,19991004190349,,hfg
903,4.0,20110128053616,,hfh
903,5.0,19991004213256,,hfi
903,4.0,20151109122709,,hfj
903,5.0,20150715231034,,hfk
903,5.0,20000802202824,,hfl
903,3.5,20120622224426,,hfm
903,4.0,20020624143417,,hga
903,5.0,20001121033043,,hgb
903,4.0,20000805142335,,hgc
903,5.0,19980815011945,,hgd
903,5.0,20001120091039,,hge
903,5.0,20000731191734,,hgf
903,3.5,20090619155011,,hgg
903,5.0,20001127224216,,hgh
903,5.0,20050317190035,,hgi
903,4.5,20060130223309,,hgj
903,5.0,19991023195752,,hgk
903,3.0,20010122214022,,hgl
903,5.0,19991008054516,,hgm
903,4.0,20151123180327,,hha
3034,5.0,20000207185044,,hhb
3034,4.0,20160705043313,,hhc
3034,4.5,20110422093505,,hhd
3034,4.0,20060203213528,,hhe
3034,4.0,20140712214140,,hhf
3034,2.0,20120626122227,,hhg
3034,4.0,20150720213651,,hhh
3034,4.0,20011019202919,,hhi
3034,3.0,20080810205304,,hhj
3034,2.5,20160507163748,,hhk
3034,4.0,20000806061944,,hhl
3034,5.0,20160722045317,,hhm
3034,4.5,20030610210046,,hia
3034,3.0,20060519000821,,hib
3034,3.0,19991111182843,,hic
3034,4.0,19991230024736,,hid
3034,2.0,20081108204223,,hie
3034,4.0,20001210032859,,hif
3034,4.0,19991212060949,,hig
3034,3.5,20110128071216,,hih
3034,4.0,20090413213811,,hii
3034,1.0,20000226103107,,hij
3034,4.0,19991216183154,,hik
3034,3.5,20160115093242,,hil
3034,4.5,20070228205905,,him
3034,4.0,20001121070716,,hja
3034,5.0,20050322072906,,hjb
3034,4.0,20020418104434,,hjc
3034,5.0,20010619000429,,hjd
339,3.0,19960621111132,,hje
339,2.5,20050728185022,,hjf
339,4.0,19970206014639,,hjg
339,4.0,20001121012535,,hjh
339,4.0,19961108002348,,hji
339,2.5,20061111135144,,hjj
339,4.0,19960628145031,,hjk
339,1.0,19960716102603,,hjl
339,4.0,20090415025857,,hjm
339,3.0,19961120213454,,hka
339,4.5,20110510015536,,hkb
339,4.0,20020316222008,,hkc
339,3.5,20160331062818,,hkd
339,3.0,20040526134611,,hke
339,3.0,19960921103511,,hkf
339,5.0,19960815091416,,hkg
339,4.0,20041010181909,,hkh
339,4.0,19960726072417,,hki
339,3.0,19960525210708,,hkj
339,3.0,19960522135057,,hkk
339,5.0,19960910022843,,hkl
339,3.5,20060203204218,,hkm
339,1.5,20051102043911,,hla
339,3.0,19961106161156,,hlb
339,4.0,20001115025246,,hlc
339,3.0,19960717185046,,hld
339,2.5,20050322091045,,hle
339,5.0,19961019165024,,hlf
339,3.0,19960826124609,,hlg
339,4.0,19960813084008,,hlh
339,4.0,19961115225150,,hli
339,3.5,20080810205401,,hlj
339,2.5,20160507163155,,hlk
339,4.0,19960330192652,,hll
339,3.0,20050323060907,,hlm
339,4.0,20010606205408,,hma
339,3.0,19960808001558,,hmb
339,3.0,19960822084013,,hmc
339,3.5,20110901163018,,hmd
339,3.0,19960724180234,,hme
339,3.5,20060216005327,,hmf
339,4.5,20050126025143,,hmg
339,3.5,20041111001932,,hmh
339,3.0,20110307091934,,hmi
339,3.0,19991012084941,,hmj
339,4.0,19970127144820,,hmk
339,3.5,20030827201135,,hml
339,2.0,20000602082203,,hmm
339,3.5,20050110105912,,hna
339,3.0,19961216085711,,hnb
339,3.0,20000504222942,,hnc
339,4.0,19961108150517,,hnd
339,2.0,20000201011935,,hne
339,4.0,20020412212150,,hnf
339,2.0,20130621151505,,hng
339,3.0,19960706185046,,hnh
339,3.0,19960414143156,,hni
339,5.0,19970623142401,,hnj
339,4.0,19960617075813,,hnk
339,4.0,20041013194500,,hnl
339,4.0,20010621021521,,hnm
339,4.5,20051116215900,,hoa
339,3.0,19960619074110,,hob
339,3.0,19960519080047,,hoc
339,4.0,20001210042603,,hod
339,2.5,20040727055915,,hoe
339,3.0,20030409213903,,hof
339,5.0,19960419111558,,hog
339,2.5,20110128062239,,hoh
339,4.5,20100430230309,,hoi
339,4.0,19960523072502,,hoj
339,3.0,19960606111707,,hok
339,3.0,20120623010846,,hol
339,4.0,19961003205431,,hom
339,3.0,19960926210430,,hpa
339,3.0,19961007111819,,hpb
339,5.0,19991216162810,,hpc
339,3.0,20000606035933,,hpd
339,3.0,20001104214917,,hpe
339,4.0,19960414084842,,hpf
339,4.0,19971114102809,,hpg
339,3.5,20061229214734,,hph
339,4.0,20001121200440,,hpi
339,5.0,20020201200454,,hpj
339,1.0,20050724015843,,hpk
339,3.0,19960909194309,,hpl
339,3.0,19961122154456,,hpm
339,3.5,20060130225750,,hqa
339,0.5,20060721202736,,hqb
339,3.0,20050104121113,,hqc
339,2.5,20080126211412,,hqd
339,3.0,19960605162242,,hqe
339,5.0,19960613032505,,hqf
339,4.0,19960610163904,,hqg
339,4.0,20150814202504,,hqh
339,4.0,20060418202522,,hqi
339,4.0,19991101204541,,hqj
339,5.0,19960617081241,,hqk
339,4.0,19960802214429,,hql
339,3.0,20010715213213,,hqm
339,3.0,19961106090834,,hra
914,4.0,20120310113606,,hrb
914,1.5,20030715062821,,hrc
914,3.0,19970206013652,,hrd
914,5.0,19970121124715,,hre
914,3.0,20060526195732,,hrf
914,4.0,19991213200847,,hrg
914,1.5,20070321040737,,hrh
914,5.0,19981007130640,,hri
914,4.0,20080823070044,,hrj
914,4.0,20090415003240,,hrk
914,3.5,20110507005226,,hrl
914,4.0,19990929164534,,hrm
914,5.0,20000510174731,,hsa
914,3.5,20060203215859,,hsb
914,3.5,20090210011924,,hsc
914,4.0,20020426021319,,hsd
914,0.5,20091117063724,,hse
914,3.0,20090926235348,,hsf
914,4.0,20040903173024,,hsg
914,4.0,20080712030928,,hsh
914,3.0,19961012221258,,hsi
914,5.0,20010720213346,,hsj
