userId,movieId,rating,comments,reviewTime
srha,292,3.5,,20140303235941
srgb,292,4.0,,19960802214357
sqba,292,5.0,,20050405070655
srfb,292,4.0,,19960905215931
sqyb,292,1.0,,20001121204004
srga,292,3.0,,19960612164832
sqza,292,4.0,,19960617090434
sqzb,292,3.0,,20061212045847
sraa,292,4.0,,19960630043948
srab,292,4.0,,19961122154352
srba,292,4.0,,19960622171111
sqab,292,3.0,,20010120011037
srca,292,1.0,,19960910122156
srcb,292,3.5,,20050412153032
srda,292,3.0,,20080126205824
srdb,292,3.0,,19961120193150
srea,292,3.0,,19960518202223
srbb,292,3.5,,20060202104333
srfa,292,4.5,,20060418202432
sreb,292,4.0,,19960613032505
isqb,293,5.0,,20150225064841
isqa,293,5.0,,20010219160047
ispb,293,4.0,,20040921185327
ispa,293,3.0,,20000209190734
isob,293,3.0,,20160507161205
isna,293,4.5,,20080701114702
isnb,293,4.5,,20150726175535
ismb,293,5.0,,19960531064134
isma,293,3.5,,20150720200810
islb,293,5.0,,19981003021150
isla,293,4.5,,20030930022652
iskb,293,5.0,,20050322081505
isoa,293,5.0,,20050310022648
isra,293,4.0,,20000316065340
issb,293,4.0,,20040114182502
issa,293,4.0,,20110901163047
ista,293,5.0,,20120819001445
istb,293,5.0,,20000801004917
isua,293,5.0,,20151020103528
isub,293,4.5,,20050403155609
isvb,293,2.0,,19980616143750
iswa,293,4.0,,19991008222028
iswb,293,5.0,,20000122212842
isxa,293,5.0,,20151104185431
isxb,293,4.0,,20140910183513
isya,293,4.0,,19961216092712
isyb,293,3.0,,20050130001622
iska,293,4.0,,20070512000350
isza,293,4.0,,20000612193511
isrb,293,4.0,,20150610011727
isva,293,3.5,,20080424122645
isca,293,5.0,,19970317183056
isja,293,4.5,,20101206013714
iszb,293,3.5,,20060219224114
irua,293,5.0,,20050211150859
irub,293,5.0,,20010816050927
irva,293,4.0,,20050923100004
irvb,293,4.0,,19970206020453
irwa,293,4.0,,20060526193839
irwb,293,4.0,,20001109054223
irxa,293,5.0,,19961103213814
irxb,293,4.5,,20140115172355
irya,293,4.0,,19960519162756
iryb,293,5.0,,20110517040944
irza,293,4.0,,20160627044950
irzb,293,5.0,,19981007123727
isaa,293,4.0,,19970131122045
isjb,293,3.0,,19960717185511
isab,293,5.0,,20110531072034
isbb,293,5.0,,19960716100351
iscb,293,4.0,,19961120214603
isda,293,2.0,,20160411025145
isdb,293,4.5,,20050529213615
isea,293,4.5,,20151104214913
iseb,293,4.0,,20041115154733
isfa,293,3.0,,20151102193708
isfb,293,5.0,,19960525210959
isga,293,4.5,,20060517102734
isgb,293,4.5,,20090609090219
isha,293,4.0,,20060203201638
ishb,293,5.0,,20130219034027
isia,293,4.5,,20150715010209
isib,293,4.0,,20120502084627
isba,293,4.0,,20061108190638
itaa,293,4.5,,20051023220657
itra,293,4.0,,19970122004441
itba,293,0.5,,20151011034101
itsb,293,4.5,,20100808020920
itta,293,3.0,,20001104214245
ittb,293,4.0,,19960729091033
itua,293,4.0,,19960414084841
itub,293,4.5,,20150701212547
itva,293,4.0,,19970303161941
itvb,293,3.0,,19991123162334
itwa,293,4.0,,20150204002802
itwb,293,4.0,,20070228205611
itxa,293,4.5,,20061229214906
itxb,293,4.0,,20141109185932
itya,293,4.0,,19960617090708
ityb,293,5.0,,20090124152620
itza,293,3.0,,20061212051455
itsa,293,3.0,,20140202141400
itzb,293,4.0,,20100610080417
iuba,293,4.0,,19991023194439
iubb,293,4.5,,20050413152524
iuca,293,3.0,,19991008060209
iucb,293,4.5,,20150911160421
iuda,293,4.0,,19960512175755
iudb,293,3.5,,20080126231634
iuea,293,5.0,,20130109100019
iueb,293,1.0,,19960830140828
iufa,293,5.0,,20000108005132
iufb,293,4.5,,20060128223213
iuga,293,4.0,,19960610164157
iugb,293,4.0,,20150813172232
iuha,293,4.5,,20060418195813
iuhb,293,4.5,,20120731105201
iuaa,293,4.0,,19961122154902
itab,293,5.0,,20080814143154
itrb,293,4.0,,19961007112114
itqa,293,3.0,,19991008001026
itbb,293,4.0,,20160508190720
itca,293,4.0,,20150926182542
itcb,293,4.0,,20030319165438
itda,293,4.0,,19960706185621
itdb,293,2.0,,19991230025931
itea,293,1.0,,19960619074556
iteb,293,3.0,,20121123171622
itfa,293,3.5,,20050403141539
itfb,293,4.5,,20080705055758
itga,293,5.0,,20050322110035
itgb,293,5.0,,20060127171736
itha,293,3.5,,20141207053746
ithb,293,5.0,,19960621060717
itia,293,5.0,,20150331041616
itqb,293,4.0,,19960412234033
itib,293,3.0,,19960519080445
itjb,293,5.0,,20160516070941
itka,293,5.0,,20160816213622
itkb,293,4.0,,20031231021325
itla,293,4.0,,20040728212251
itlb,293,4.0,,20030416131916
itma,293,3.5,,20110128062559
itmb,293,4.0,,20000208074827
itna,293,3.5,,20151104073352
itnb,293,5.0,,20150715231259
itoa,293,4.0,,20160608120151
itob,293,4.0,,19960523072835
itpa,293,4.5,,20110624192635
itpb,293,4.0,,19960606112138
itja,293,3.0,,20001210045007
iuab,293,4.0,,20060130221800
qaba,294,3.0,,19960613193855
qaab,294,4.0,,19960414084841
qaaa,294,3.0,,19970131123954
oeib,296,4.0,,19961216083118
oeia,296,3.0,,19991213221324
oehb,296,3.5,,20140910183639
oeha,296,3.0,,19960902092107
oegb,296,5.0,,20151109011505
oega,296,5.0,,20081030105222
oefb,296,5.0,,19991008164102
ogva,296,5.0,,20020109235005
oeeb,296,1.0,,19961110134255
oeea,296,5.0,,20000602075403
oeja,296,5.0,,20050128215210
oefa,296,4.5,,20150219172231
oeda,296,4.5,,20050427015815
oecb,296,5.0,,20080424122650
oeca,296,4.0,,19991012082857
oebb,296,3.0,,20000109070736
oeba,296,5.0,,20121111173425
oeab,296,4.0,,20110306212525
oeaa,296,3.0,,20120805153916
odzb,296,4.5,,20111015184439
odza,296,4.0,,20041111001418
odyb,296,5.0,,20060216005024
oedb,296,3.0,,19980616143826
oejb,296,3.0,,20000612193338
oeka,296,4.0,,20150106051340
oekb,296,3.5,,20060116112621
oeva,296,4.0,,19990727001019
oeub,296,5.0,,20000703174130
oeua,296,3.0,,19961216233838
oetb,296,5.0,,19960816141731
oeta,296,5.0,,19960901072415
oesb,296,4.5,,20110222124659
oesa,296,5.0,,19970623142358
oerb,296,5.0,,19991230025631
oera,296,5.0,,19960706184911
oeqb,296,4.5,,20060717172042
oeqa,296,5.0,,19970109114526
oepb,296,5.0,,20000201014225
oepa,296,4.5,,20130903034948
oeob,296,4.5,,20150926182424
oeoa,296,4.0,,19961016185009
oenb,296,5.0,,19991003194456
oena,296,4.5,,20160508214613
oemb,296,4.0,,19961108150214
oema,296,4.5,,20080805161118
oelb,296,5.0,,20000505134735
oela,296,4.5,,20051023220005
odya,296,5.0,,19961021014124
odxb,296,4.0,,20000806061530
odxa,296,4.5,,20050426141604
odwb,296,3.5,,20050322122107
odjb,296,5.0,,20000407063604
odja,296,5.0,,20001216222023
odib,296,3.0,,19961017152126
odia,296,5.0,,19960330192652
odhb,296,5.0,,20001003174906
odha,296,4.0,,20001117154447
odgb,296,4.0,,20010101204610
odga,296,4.0,,20080810202223
odfb,296,4.5,,20140608014553
odfa,296,5.0,,20091117065408
odeb,296,4.0,,20030225034203
odea,296,5.0,,20050310232837
oddb,296,4.0,,20150726181132
odda,296,5.0,,20080628115505
odcb,296,3.0,,20001225055842
odca,296,3.0,,19961115224933
odbb,296,3.0,,20001010221147
odba,296,5.0,,19960813083835
odab,296,5.0,,19960826124451
odaa,296,4.5,,20081130191708
oczb,296,3.0,,20011019204233
odka,296,4.5,,20050405070515
oevb,296,5.0,,19960330191155
odkb,296,3.0,,20050304203527
odlb,296,3.5,,20041028055832
odwa,296,4.5,,20050416205800
odvb,296,2.0,,19960724175759
odva,296,4.0,,20010314090625
odub,296,4.0,,20040114182942
odua,296,4.5,,20160626124758
odtb,296,4.5,,20050207141102
odta,296,4.5,,20160723125442
odsb,296,5.0,,20110901162033
odsa,296,5.0,,20070407221959
odrb,296,3.0,,19960819105508
odra,296,3.0,,20050604000020
odqb,296,4.0,,20150610011449
odqa,296,5.0,,20120526050158
odpb,296,3.0,,19961012215310
odpa,296,4.0,,20080712025138
odob,296,4.0,,20161014205551
odoa,296,3.0,,20000316065251
odnb,296,2.0,,20020118015648
odna,296,4.5,,20040903150246
odmb,296,5.0,,20000425175611
odma,296,4.0,,19961107040256
odla,296,4.5,,20041202174524
oewa,296,1.0,,20150611212526
oewb,296,3.0,,20010621014641
oexa,296,3.0,,19961126050436
ofxb,296,3.0,,20091023084806
ofxa,296,3.5,,20080205180448
ofwb,296,4.0,,20140202141202
ofwa,296,4.0,,20060310212501
ofvb,296,4.5,,20160719112257
ofva,296,5.0,,19991217151554
ofub,296,5.0,,19961007111655
oglb,296,5.0,,20150502002335
ogma,296,4.0,,20100420112043
ogmb,296,5.0,,20001127224517
ogna,296,5.0,,20080623151746
ognb,296,3.5,,20050320193216
ogoa,296,5.0,,19960909194010
ogob,296,3.0,,19960630043251
ogpa,296,4.0,,19961122154135
ogpb,296,5.0,,19960622170055
ogqa,296,5.0,,19991003111215
ogqb,296,5.0,,20000731205747
ogra,296,5.0,,20060130220238
ogrb,296,5.0,,20011217064628
ogsa,296,5.0,,19960910114557
ofya,296,3.0,,20100808021323
ogsb,296,5.0,,19970708100202
ofyb,296,3.5,,20060306010458
ofzb,296,3.0,,19960729085227
ogka,296,5.0,,20090124153945
ogjb,296,4.0,,20150709181716
ogja,296,5.0,,20161006195621
ogib,296,4.0,,19960617090315
ogia,296,5.0,,20001120090438
oghb,296,5.0,,20130908070110
ogha,296,5.0,,20061229211134
oggb,296,4.5,,20070228203348
ogga,296,4.0,,20160115090639
ogfb,296,3.0,,19960906142627
ogfa,296,4.0,,19960514162244
ogeb,296,5.0,,19960921161508
ogea,296,5.0,,19991123161705
ogdb,296,4.0,,19970303161837
ogda,296,5.0,,20010204191522
ogcb,296,5.0,,19990929012242
ogca,296,4.5,,20150701212430
ogbb,296,4.0,,20000427180705
ogba,296,3.0,,19960511172552
ogab,296,4.0,,19971114102634
ogaa,296,5.0,,19960414084841
ofza,296,4.0,,20001104223552
ogta,296,5.0,,20130928064228
ogtb,296,5.0,,20060525195638
ogua,296,5.0,,19991008054619
ofhb,296,5.0,,20160816213610
ofha,296,4.0,,20050309191225
ofgb,296,5.0,,20160516070919
ofga,296,5.0,,20001210051121
offb,296,5.0,,20151205210640
offa,296,5.0,,19960709103307
ofeb,296,3.0,,19960519075603
ofea,296,4.5,,20130204192502
ofdb,296,4.5,,20081129004612
ofda,296,4.5,,20040301125915
ofcb,296,3.0,,19960621060216
ofca,296,5.0,,20160830095452
ofbb,296,5.0,,19960510012253
ofba,296,5.0,,19980201233322
ofab,296,5.0,,20141207053528
ofaa,296,5.0,,20060127171334
oezb,296,4.5,,20070202101419
oeza,296,5.0,,20110430025055
oeyb,296,4.5,,20121123170842
oeya,296,5.0,,20010130125806
oexb,296,3.0,,19960830230958
ofia,296,4.0,,20130404224802
ofib,296,4.0,,20031231021457
ofja,296,4.5,,20040808094641
ofjb,296,3.0,,20030409183847
ogub,296,1.0,,20020820190124
ofua,296,5.0,,19970122004131
oftb,296,5.0,,19960926210233
ofta,296,5.0,,19960412234033
ofsb,296,4.0,,20000103062238
ofsa,296,5.0,,19991007234816
ofrb,296,5.0,,19961003205138
ofra,296,3.0,,19970604034521
ofqb,296,3.0,,20120622224639
ofqa,296,5.0,,19970418001541
ocza,296,5.0,,19960531063928
ofpb,296,5.0,,20100830030438
ofob,296,4.0,,19960523072348
ofoa,296,5.0,,20150715225751
ofnb,296,4.0,,20100430230040
ofna,296,5.0,,20151104072154
ofmb,296,5.0,,20151107145651
ofma,296,5.0,,19991021205117
oflb,296,3.0,,20090208102323
ofla,296,3.5,,20110128054231
ofkb,296,4.0,,19991215043550
ofka,296,5.0,,19960419111558
ofpa,296,4.0,,20120720012805
ogkb,296,5.0,,20050322070505
ocyb,296,5.0,,20010225102539
ocxb,296,5.0,,20150720200645
obib,296,0.5,,20090403033535
obja,296,3.0,,19970121113320
objb,296,5.0,,20051110231200
obka,296,4.5,,20060526192517
obkb,296,5.0,,19961129154654
obla,296,3.5,,20130205181235
oblb,296,4.0,,19991004224604
obma,296,5.0,,20010706171309
obmb,296,4.5,,20100513013337
obna,296,2.0,,19960615084059
obnb,296,5.0,,20001109050730
oboa,296,4.0,,19961103212830
obob,296,5.0,,20140114201309
obpa,296,5.0,,19960519162333
obpb,296,5.0,,20160907142543
obqa,296,4.0,,19960516063956
obqb,296,4.5,,20140917163507
obra,296,4.0,,19961108002155
obrb,296,4.0,,20160627045159
obsa,296,4.0,,20060411115246
obsb,296,5.0,,19960919190044
obta,296,5.0,,19970131123802
obtb,296,3.5,,20130424191820
obua,296,4.0,,20160427173850
obub,296,5.0,,20091014064630
obva,296,3.5,,20061108190641
obvb,296,4.5,,20100516225901
obia,296,5.0,,19970206010706
obwa,296,5.0,,19960628144940
obhb,296,5.0,,20050923095457
obgb,296,3.5,,20120310120135
ohjb,296,4.0,,20030930025344
ohja,296,5.0,,20010627034438
ohib,296,5.0,,19961106090701
ohia,296,4.0,,19960801173309
ohhb,296,4.0,,20010715214036
ohha,296,5.0,,20120731105000
ohgb,296,3.0,,19960802214149
ohga,296,3.0,,19960612164720
ohfb,296,3.0,,19991101203824
ohfa,296,5.0,,19960905215802
oheb,296,4.0,,20160801171121
obea,296,4.0,,19960621110955
obeb,296,4.5,,20110228030658
obfa,296,5.0,,20000207035508
obfb,296,4.0,,20060801204940
ohea,296,5.0,,20060418200741
ohdb,296,5.0,,19960610163751
ohda,296,5.0,,20060128223159
ohcb,296,5.0,,20000108005521
ohca,296,3.0,,19960613032339
ohbb,296,4.0,,19960605162050
ocya,296,5.0,,20060802182212
ohab,296,3.0,,19961120192459
ohaa,296,5.0,,20100119031821
ogzb,296,3.0,,19960830140703
ogza,296,3.5,,20080126205454
obga,296,5.0,,20140206034703
obha,296,5.0,,20010816051251
obwb,296,4.0,,20150424212717
ohba,296,3.5,,20151123180209
obxb,296,5.0,,19961116154434
ogwb,296,5.0,,19960512172216
ogwa,296,3.0,,19991211063333
ogvb,296,5.0,,20150304212852
ocma,296,5.0,,19991228201620
ocmb,296,4.5,,20150824012432
ocna,296,2.0,,20010813193808
ocnb,296,4.0,,20060607030158
ocoa,296,5.0,,19960715182554
ocob,296,3.0,,19961015231834
ocpa,296,5.0,,20140712214806
ocpb,296,4.0,,20150715012008
ocqa,296,4.5,,20050419104327
ocqb,296,5.0,,19961106160946
ocra,296,4.5,,20120502083840
ocrb,296,5.0,,20030304010844
ocsa,296,4.0,,20101224174721
ocsb,296,4.5,,20070704031456
octa,296,3.0,,19960717184913
octb,296,3.0,,20140126200914
ocua,296,4.5,,20070623172844
ocub,296,3.5,,20050322083525
ocva,296,4.0,,19961124201610
ocvb,296,5.0,,20000219213819
ocwa,296,5.0,,19960921072051
ocwb,296,5.0,,20030513142814
ocxa,296,4.0,,20130511224722
obxa,296,5.0,,19960716084519
ogxa,296,4.0,,20160215102735
ogxb,296,4.5,,20050519041921
ogla,296,4.5,,20060815043208
ogyb,296,5.0,,20020418121836
ogya,296,5.0,,20081029045025
obya,296,3.5,,20090415010705
obza,296,4.0,,19961120213150
obzb,296,4.0,,20101208034216
ocaa,296,5.0,,20020414203557
ocab,296,4.0,,20160411030336
ocba,296,4.5,,20160331063111
ocbb,296,3.0,,19990929061236
occa,296,4.0,,20000424155545
occb,296,4.0,,20151104215752
ocda,296,4.0,,20040601125647
ocdb,296,5.0,,20151102193701
ocea,296,3.0,,19960921103124
oceb,296,4.5,,20060725211415
obyb,296,5.0,,20091107185433
ocfb,296,4.5,,20041010173326
ocfa,296,5.0,,19960815091241
oclb,296,4.5,,20130219034054
ocka,296,5.0,,20090609085027
ocjb,296,3.0,,20060517103118
ocja,296,1.0,,19960522134845
ockb,296,4.5,,20100916170135
ocia,296,3.5,,20050831211453
ochb,296,5.0,,19981207161957
ocha,296,5.0,,20000210034257
ocgb,296,5.0,,20061113215113
ocga,296,5.0,,19970108105905
ocib,296,5.0,,19960525210555
ocla,296,4.0,,20141116141104
mhpb,299,3.0,,19980402160216
mhtb,299,4.0,,20150820000112
mhta,299,4.0,,19960522112508
mhsb,299,5.0,,20001121211700
mhsa,299,4.0,,19970122005017
mhrb,299,3.0,,19991007203501
mhra,299,2.0,,19991024200740
mhqb,299,3.0,,19991012013714
mhqa,299,1.0,,19980201230121
mhoa,299,5.0,,19961216082551
mhob,299,5.0,,20000612192528
mhnb,299,4.0,,19991012093908
mhna,299,4.0,,19960330192652
mhmb,299,4.0,,20000904184754
mhma,299,5.0,,19961116160039
mhpa,299,4.0,,20030308084312
lmqa,301,5.0,,20000122204846
ohka,302,3.0,,19961116161854
ohkb,302,4.0,,19960330192652
ohmb,302,4.0,,20001121212054
ohma,302,3.0,,19970122004241
ohlb,302,4.0,,19960617081234
ohla,302,4.0,,19980402160956
ohna,302,4.0,,19991009093411
capb,303,3.0,,20020406014756
caqb,303,3.0,,20030707153918
caqa,303,3.5,,20060525194707
capa,303,3.0,,20001121203828
canb,303,3.0,,20091023080828
caia,303,3.5,,20060203205754
caga,303,4.0,,20091107161151
cafb,303,3.0,,20071106212518
cafa,303,3.0,,20001228214703
caob,303,3.0,,19960414084841
cagb,303,4.0,,20000509180856
cahb,303,5.0,,19960525211416
caib,303,2.0,,20001128134010
caja,303,1.5,,20080712031318
cajb,303,3.0,,19980616143826
caha,303,3.0,,19960815092021
cakb,303,3.0,,19970623143208
cala,303,3.0,,19960617080627
calb,303,4.0,,20010708200126
cama,303,4.0,,20040727061253
caoa,303,3.0,,20001104221735
cana,303,3.0,,19961007112426
camb,303,3.0,,19991015194341
caka,303,3.0,,20060726213908
axma,306,4.0,,20000108005540
axha,306,5.0,,19960330191155
axhb,306,5.0,,20001210051234
axib,306,4.0,,19991007234656
axja,306,4.0,,20131223201647
axjb,306,3.0,,19970303163818
axka,306,5.0,,19960909165624
axkb,306,3.5,,20050329002052
axla,306,4.0,,19960825180503
axia,306,5.0,,19980617191114
axlb,306,5.0,,19991009093319
awya,306,5.0,,19970206011304
axga,306,0.5,,20151011024018
awxb,306,5.0,,20010816051217
awyb,306,3.5,,20060528005911
awza,306,5.0,,19961103214442
awzb,306,4.5,,20140114174617
axaa,306,4.0,,20110604080639
axab,306,5.0,,19961116155647
axba,306,5.0,,20010611043749
axbb,306,5.0,,20030304010801
axca,306,4.0,,20001002150107
axcb,306,4.0,,19960330192652
axda,306,3.0,,20150610012556
axea,306,4.0,,20000109070803
axeb,306,4.0,,20000602075424
axfa,306,5.0,,19991213223414
axfb,306,4.5,,20120609072646
axgb,306,4.0,,20030308084556
axdb,306,3.0,,19960822084348
axna,306,4.0,,19961106091557
axmb,306,4.0,,19960612165218
rxjb,308,4.0,,19960612165443
rwzb,308,4.0,,20030514072500
rxaa,308,5.0,,19970206011414
rxab,308,5.0,,19961103214634
rxka,308,4.0,,19961106091613
rxbb,308,5.0,,19961116155852
rxca,308,3.0,,20030514035231
rxcb,308,4.0,,20001002145602
rxda,308,4.0,,19960330192652
rxdb,308,3.0,,19960822084348
rxba,308,3.5,,20110604073538
rxeb,308,4.0,,20030307091336
rxfa,308,5.0,,19960330191155
rxfb,308,5.0,,20001210034155
rxga,308,4.0,,19980617191619
rxgb,308,5.0,,19991015201122
rxja,308,5.0,,19960514180955
rxha,308,4.0,,19991008001026
rxib,308,3.0,,19970303164245
rxia,308,3.0,,20010204191811
rxhb,308,4.0,,20140325185430
rxea,308,5.0,,19991213225323
tmcb,313,1.0,,20000802153206
tmbb,313,2.0,,19971217200045
tmba,313,4.0,,20030324202704
tmab,313,3.0,,20160507180125
tmaa,313,4.0,,19961019173227
tlzb,313,4.0,,20030407043427
tmca,313,1.0,,20001121205128
qqka,314,4.0,,19970122004419
qqma,314,3.0,,19960816155505
qqlb,314,4.0,,19991101204434
qqla,314,2.0,,20001120091235
qqkb,314,5.0,,19971114102837
qqjb,314,5.0,,20010130130714
qqib,314,5.0,,20000811160551
qqeb,314,5.0,,19970131123641
qqia,314,1.0,,19980610143242
qqhb,314,5.0,,20000407061602
qqha,314,4.0,,19960330192652
qqgb,314,5.0,,20160416130141
qqga,314,5.0,,20001201182550
qqfb,314,2.0,,20000424175635
qqfa,314,3.0,,19961116161942
qqja,314,5.0,,19990727010951
qqea,314,4.0,,19960621112044
awla,315,3.0,,19970623143208
awkb,315,4.0,,19960706185416
awka,315,2.5,,20060724173505
awjb,315,2.0,,20050322105537
awhb,315,3.0,,19961129042807
awib,315,3.5,,20060616195310
awlb,315,3.5,,20041014160540
awha,315,3.5,,20041110232746
awgb,315,2.0,,20050322104606
awja,315,3.5,,20060518165742
awma,315,2.0,,19960830231329
awga,315,3.0,,19961021014746
awna,315,3.0,,19960519080308
awnb,315,1.5,,20040808095358
awoa,315,4.0,,19960606113310
awob,315,3.0,,19961007112053
awpa,315,4.0,,20001104221928
awpb,315,4.0,,19960414084842
awqa,315,3.0,,19970303162122
awqb,315,1.0,,20001121204511
awra,315,3.0,,19960801123025
awrb,315,3.0,,19961122154734
awsa,315,1.0,,19960512175550
awmb,315,1.0,,19960619074419
awfb,315,3.5,,20041128181049
awbb,315,5.0,,19960525210838
aweb,315,1.0,,20050211221435
awfa,315,1.0,,20050323042102
avwb,315,3.0,,20051110224035
avxa,315,5.0,,19961103213624
avxb,315,4.0,,19960519165917
avya,315,4.0,,19960516064428
avyb,315,3.0,,19961108002652
avza,315,1.0,,20040128162424
avzb,315,4.0,,19960716101640
awia,315,3.0,,19980616143907
awab,315,2.0,,20101215083844
awba,315,5.0,,19960815091625
awca,315,3.5,,20060203202633
awcb,315,3.0,,19960715183502
awda,315,2.0,,19961106161545
awdb,315,3.0,,19960717185306
awaa,315,2.0,,19961120213852
awea,315,3.0,,20080817064303
kywb,318,4.0,,20160913215952
kyxa,318,5.0,,19981007121329
kyxb,318,2.5,,20060411115139
kyya,318,3.5,,20151229032338
kyyb,318,5.0,,20040312133044
kyza,318,5.0,,19960919190431
leha,318,5.0,,20060418195559
leib,318,3.0,,19960624185019
leia,318,4.0,,19991101203344
kywa,318,4.5,,20121113194537
leja,318,5.0,,20070920054008
lejb,318,5.0,,19960802214357
leka,318,4.5,,20120731104815
lekb,318,5.0,,20010715213952
lela,318,4.0,,20010627034438
lelb,318,5.0,,19991001124534
lema,318,5.0,,20030930025317
lehb,318,3.0,,19960905215931
kyvb,318,5.0,,20160907142227
kytb,318,5.0,,19991213192313
kyub,318,4.0,,19961103213036
lahb,318,5.0,,20050310022936
legb,318,4.0,,19991212204047
lega,318,4.5,,20080309001527
lefb,318,5.0,,20130629150719
kyna,318,5.0,,20110228030201
kynb,318,5.0,,19961229140307
kyoa,318,5.0,,20060801203834
kyob,318,4.0,,19990929181606
kypa,318,4.0,,19991116153515
kypb,318,4.5,,20120310114709
kyqa,318,2.0,,20010816051207
kyqb,318,4.0,,20070505113441
kyrb,318,4.0,,19970206021309
kysa,318,4.5,,20081015035717
kysb,318,5.0,,20060526184244
kyta,318,4.0,,20130205181244
kyua,318,4.0,,20100511015632
kyva,318,4.5,,20140114180605
kyra,318,5.0,,20050923095700
laha,318,4.5,,20090627135254
lbzb,318,4.0,,20000703174709
kzqb,318,5.0,,20090609085244
kzqa,318,3.5,,20060517102700
kzpb,318,4.0,,19960522135017
kzpa,318,5.0,,19960525210654
kzob,318,4.0,,19981207161418
lcra,318,3.0,,20090208102333
lcqb,318,3.5,,20110128061828
lcqa,318,5.0,,19991214024229
lcpb,318,5.0,,20030409183949
lcpa,318,5.0,,20040729021535
kzoa,318,5.0,,20111107033604
kznb,318,4.5,,20061113215116
kzna,318,5.0,,20050129213104
kzmb,318,4.0,,20041010173437
kzma,318,3.0,,19960815091359
kzlb,318,5.0,,20060725211423
kzla,318,3.0,,20040603142458
kzea,318,5.0,,19960628145019
kzeb,318,5.0,,19960716084728
kzfa,318,5.0,,19961116154548
kzfb,318,4.0,,20090415010709
kzga,318,5.0,,20091107185731
kzgb,318,5.0,,20151129115501
kzra,318,4.0,,19960528122720
kzha,318,5.0,,19961120213344
kzia,318,2.0,,20081006013325
kzib,318,4.5,,20160411023800
kzja,318,5.0,,20000110155705
kzjb,318,4.0,,20101215084004
kzka,318,3.0,,20000424175117
kzkb,318,5.0,,20151104214818
kzhb,318,5.0,,20101208034016
kzrb,318,3.5,,20060203165539
kzsa,318,2.5,,20141116140731
kzsb,318,4.0,,20130219034456
lcwa,318,4.5,,20081210215310
lcwb,318,5.0,,20100920144956
lcxa,318,5.0,,19970417190747
lcxb,318,3.5,,20120622224006
lcya,318,5.0,,19961003205336
lcyb,318,4.0,,19991007235052
lcvb,318,5.0,,19960920111807
lcza,318,4.0,,19991204230237
lcea,318,3.0,,20110711091518
ldab,318,5.0,,19960926210350
ldba,318,5.0,,19970122004131
ldbb,318,5.0,,19961007111805
ldca,318,5.0,,19991217152238
ldcb,318,4.5,,20160717123744
lczb,318,5.0,,19960412234033
kzdb,318,3.0,,20110604070549
lcva,318,4.5,,20120720012859
lcua,318,5.0,,20160608120057
kzta,318,4.0,,20140721205211
kztb,318,4.5,,20150824011806
kzua,318,3.5,,20031022221504
kzub,318,5.0,,20140421082619
kzva,318,5.0,,19991211173510
kzvb,318,4.5,,20060607033230
lcub,318,3.0,,19960523072435
kzwa,318,4.5,,20091020203710
lcrb,318,5.0,,20000107052433
lcsa,318,5.0,,20151104071847
lcsb,318,5.0,,20140825221121
lcta,318,5.0,,20100430223655
lctb,318,3.5,,20150715225644
kzxa,318,5.0,,20050419104713
kzwb,318,4.5,,20150715002320
kzda,318,5.0,,20100516225912
kzcb,318,4.0,,20061108171357
kzca,318,4.0,,20061208170501
lcnb,318,5.0,,20160816213442
lcoa,318,5.0,,20130404224733
lcob,318,5.0,,20031231020946
lcda,318,4.0,,20121123170620
lccb,318,5.0,,20010130125831
lcca,318,5.0,,19960619074037
lcna,318,4.0,,20160516070727
lcbb,318,2.0,,20010621014453
lcab,318,5.0,,20150611212515
lcaa,318,5.0,,19960330191155
lbza,318,5.0,,19960816141838
lbyb,318,4.0,,19960901071652
lbya,318,3.0,,20110212154136
lbxb,318,5.0,,19980402161242
lcba,318,5.0,,19991211165427
lbxa,318,5.0,,19960414143156
lcmb,318,5.0,,20001210033848
lclb,318,5.0,,19960709101714
lceb,318,5.0,,20050322105841
lcfa,318,5.0,,20060220165144
lcfb,318,5.0,,20100414064612
lcga,318,4.0,,20141207052304
lcgb,318,4.0,,19980201230528
lcha,318,5.0,,20160830095413
lcma,318,4.0,,20151205210052
lchb,318,3.0,,20021228220839
lcib,318,3.5,,20040301130006
lcja,318,4.5,,20081129001758
lcjb,318,5.0,,20150331041242
lcka,318,5.0,,20130204192521
lckb,318,5.0,,20150711132321
lcla,318,4.0,,19960519075724
lcia,318,5.0,,19960621060316
ldda,318,5.0,,20060310212336
lbwb,318,5.0,,19991230034858
lbvb,318,5.0,,19960706185015
lbma,318,1.0,,20060924190056
lblb,318,5.0,,20050128215237
lbla,318,5.0,,19961216091146
lbkb,318,5.0,,19991213222254
lbka,318,5.0,,20140909085305
lbjb,318,5.0,,20151104185131
lbmb,318,5.0,,20011128214107
lbja,318,4.0,,19960902092326
lbia,318,5.0,,20150902123304
kyzb,318,5.0,,19970131122153
kzaa,318,4.0,,20080823073345
kzab,318,5.0,,20130424191408
kzba,318,4.0,,20160427173524
kzbb,318,5.0,,20091014064635
lbib,318,4.0,,20151109010944
lbwa,318,5.0,,20001121072023
lbna,318,5.0,,20150106051123
lboa,318,5.0,,19961023091837
lbva,318,3.0,,20130621000411
lbub,318,4.0,,20060624033617
lbua,318,5.0,,20130903034551
lbtb,318,4.0,,20150926182152
