,movieId,rating,timestamp,comments
10162,509,1.0,19991216 164756,
10163,509,3.0,20000602 170604,
10164,509,3.0,20000803 153052,
10165,509,5.0,19971114 102118,
10166,509,5.0,19960511 173035,
10167,509,1.0,20010408 014455,
10168,509,3.0,19970303 161941,
10169,509,4.0,19960514 163035,
10170,509,5.0,20001120 101808,
10171,509,3.0,20020201 195817,
10172,509,4.0,20050320 200226,
10173,509,5.0,19960825 175647,
10174,509,5.0,20000731 211337,
10175,509,4.0,19960910 121945,
10176,509,4.0,19991008 055809,
10177,509,3.5,20160115 090323,
10178,509,5.0,19960610 164305,
10179,509,4.0,19960624 185001,
10180,509,3.0,19960802 215211,
10181,509,3.0,19960801 173945,
10182,509,3.0,19961106 091445,
10183,1090,4.0,19970206 011304,
10184,1090,4.0,19970121 120214,
10185,1090,4.0,20060526 185713,
10186,1090,4.0,19991215 214621,
10187,1090,4.0,20001109 050903,
10188,1090,4.0,20050904 101453,
10189,1090,5.0,20091014 075212,
10190,1090,2.0,20000509 173951,
10191,1090,4.0,20040526 142622,
10192,1090,4.5,20060517 103744,
10193,1090,4.0,20060203 204712,
10194,1090,2.5,20150715 012452,
10195,1090,3.5,20120501 193042,
10196,1090,5.0,20000904 191300,
10197,1090,3.0,20001225 112826,
10198,1090,3.0,20080817 063310,
10199,1090,5.0,20010101 205311,
10200,1090,5.0,20010402 201337,
10201,1090,5.0,20000407 073657,
10202,1090,5.0,20000425 183135,
10203,1090,4.0,20020908 234548,
10204,1090,4.0,20080712 032036,
10205,1090,3.5,20110901 164441,
10206,1090,5.0,20050207 140504,
10207,1090,3.0,20000801 012531,
10208,1090,4.5,20050322 104547,
10209,1090,4.0,20120805 170059,
10210,1090,3.5,20110307 092709,
10211,1090,4.0,20041121 103011,
10212,1090,4.0,19991213 230101,
10213,1090,5.0,19961216 091323,
10214,1090,3.5,20060116 112737,
10215,1090,4.0,20051023 215320,
10216,1090,4.0,19991004 115600,
10217,1090,5.0,20010710 012813,
10218,1090,5.0,19991229 232630,
10219,1090,4.5,20050404 032400,
10220,1090,3.5,20121123 171058,
10221,1090,2.5,20110711 091949,
10222,1090,2.5,20050322 110134,
10223,1090,5.0,20060103 172009,
10224,1090,3.0,20141207 054047,
10225,1090,4.5,20081129 004259,
10226,1090,4.0,20011013 023751,
10227,1090,3.5,20031231 021740,
10228,1090,3.0,20040728 212108,
10229,1090,3.0,20030415 203559,
10230,1090,3.0,20110128 063038,
10231,1090,5.0,20010705 045728,
10232,1090,4.0,20120720 012810,
10233,1090,3.0,20120622 234828,
10234,1090,4.0,19991008 212339,
10235,1090,4.0,19970122 004900,
10236,1090,4.0,19961007 113616,
10237,1090,5.0,19991217 153644,
10238,1090,5.0,20060310 210404,
10239,1090,4.5,20150701 214727,
10240,1090,4.0,20001121 123628,
10241,1090,5.0,20000805 143207,
10242,1090,3.0,20020201 230210,
10243,1090,3.5,20050322 065826,
10244,1090,4.0,20061226 183912,
10245,1090,3.5,20060130 223150,
10246,1090,2.5,20060720 201751,
10247,1090,4.0,20020418 134634,
10248,1090,4.0,20010402 195026,
10249,1090,3.0,20010904 025255,
10250,1090,4.0,20030930 031147,
10251,2275,4.5,20061111 153803,
10252,2275,1.0,20060924 191259,
10253,2275,4.0,20090612 171043,
10254,8487,3.0,20041208 002110,
10255,8487,2.5,20080103 203159,
10256,2105,4.0,20091214 025219,
10257,2105,4.0,20000207 040154,
10258,2105,4.0,20030514 072107,
10259,2105,2.0,20010706 171924,
10260,2105,4.0,20001109 052925,
10261,2105,3.5,20070321 040744,
10262,2105,5.0,20040830 172531,
10263,2105,3.0,20001228 214451,
10264,2105,1.0,20060411 114952,
10265,2105,3.0,20091014 061430,
10266,2105,4.0,20061111 204009,
10267,2105,3.0,20020701 204317,
10268,2105,3.0,20000602 201120,
10269,2105,3.0,19981209 195335,
10270,2105,4.0,20060203 205448,
10271,2105,3.0,20011019 203728,
10272,2105,3.0,20001128 130309,
10273,2105,5.0,20001128 163247,
10274,2105,3.0,20091213 114902,
10275,2105,4.0,20000103 170502,
10276,2105,5.0,20000407 061811,
10277,2105,1.0,20120526 043547,
10278,2105,3.0,20000801 001005,
10279,2105,4.0,20160802 202206,
10280,2105,3.5,20040423 204733,
10281,2105,4.0,20000602 084514,
10282,2105,3.0,20060519 024101,
10283,2105,5.0,20030207 205144,
10284,2105,3.0,19991111 185630,
10285,2105,4.0,20000209 052003,
10286,2105,4.0,20001222 042603,
10287,2105,2.5,20040808 100017,
10288,2105,4.0,20030409 184617,
10289,2105,3.0,20110128 064044,
10290,2105,3.0,20090126 132419,
10291,2105,1.0,19991019 201640,
10292,2105,3.0,19991015 191415,
10293,2105,3.0,19991216 164120,
10294,2105,4.0,20020624 143048,
10295,2105,4.0,20000803 150652,
10296,2105,4.5,20070228 202956,
10297,2105,4.0,20001120 103243,
10298,2105,4.0,20020201 211011,
10299,2105,4.0,20050322 071942,
10300,2105,4.0,20061226 191014,
10301,2105,4.0,20020418 100813,
10302,2105,3.5,20060418 203649,
10303,1073,5.0,20000207 102932,
10304,1073,3.0,19961229 133904,
10305,1073,3.0,20010816 051003,
10306,1073,4.0,19970206 004848,
10307,1073,5.0,19970329 084734,
10308,1073,3.0,19991215 220426,
10309,1073,4.0,20040830 175021,
10310,1073,5.0,20001228 214029,
10311,1073,3.0,19970214 132948,
10312,1073,4.0,20160627 053508,
10313,1073,4.0,19981007 131420,
10314,1073,2.0,20080714 155144,
10315,1073,4.0,19970131 115644,
10316,1073,3.0,20071111 011651,
10317,1073,4.5,20130424 192635,
10318,1073,5.0,19970122 173321,
10319,1073,4.0,20061109 133716,
10320,1073,4.0,19961116 160039,
10321,1073,3.0,19970317 182659,
10322,1073,3.0,20090415 011441,
10323,1073,4.5,20091107 190218,
10324,1073,3.0,19970929 072656,
10325,1073,3.5,20110510 014432,
10326,1073,5.0,19970125 120736,
10327,1073,4.0,20000509 181510,
10328,1073,4.5,20041010 181912,
10329,1073,5.0,19970108 105515,
10330,1073,5.0,20050129 213215,
10331,1073,3.0,20000610 211353,
10332,1073,4.5,20100327 234403,
10333,1073,5.0,20130219 034911,
10334,1073,3.0,19991228 200524,
10335,1073,2.0,20051102 043859,
10336,1073,4.0,20070621 010141,
10337,1073,5.0,20050322 090559,
10338,1073,5.0,19961124 235024,
10339,1073,4.0,19971014 095036,
10340,1073,4.0,20150720 213727,
10341,1073,5.0,19991217 160412,
10342,1073,2.0,19961019 172324,
10343,1073,4.0,20011019 203728,
10344,1073,4.0,20081130 191904,
10345,1073,3.0,20001128 130136,
10346,1073,5.0,20160416 125904,
10347,1073,4.0,20080810 211736,
10348,1073,1.5,20160507 162345,
10349,1073,3.0,19970409 042213,
10350,1073,4.0,20060828 181358,
10351,1073,4.0,19970221 133643,
10352,1073,3.0,20000407 061627,
10353,1073,3.0,19970128 200108,
10354,1073,4.5,20080618 170730,
10355,1073,4.5,20050405 070711,
10356,1073,3.0,20010606 201007,
10357,1073,5.0,20020118 020131,
10358,1073,3.0,19970717 010234,
10359,1073,4.0,19961012 222418,
10360,1073,3.0,19961229 122520,
10361,1073,3.5,20150610 120958,
10362,1073,4.0,20110901 162504,
10363,1073,3.0,19970121 203555,
10364,1073,4.0,20000801 002022,
10365,1073,5.0,20050322 110257,
10366,1073,4.5,20060216 002957,
10367,1073,0.5,20030926 225714,
10368,1073,4.0,20030307 212347,
10369,1073,3.5,20110307 091524,
10370,1073,4.0,19991014 113656,
10371,1073,2.0,19970127 144340,
10372,1073,0.5,20030827 202304,
10373,1073,3.0,20000602 084443,
10374,1073,5.0,20000811 160655,
10375,1073,4.0,20060519 023457,
10376,1073,3.0,19970623 132039,
10377,1073,4.0,19991213 230925,
10378,1073,5.0,19971203 163805,
10379,1073,4.5,20050127 222613,
10380,1073,4.0,20030207 210537,
10381,1073,2.0,20011015 210637,
10382,1073,2.0,20050331 114626,
10383,1073,5.0,19961023 092130,
10384,1073,3.5,20051023 221501,
10385,1073,4.0,20000504 224512,
10386,1073,4.0,19970519 141111,
10387,1073,4.0,20010317 220949,
10388,1073,4.0,19991006 183834,
10389,1073,3.0,20150926 183646,
10390,1073,4.0,20010710 014225,
10391,1073,3.0,20130621 021551,
10392,1073,3.0,19970109 104923,
10393,1073,5.0,20041012 235600,
10394,1073,3.0,20010102 034317,
10395,1073,4.0,19961218 063057,
10396,1073,5.0,19980417 142202,
10397,1073,4.5,20121127 163000,
10398,1073,5.0,20110430 030423,
10399,1073,4.0,20070303 075513,
10400,1073,4.0,20141207 053649,
10401,1073,4.5,20081129 142846,
10402,1073,3.0,20160816 214110,
10403,1073,5.0,19970324 133853,
10404,1073,5.0,20031231 021617,
10405,1073,4.0,20040729 021606,
10406,1073,4.0,20030409 184328,
10407,1073,3.5,20110128 062016,
10408,1073,5.0,19991004 212529,
10409,1073,4.0,19961223 124840,
10410,1073,1.0,19961228 151850,
10411,1073,2.5,20081210 145902,
10412,1073,3.0,19970417 183601,
10413,1073,3.0,19970604 033544,
10414,1073,3.0,19970426 214751,
10415,1073,3.0,19991023 014052,
10416,1073,4.0,19970122 002818,
10417,1073,5.0,19991216 164031,
10418,1073,4.0,20100808 022347,
10419,1073,4.0,20000602 172125,
10420,1073,4.0,19971108 184225,
10421,1073,3.5,20090422 120941,
10422,1073,5.0,19971114 102435,
10423,1073,3.0,20150226 154610,
10424,1073,3.0,19970621 221830,
10425,1073,3.0,19970303 161047,
10426,1073,4.0,20070228 205940,
10427,1073,4.5,20061229 214653,
10428,1073,5.0,20001120 093428,
10429,1073,4.0,20020201 203730,
10430,1073,4.0,20050322 070908,
10431,1073,3.5,20060813 155953,
10432,1073,3.0,20050724 020514,
10433,1073,3.5,20100420 113734,
10434,1073,3.5,20050320 200116,
10435,1073,1.5,20050402 042407,
10436,1073,2.0,20010718 021307,
10437,1073,5.0,20000802 153714,
10438,1073,3.0,19970708 094337,
10439,1073,3.0,20060525 194421,
10440,1073,4.0,19970409 080240,
10441,1073,3.5,20050519 042725,
10442,1073,4.0,20020418 102028,
10443,1073,5.0,20001121 034019,
10444,1073,4.0,19961120 193536,
10445,1073,5.0,19970206 110712,
10446,1073,3.0,19970413 170252,
10447,1073,4.0,19961208 045937,
10448,1073,3.5,20060418 202448,
10449,1073,4.0,19970302 102913,
10450,1073,5.0,20010619 000459,
10451,345,3.0,19961229 135341,
10452,345,4.0,19991116 153643,
10453,345,3.0,19970206 010809,
10454,345,4.0,20060526 195125,
10455,345,5.0,19991003 100203,
10456,345,4.0,19961103 214305,
10457,345,4.5,20120123 031758,
10458,345,5.0,19961116 155519,
10459,345,3.0,20090415 055920,
10460,345,4.0,20000424 181829,
10461,345,2.0,19960815 092201,
10462,345,2.0,20041010 172616,
10463,345,5.0,19981207 164851,
10464,345,5.0,19960525 211255,
10465,345,4.0,20010225 101747,
10466,345,2.5,20080810 211856,
10467,345,4.0,20040921 184346,
10468,345,4.0,20001002 151649,
10469,345,5.0,20000407 052442,
10470,345,3.5,20050411 020036,
10471,345,4.0,20041202 174219,
10472,345,4.0,19961012 222258,
10473,345,2.5,20040114 181822,
10474,345,3.5,20030926 224112,
10475,345,4.0,19991012 084941,
10476,345,2.5,20050427 013201,
10477,345,3.5,20041121 103059,
10478,345,3.0,20050130 001616,
10479,345,5.0,20000704 015733,
10480,345,4.0,19990727 225240,
10481,345,4.5,20040317 221924,
10482,345,4.0,20000628 052703,
10483,345,4.0,19991024 203346,
10484,345,1.0,19991008 003905,
10485,345,3.0,19970122 010502,
10486,345,4.0,19991216 170412,
10487,345,4.0,19971114 113109,
10488,345,3.0,20010408 015817,
10489,345,4.0,19970303 162154,
10490,345,4.0,20001120 090637,
10491,345,2.0,20061226 193315,
10492,345,3.0,20001119 042213,
10493,345,4.0,20050317 190045,
10494,345,3.0,20010122 144205,
10495,345,5.0,20050519 041106,
10496,345,5.0,19960615 012821,
10497,345,5.0,20010402 201259,
10498,345,5.0,19961106 091520,
10499,620,2.5,20110128 072832,
10500,620,4.0,19980617 191741,
10501,2978,2.0,20001121 012940,
10502,2978,3.0,20030407 024731,
10503,2978,4.0,20150715 002947,
10504,2978,3.5,20041121 104418,
10505,2978,5.0,19991216 173040,
10506,2978,2.0,20020418 102944,
10507,2978,3.0,20000118 014130,
10508,2978,3.0,20010624 013306,
10509,332,3.0,19970206 014114,
10510,332,3.0,19960519 162946,
10511,332,4.0,20040830 174450,
10512,332,3.0,19961116 160121,
10513,332,3.0,19961120 214101,
10514,332,3.0,20020417 060133,
10515,332,4.0,19981003 021938,
10516,332,2.0,20160816 223007,
10517,332,3.0,19960921 030410,
10518,332,4.0,20001120 084214,
10519,1812,3.0,19991216 172843,
10520,1812,3.0,20001121 184908,
10521,8914,4.5,20041125 230424,
10522,8914,4.5,20050923 101836,
10523,8914,2.0,20160722 225440,
10524,8914,3.0,20110131 075030,
10525,8914,4.5,20130219 040618,
10526,8914,4.0,20101206 014618,
10527,8914,3.5,20160930 175323,
10528,8914,3.5,20121220 185043,
10529,8914,4.0,20100403 002955,
10530,8914,3.5,20140823 074405,
10531,8914,4.0,20060418 200349,
10532,8914,4.0,20120731 150321,
10533,4806,4.0,20030820 061709,
10534,4806,3.5,20050402 001645,
10535,247,3.5,20110228 025357,
10536,247,2.0,20010816 050927,
10537,247,2.0,20050923 102347,
10538,247,4.0,19970206 011030,
10539,247,4.0,20060526 195504,
10540,247,3.0,20070321 040754,
10541,247,4.0,20130903 034650,
10542,247,1.0,19960716 102319,
10543,247,5.0,19961116 155825,
10544,247,5.0,19961120 214037,
10545,247,5.0,20000509 173817,
10546,247,2.0,20000220 011709,
10547,247,1.0,20141116 144147,
10548,247,4.0,19960330 192652,
10549,247,3.0,19961107 041905,
10550,247,4.0,20150611 131252,
10551,247,2.0,20030926 225721,
10552,247,4.0,20120805 143502,
10553,247,4.0,20000602 083247,
10554,247,3.0,19991230 040204,
10555,247,5.0,19961216 233903,
10556,247,5.0,20130423 192905,
10557,247,4.0,20061208 032015,
10558,247,3.0,20001210 033819,
10559,247,3.5,20090126 132540,
10560,247,4.0,19980617 191316,
10561,247,5.0,19970122 005813,
10562,247,3.0,19961007 112823,
10563,247,4.0,20020731 154253,
10564,247,3.0,19960514 163101,
10565,247,5.0,20001120 090409,
10566,247,4.5,20050322 071626,
10567,247,3.0,20001127 225140,
10568,247,3.5,20051112 182006,
10569,247,4.0,20060205 124021,
10570,247,5.0,19960910 121424,
10571,247,3.0,20010122 202042,
10572,247,4.0,19991008 055950,
10573,247,4.0,20001121 012632,
10574,247,5.0,20000108 005132,
10575,247,3.0,19960610 164649,
10576,247,4.0,19960612 165235,
10577,247,4.0,19961106 091808,
10578,802,1.0,20051002 173833,
10579,802,4.0,19970215 114659,
10580,802,3.0,19970206 005032,
10581,802,3.5,20060526 185743,
10582,802,5.0,19970329 085042,
10583,802,3.0,19970318 174830,
10584,802,3.0,19970214 133515,
10585,802,5.0,19970122 173617,
10586,802,3.0,20141217 030517,
10587,802,3.0,19961009 112318,
10588,802,3.0,19970317 182737,
10589,802,1.0,20090415 002945,
10590,802,4.0,19970929 072808,
10591,802,4.0,19970125 120831,
10592,802,3.0,20000509 175727,
10593,802,4.0,19960815 092804,
10594,802,2.5,20041010 172947,
10595,802,4.0,19970108 105550,
10596,802,4.0,20030407 024754,
10597,802,4.5,20100625 013129,
10598,802,2.5,20050322 091211,
10599,802,5.0,19961019 171806,
10600,802,4.0,19960826 124943,
10601,802,3.0,20100210 053544,
10602,802,1.5,20160507 163511,
10603,802,4.0,19970221 133828,
10604,802,3.0,19970128 200431,
10605,802,4.5,20050411 015609,
10606,802,3.0,19970717 010655,
10607,802,3.5,20080712 030423,
10608,802,3.0,20050604 001642,
10609,802,4.0,19970121 203714,
10610,802,2.0,20030324 200934,
10611,802,2.0,19991012 110025,
10612,802,5.0,19970127 144408,
10613,802,1.5,20030827 201807,
10614,802,5.0,19970623 132113,
10615,802,1.0,19971203 163515,
10616,802,4.0,20000504 223109,
10617,802,3.0,19970519 141434,
10618,802,4.0,20000201 055946,
10619,802,3.0,19970109 104816,
10620,802,4.0,19970623 134649,
10621,802,3.0,19960830 232544,
10622,802,4.0,20001210 035924,
10623,802,1.5,20040808 095308,
10624,802,2.0,20030416 132553,
10625,802,2.0,20110128 064337,
10626,802,4.0,19960920 111807,
10627,802,3.0,19970426 215138,
10628,802,4.0,19961003 210756,
10629,802,2.0,19991015 185459,
10630,802,2.0,19970122 002918,
10631,802,5.0,19991216 163146,
10632,802,4.0,19971108 184927,
10633,802,5.0,20001104 214752,
10634,802,4.0,19971114 152734,
10635,802,4.0,19970621 221858,
10636,802,3.0,19970303 161222,
10637,802,1.0,19970303 091023,
10638,802,4.0,19980815 011242,
10639,802,3.0,20070301 074552,
10640,802,4.0,20001120 102845,
10641,802,2.0,20060813 160349,
10642,802,3.0,19960910 115912,
10643,802,3.5,20050608 161912,
10644,802,4.0,19970409 080349,
10645,802,3.0,20020801 152049,
10646,802,4.0,19970215 042852,
10647,802,4.5,20060418 202952,
10648,802,5.0,19991101 204653,
10649,802,3.0,20010715 214640,
10650,3175,5.0,20001208 025833,
10651,3175,4.0,20010816 051922,
10652,3175,4.0,20050130 155418,
10653,3175,4.0,20001120 140427,
10654,3175,2.5,20091015 121428,
10655,3175,3.5,20070708 184424,
10656,3175,1.5,20101208 040117,
10657,3175,4.0,20050530 193931,
10658,3175,3.0,20000531 005100,
10659,3175,5.0,20100328 000153,
10660,3175,3.5,20060203 202204,
10661,3175,4.5,20130219 032237,
10662,3175,4.0,20030730 222544,
10663,3175,3.0,20020426 021438,
10664,3175,2.0,20000904 184409,
10665,3175,4.0,20001208 152642,
10666,3175,4.0,20000525 031101,
10667,3175,2.0,20091213 113332,
10668,3175,3.5,20160507 180127,
10669,3175,3.0,20001002 151358,
10670,3175,4.0,20010606 201221,
10671,3175,2.5,20040903 152421,
10672,3175,3.0,20000801 000303,
10673,3175,4.5,20050126 025751,
10674,3175,3.0,20050403 163137,
10675,3175,3.0,20040217 210420,
10676,3175,5.0,20030207 204618,
10677,3175,2.0,20011031 171627,
10678,3175,1.0,20060906 000055,
10679,3175,4.0,20051006 211425,
10680,3175,3.0,20000703 023645,
10681,3175,3.0,20010109 054610,
10682,3175,5.0,20001222 042214,
10683,3175,5.0,20000703 182806,
10684,3175,2.5,20121123 195449,
10685,3175,3.0,20000319 221621,
10686,3175,3.5,20110430 052446,
10687,3175,3.0,20141207 054211,
10688,3175,3.0,20010102 031557,
10689,3175,4.0,20010708 195010,
10690,3175,3.0,20040729 021503,
10691,3175,2.0,20050505 170400,
10692,3175,3.0,20030409 184328,
10693,3175,2.0,20000127 150008,
10694,3175,3.0,20110128 065203,
10695,3175,4.0,20001018 142716,
10696,3175,3.5,20040823 163901,
10697,3175,2.0,20020624 142651,
10698,3175,4.0,20000803 150038,
10699,3175,3.0,20001214 214109,
10700,3175,4.0,20010917 122933,
10701,3175,3.0,20070228 202842,
10702,3175,5.0,20001120 095605,
10703,3175,5.0,20020406 013752,
10704,3175,5.0,20050322 073334,
10705,3175,3.0,20090817 152723,
10706,3175,4.0,20001127 222006,
10707,3175,4.0,20010718 014214,
10708,3175,4.0,20011218 065016,
10709,3175,3.0,20010122 153635,
10710,3175,4.0,20000520 120323,
10711,3175,4.0,20020418 102220,
10712,3175,5.0,20001121 011316,
10713,3175,4.0,20060418 195859,
10714,3175,4.5,20160801 170915,
10715,48660,1.0,20121113 191427,
10716,2115,5.0,20000207 102314,
10717,2115,4.0,20071026 215242,
10718,2115,3.5,20051110 223712,
10719,2115,4.0,20060526 191501,
10720,2115,4.0,19991215 215331,
10721,2115,5.0,20001228 214233,
10722,2115,4.0,20160627 054741,
10723,2115,4.0,19981007 125648,
10724,2115,3.5,20050904 101410,
10725,2115,5.0,20110531 072005,
10726,2115,3.0,20060322 171957,
10727,2115,4.0,20061119 055509,
10728,2115,2.0,20090415 030455,
10729,2115,3.5,20110510 015036,
10730,2115,1.0,20101208 034756,
10731,2115,3.5,20041115 155354,
10732,2115,3.5,20041017 203425,
10733,2115,3.0,19981209 194925,
10734,2115,2.5,20060203 202358,
10735,2115,5.0,20130219 032934,
10736,2115,4.0,20050424 012200,
10737,2115,3.5,20101221 010241,
10738,2115,3.0,20050322 090411,
10739,2115,4.0,20030514 034931,
10740,2115,3.0,20120626 142703,
10741,2115,3.0,20001128 131521,
10742,2115,5.0,20050310 022041,
10743,2115,2.5,20031205 023045,
10744,2115,3.0,20080810 213516,
10745,2115,3.5,20160507 151902,
10746,2115,5.0,20000103 170502,
10747,2115,5.0,20050211 221603,
10748,2115,5.0,20151205 162542,
10749,2115,4.0,20000407 055811,
10750,2115,3.5,20050304 210815,
10751,2115,5.0,20000425 175117,
10752,2115,4.0,20040903 151406,
10753,2115,4.0,20000315 063440,
10754,2115,2.5,20080712 030041,
10755,2115,3.0,20150610 013903,
10756,2115,4.0,20110901 163401,
10757,2115,4.0,20160123 222205,
10758,2115,4.0,20000806 061052,
10759,2115,4.5,20060224 212929,
10760,2115,4.5,20030610 210037,
10761,2115,4.0,20041110 235648,
10762,2115,4.5,20110307 092205,
10763,2115,4.0,19991014 112800,
10764,2115,2.0,20040216 214834,
10765,2115,4.5,20060924 191218,
10766,2115,5.0,20011220 162051,
10767,2115,3.5,20150106 051528,
10768,2115,3.0,20050413 123216,
10769,2115,4.5,20051023 213755,
10770,2115,3.5,20080812 185155,
10771,2115,4.0,20060721 170438,
10772,2115,5.0,19991230 022624,
10773,2115,4.0,20110222 125659,
10774,2115,4.0,20010102 034507,
10775,2115,4.0,20041014 155538,
10776,2115,2.0,19990727 204818,
10777,2115,4.0,20110430 034145,
10778,2115,5.0,20081129 143400,
10779,2115,3.0,20001210 050638,
10780,2115,2.0,20160816 220517,
10781,2115,4.0,20040808 095431,
10782,2115,3.0,20030430 141051,
10783,2115,4.0,19991212 055524,
10784,2115,3.0,20110128 062712,
10785,2115,4.0,20090413 214459,
10786,2115,3.5,20150717 042638,
10787,2115,4.0,19991019 201543,
10788,2115,2.5,20120622 230349,
10789,2115,4.0,19991015 190725,
10790,2115,4.0,20150612 231111,
10791,2115,3.0,19991216 184507,
10792,2115,3.5,20060328 001424,
10793,2115,4.0,20080205 181419,
10794,2115,3.0,20020624 144221,
10795,2115,3.5,20100808 022049,
10796,2115,3.5,20060306 004215,
10797,2115,4.0,19991123 163816,
10798,2115,5.0,20150204 005323,
10799,2115,4.0,20070301 074305,
10800,2115,4.5,20061229 214145,
10801,2115,4.0,20001121 203353,
10802,2115,5.0,20161006 195633,
10803,2115,3.0,20090124 152118,
10804,2115,2.0,20020201 211754,
10805,2115,2.0,20090612 171535,
10806,2115,5.0,20010718 014410,
10807,2115,4.0,20120222 063649,
10808,2115,4.0,20010122 203140,
10809,2115,4.5,20050608 161901,
10810,2115,4.0,20061127 101054,
10811,2115,4.0,20150919 202500,
10812,2115,4.5,20060418 194531,
10813,2115,4.0,20120731 105458,
10814,3526,4.0,20000613 173329,
10815,3526,2.0,20000509 174427,
10816,3526,3.5,20041010 173215,
10817,3526,1.0,20001208 152245,
10818,3526,4.0,20050310 234723,
10819,3526,2.5,20080810 231440,
10820,3526,4.0,20000425 183050,
10821,3526,4.0,20000418 181037,
10822,3526,4.0,20000504 224107,
10823,3526,3.5,20051006 212729,
10824,3526,4.0,20000802 025404,
10825,3526,3.0,20021228 223845,
10826,3526,4.5,20081129 000747,
10827,3526,5.0,20001210 041321,
10828,3526,4.0,20031231 022423,
10829,3526,4.0,20010108 070113,
10830,3526,4.0,20000603 172640,
10831,3526,2.0,20001121 122426,
10832,3526,4.0,20001120 094438,
10833,3526,5.0,20050323 040422,
10834,3526,2.0,20100626 061325,
10835,3526,4.0,20020418 105929,
10836,3526,4.5,20060418 200753,
10837,745,5.0,19961229 140020,
10838,745,3.0,20010816 050448,
10839,745,5.0,20081015 035920,
10840,745,4.5,20060526 185753,
10841,745,5.0,20060411 115208,
10842,745,3.5,20050904 102007,
10843,745,4.0,19970122 174013,
10844,745,4.0,20091015 063225,
10845,745,3.0,20070704 012757,
10846,745,5.0,19961009 114333,
10847,745,3.0,20090415 023541,
10848,745,4.0,19970125 121008,
10849,745,4.0,20000424 154130,
10850,745,5.0,19991223 235347,
10851,745,4.0,20060203 165553,
10852,745,0.5,20141116 153608,
10853,745,3.5,20070704 031653,
10854,745,5.0,19970927 103630,
10855,745,5.0,20011019 204459,
10856,745,1.0,20150913 121019,
10857,745,5.0,20010114 055621,
10858,745,5.0,20001002 194158,
10859,745,4.0,20080619 043654,
10860,745,4.5,20121014 223454,
10861,745,5.0,20051112 173729,
10862,745,5.0,20030324 202444,
10863,745,5.0,20050727 180346,
10864,745,4.5,20060518 234627,
10865,745,5.0,19971203 162815,
10866,745,2.5,20060116 112801,
10867,745,5.0,19960522 124527,
10868,745,5.0,19991111 182444,
10869,745,2.0,20110212 153915,
10870,745,5.0,20000703 174130,
10871,745,5.0,20010130 125958,
10872,745,4.5,20121123 170716,
10873,745,4.5,20040703 035012,
10874,745,5.0,20070202 101938,
10875,745,5.0,19980201 231600,
10876,745,5.0,20031231 020943,
10877,745,4.0,20040808 095846,
10878,745,5.0,19991012 012431,
10879,745,4.0,20100830 031729,
10880,745,5.0,19970417 183858,
10881,745,5.0,19970426 215813,
10882,745,4.0,20050820 155437,
10883,745,4.0,19970122 003059,
10884,745,5.0,19971217 195951,
10885,745,3.5,20090422 121415,
10886,745,5.0,19971114 101537,
10887,745,2.0,20001121 034339,
10888,745,4.0,20001121 070551,
10889,745,4.0,20001127 215419,
10890,745,5.0,19991023 195320,
10891,745,1.5,20120222 062038,
10892,745,4.0,20010122 150947,
10893,745,4.5,20080415 221829,
10894,745,4.0,20140823 072414,
10895,745,4.0,20020731 101529,
10896,745,5.0,20000108 005054,
10897,745,5.0,19961106 092115,
10898,745,4.0,20031003 024445,
10899,913,5.0,20000207 102727,
10900,913,4.0,20141116 063205,
10901,913,5.0,20050923 094648,
10902,913,5.0,19970206 011414,
10903,913,4.0,19970121 124528,
10904,913,4.0,20060526 190908,
10905,913,4.0,19991003 093230,
10906,913,5.0,19991213 193029,
10907,913,5.0,20001109 052419,
10908,913,4.0,20001120 140537,
10909,913,4.0,20090415 003037,
10910,913,5.0,20081006 012433,
10911,913,4.0,19990929 065156,
10912,913,4.0,20000424 153826,
10913,913,4.0,20000517 024122,
10914,913,5.0,20000309 055146,
10915,913,4.0,20100328 003003,
10916,913,4.0,20030730 223323,
10917,913,4.0,20070704 031356,
10918,913,4.0,20070523 033315,
10919,913,3.0,20000904 184624,
10920,913,5.0,20001128 125825,
10921,913,4.0,20081110 125049,
10922,913,5.0,19970409 044621,
10923,913,4.0,20000407 054244,
10924,913,4.0,20050304 202637,
10925,913,4.5,20041119 191344,
10926,913,5.0,20000425 184853,
10927,913,5.0,20000603 181325,
10928,913,3.0,20030307 205753,
10929,913,3.0,19980616 144406,
10930,913,5.0,19991008 155611,
10931,913,5.0,20000504 230621,
10932,913,4.0,20001120 011310,
10933,913,3.0,19980417 135609,
10934,913,4.5,20121214 193646,
10935,913,5.0,19980201 232353,
10936,913,3.5,20040317 220510,
10937,913,5.0,20010506 011816,
10938,913,4.0,20031231 020101,
10939,913,4.0,20110128 060824,
10940,913,4.5,20090126 132252,
10941,913,5.0,19991004 024050,
10942,913,5.0,20000802 202721,
10943,913,3.0,20120622 224204,
10944,913,4.0,19971114 102118,
10945,913,5.0,20001121 040844,
10946,913,5.0,19980815 011849,
10947,913,3.0,20000731 182225,
10948,913,5.0,20020201 195102,
10949,913,3.5,20090616 133415,
10950,913,5.0,20001127 224517,
10951,913,5.0,20050317 233737,
10952,913,5.0,19991003 143133,
10953,913,5.0,19991023 192521,
10954,913,5.0,20010122 214022,
10955,913,5.0,19991008 054715,
