,name,id,movieId
1,Twentieth Century Fox Film Corporation,306,38731.0
1,RKO Radio Pictures,6,25876.0
1,Stanley Kramer Productions,893,93775.0
1,Gruppo Minerva International,8344,38046.0
1,ApolloProScreen,992,2151.0
1,Universal Pictures,33,42491.0
1,Warner Bros.,6194,120747.0
1,Warner Bros.,6194,26323.0
1,Imagine Entertainment,23,12574.0
1,RainCity Productions,22957,115565.0
1,Metro-Goldwyn-Mayer (MGM),8411,22968.0
1,Columbia Pictures,5,31901.0
1,Touchstone Pictures,9195,28455.0
1,RKO Radio Pictures,6,15938.0
1,City Heat Productions,1164,2095.0
1,Metro-Goldwyn-Mayer (MGM),8411,22553.0
1,Metro-Goldwyn-Mayer (MGM),8411,26762.0
1,Coproducción GB - USA - Francia - Alemania - Italia- Rumanía,61312,34308.0
1,Miramax Films,14,11588.0
1,Paramount Pictures,4,74.0
1,New South Wales Film Corp.,14590,16659.0
1,Universal Pictures,33,28270.0
1,Lowndes Productions Limited,1802,4889.0
1,Sequoia Productions,14665,18257.0
1,Twentieth Century Fox Film Corporation,306,7233.0
1,United King Films,16,78344.0
1,Columbia Pictures,5,73376.0
1,Vertigo Entertainment,829,9009.0
1,Twentieth Century Fox Film Corporation,306,9738.0
1,Thinkfilm,446,14278.0
1,Shooting Gallery,1596,125360.0
1,New Line Cinema,12,9522.0
1,Lions Gate Films,35,14922.0
1,Hanna-Barbera Productions,1353,77593.0
1,Universal Pictures,33,17599.0
1,Warner Bros.,6194,26654.0
1,Theodora Productions,4389,21886.0
1,Universal International Pictures (UI),10330,84079.0
1,RKO Radio Pictures,6,43367.0
1,MTV Films,746,10476.0
1,Palace Pictures,927,11309.0
1,Universal Pictures,33,34012.0
1,RKO Radio Pictures,6,21366.0
1,Universal Pictures,33,31063.0
1,DreamWorks SKG,27,1635.0
1,Paramount Pictures,4,13341.0
1,Lions Gate Films,35,1696.0
1,HBO Films,7429,1665.0
1,Alta Films,8369,9775.0
1,Walt Disney Pictures,2,11459.0
1,Laura Ziskin Productions,326,10048.0
1,Team Todd,598,11648.0
1,Mighty Cheese Productions,3516,15258.0
1,Bud Yorkin Productions,57043,123049.0
1,Columbia Pictures Corporation,441,42719.0
1,Russ-Arts,14220,72899.0
1,Paramount Pictures,4,57866.0
1,Channel Four Films,181,5237.0
1,777 Films Corporation,3383,37632.0
1,Universal Pictures,33,16320.0
1,Noble Media,13442,193661.0
1,Bac Films,208,308.0
1,Warner Bros.,6194,27449.0
1,Twentieth Century Fox Film Corporation,306,85783.0
1,Javelin Films,17339,39946.0
1,Twentieth Century Fox Film Corporation,306,54139.0
1,Wild Bunch,856,26579.0
1,Lions Gate Films,35,18882.0
1,Herman Cohen Productions,14093,42689.0
1,Village Roadshow Pictures,79,6519.0
1,Lawrence Bender Productions,2253,13919.0
1,Columbia Pictures Corporation,441,11453.0
1,Universal Pictures,33,9913.0
1,Paramount Pictures,4,8292.0
1,Lawrence Bender Productions,2253,13922.0
1,Paramount Classics,2315,24461.0
1,REN-Mar Studios,8819,14166.0
1,Discovery Docs,274,501.0
1,Nick Stagliano,63714,18165.0
1,Cinema Center Films,3070,27292.0
1,Twentieth Century Fox Film Corporation,306,57103.0
1,Columbia Pictures,5,41279.0
1,Twentieth Century Fox Film Corporation,306,32051.0
1,Columbia TriStar,177,37254.0
1,Alphaville Films,11462,18976.0
1,rusty bear entertainment,87986,25975.0
1,TriStar Pictures,559,17824.0
1,RKO Radio Pictures,6,108348.0
1,John Wells Productions,1512,15907.0
1,Columbia Pictures Corporation,441,68850.0
1,Monogram Pictures,4395,22965.0
1,Halas and Batchelor Cartoon Films,3626,11848.0
1,Winterfilm Collective,5498,34921.0
1,United Artists,60,25199.0
1,Metro-Goldwyn-Mayer (MGM),8411,53857.0
1,Pacific Western,1280,52660.0
1,ITC Films,76194,85420.0
1,Metro-Goldwyn-Mayer (MGM),8411,43313.0
1,Universal Pictures,33,6957.0
1,British National Films,14197,79684.0
1,Alpine Pictures,10397,16764.0
1,DreamWorks SKG,27,11460.0
1,Dry County Films,3347,33459.0
1,Ashton Productions,11982,14674.0
1,Twentieth Century Fox Film Corporation,306,94529.0
1,High Road,3066,102081.0
1,Tag Entertainment,2636,17186.0
1,Vanguard Films,614,14175.0
1,The Weinstein Company,308,4442.0
1,Columbia Pictures,5,59882.0
1,Monogram Pictures,4395,22741.0
1,Gimages Développement,20366,65513.0
1,IFC Films,307,13169.0
1,Lakeshore Entertainment,126,9042.0
1,Lakeshore Entertainment,126,17926.0
1,Studio Babelsberg,264,1985.0
1,Twentieth Century Fox Film Corporation,306,9335.0
1,DreamWorks SKG,27,9007.0
1,Miramax Films,14,9777.0
1,Saturn Films,831,1830.0
1,Collision Entertainment,2179,7182.0
1,Universal Pictures,33,10092.0
1,Stillking Films,11345,340.0
1,Sony Pictures Classics,58,1546.0
1,Andrew Lauren Productions (ALP),19194,15155.0
1,Twentieth Century Fox Film Corporation,306,78734.0
1,Paramount Pictures,4,51277.0
1,Dan Films,1854,61675.0
1,20th Century Fox Television,1556,65215.0
1,Cannon Group,1444,17386.0
1,Velvet Film,1793,16374.0
1,Paramount Pictures,4,30230.0
1,Joe Rock Productions,25630,44407.0
1,Columbia Pictures Corporation,441,43529.0
1,Metro-Goldwyn-Mayer (MGM),8411,22575.0
1,Paramount Pictures,4,1676.0
1,Bizarre Productions,4699,27645.0
1,RKO Radio Pictures,6,77744.0
1,Di Bonaventura Pictures,435,8814.0
1,New Line Cinema,12,9923.0
1,L.I.F.T. Production,1305,7553.0
1,Paramount Pictures,4,8202.0
1,Miramax Films,14,1947.0
1,New Line Cinema,12,9074.0
1,Paramount Pictures,4,28001.0
1,Columbia Pictures,5,42168.0
1,Tartan Works Ltd.,75045,29656.0
1,Lakeshore Entertainment,126,8643.0
1,Imagine Entertainment,23,9315.0
1,Warner Bros.,6194,3933.0
1,Odd Lot Entertainment,3263,8923.0
1,New Line Cinema,12,59.0
1,R.P. Productions,355,257.0
1,Walt Disney Pictures,2,15487.0
1,Sony Pictures Classics,58,398.0
1,RKO Radio Pictures,6,18651.0
1,Columbia Pictures Corporation,441,30941.0
1,Fox Searchlight Pictures,43,14544.0
1,Columbia Pictures Corporation,441,11968.0
1,Destination Films,769,14517.0
1,Lakeshore Entertainment,126,17209.0
1,Skyline Films,2055,10087.0
1,Danmarks Radio (DR),119,34870.0
1,Aardman Animations,297,533.0
1,Silver Pictures,1885,5236.0
1,Warner Bros.,6194,43807.0
1,Magnolia Pictures,1030,14788.0
1,Téléfilm Canada,806,5471.0
1,Paramount Pictures,4,36498.0
1,Touchstone Pictures,9195,9763.0
1,Charlie Guidance,45004,30082.0
1,Filmquadrat,80156,56475.0
1,Avenue Pictures Productions,251,24019.0
1,Showtime Networks,4343,15058.0
1,New Century Entertainment Corporation,10165,10017.0
1,Celluloid Dreams,860,10475.0
1,Maran Film,1627,1559.0
1,Sony Pictures Classics,58,3527.0
1,Warner Bros.,6194,27974.0
1,Fox 2000 Pictures,711,11931.0
1,Allied Artists Pictures,4928,27759.0
1,Anchor Bay Entertainment,16839,21838.0
1,Chartwell,40806,26513.0
1,Metro-Goldwyn-Mayer (MGM),8411,43110.0
1,Destination Films,769,10707.0
1,Universal Pictures,33,9910.0
1,DNA Films,284,38583.0
1,Metro-Goldwyn-Mayer (MGM),8411,53864.0
1,River Road Entertainment,1246,142.0
1,Paramount Pictures,4,9621.0
1,Warner Bros.,6194,9701.0
1,2929 Productions,846,3291.0
1,Paramount Pictures,4,34662.0
1,DreamWorks SKG,27,12920.0
1,Paramount Pictures,4,20853.0
1,Autonomous,2326,16608.0
1,Hodcarrier Films,68807,24408.0
1,Revolution Studios,497,791.0
1,HBO/Cinemax Documentary,11489,33241.0
1,Epsilon Motion Pictures,1171,2610.0
1,Kids in America LLC,3940,21246.0
1,Serendipity Point Films,805,9729.0
1,Motion Picture Corporation of America (MPCA),11061,15276.0
1,Lookalike Productions LLC,54949,191599.0
1,Regency Enterprises,508,8066.0
1,Amblin Entertainment,56,1656.0
1,Open Doors Films,76305,182097.0
1,Paramount Pictures,4,6963.0
1,Lions Gate Films,35,215.0
1,Universal Pictures,33,2313.0
1,Twentieth Century Fox Film Corporation,306,37124.0
1,Paramount Pictures,4,31718.0
1,Det Danske Filminstitut,118,226594.0
1,Porchlight Films,6237,9993.0
1,Rogue Pictures,134,8274.0
1,Stanley Kramer Productions,893,25918.0
1,Metro-Goldwyn-Mayer (MGM),8411,26845.0
1,Metro-Goldwyn-Mayer (MGM),8411,18994.0
1,Arwin Productions,1823,12617.0
1,Twentieth Century Fox Film Corporation,306,68013.0
1,Enchantment Films Inc.,4197,23196.0
1,Twentieth Century Fox Film Corporation,306,25763.0
1,Bac Films,208,32117.0
1,Lewis Motion Picture Enterprisee,17071,28170.0
1,Destination Films,769,10851.0
1,Furst Films,3135,81220.0
1,Universal Pictures,33,25.0
1,Canadian Film Centre (CFC),14185,105299.0
1,Walt Disney Pictures,2,9982.0
1,United Artists,60,13994.0
1,EM Media,1917,12877.0
1,Fénix Cooperativa Cinematográfica,1354,5620.0
1,Hammer Film Productions,1314,23220.0
1,Metro-Goldwyn-Mayer (MGM),8411,43440.0
1,Amicus Productions,4630,39261.0
1,Planet Film Productions,13718,54801.0
1,Hammer Film Productions,1314,28667.0
1,Metro-Goldwyn-Mayer (MGM),8411,38761.0
1,Paramount Pictures,4,10060.0
1,Cinerenta Medienbeteiligungs KG,995,10033.0
1,Section Eight,129,231.0
1,Miramax Films,14,8999.0
1,Filmstiftung NRW,985,8555.0
1,Universal Pictures,33,4348.0
1,Lunacy Unlimited Productions,73335,47540.0
1,VIP 3 Medienfonds,827,10064.0
1,Lions Gate Films,35,125300.0
1,Australian Film Finance Corporation,1380,9885.0
1,Celador Films,3573,9392.0
1,Twentieth Century Fox Film Corporation,306,14837.0
1,Patalex IV Productions Limited,462,674.0
1,Nina Saxon Film Design,1693,24625.0
1,Tree Line Films,84,69.0
1,Columbia Pictures,5,1833.0
1,Columbia Pictures Corporation,441,6795.0
1,Plum Pictures,2224,7301.0
1,Metro-Goldwyn-Mayer (MGM),8411,108843.0
1,Black Gold Films (II),21280,16156.0
1,Bona Fide Productions,2570,9005.0
1,Paramount Pictures,4,13499.0
1,First Choice Films,2267,7548.0
1,Richmond Productions,2164,7010.0
1,Batjac Productions,2532,6529.0
1,Beyond Films,2081,15184.0
1,Hammer Film Productions,1314,3124.0
1,TF1 Films Productions,356,44710.0
1,Twentieth Century Fox Film Corporation,306,2153.0
1,Radnitz/Mattel Productions,16979,42489.0
1,DreamWorks,7,116.0
1,Metro-Goldwyn-Mayer (MGM),8411,43176.0
1,Eve Productions,24108,5741.0
1,EMI Films Ltd.,538,20416.0
1,Holedigger Films,2757,41189.0
1,Metro-Goldwyn-Mayer (MGM),8411,84090.0
1,Metro-Goldwyn-Mayer (MGM),8411,253250.0
1,Lama Films,15,67.0
1,Walt Disney,5888,411.0
1,WingNut Films,11,254.0
1,DreamWorks SKG,27,1904.0
1,Fox 2000 Pictures,711,9043.0
1,Twentieth Century Fox Film Corporation,306,21454.0
1,Metro-Goldwyn-Mayer (MGM),8411,42687.0
1,First Floor Features,938,19058.0
1,Pioneer Films,43944,36826.0
1,Miramax Films,14,9515.0
1,Hibiscus Films,18722,16151.0
1,Brave New Films,4971,29595.0
1,Andrew Stevens Entertainment,2100,9721.0
1,Producers Sales Organization (PSO),11670,20858.0
1,Warner Bros.,6194,35896.0
1,"Mirisch Corporation, The",13219,92272.0
1,Sanford,95146,84847.0
1,Warner Bros.,6194,43812.0
1,Warner Bros.,6194,17382.0
1,The Javelina Film Company,2322,8053.0
1,Twentieth Century Fox Film Corporation,306,20003.0
1,Columbia Pictures Corporation,441,36775.0
1,DreamWorks SKG,27,612.0
1,Sony Pictures,34,9899.0
1,IFC Films,307,546.0
1,Village Roadshow Pictures,79,2800.0
1,Twentieth Century Fox Film Corporation,306,9641.0
1,Imagine Entertainment,23,7552.0
1,Fox Searchlight Pictures,43,9927.0
1,The Mark Gordon Company,1557,9681.0
1,Sony Pictures Classics,58,18840.0
1,Big Screen Entertainment Group,3545,18189.0
1,Icon Productions,152,10597.0
1,Pixar Animation Studios,3,13925.0
1,Summit Entertainment,491,9687.0
1,Red Chillies Entertainment,2343,33081.0
1,WGBH,3449,20546.0
1,Trimark Pictures,4063,9568.0
1,Metro-Goldwyn-Mayer (MGM),8411,43899.0
1,Metro-Goldwyn-Mayer (MGM),8411,66192.0
1,New Line Cinema,12,11400.0
1,Warner Bros.,6194,13669.0
1,RKO Radio Pictures,6,60566.0
1,Ealing Studios,2650,30095.0
1,Ealing Studios,2650,16665.0
1,Ealing Studios,2650,63395.0
1,Warner Bros.,6194,43355.0
1,George Pal Productions,4864,14241.0
1,Columbia Pictures,5,92285.0
1,Splendid Pictures,368,30669.0
1,British Broadcasting Corporation (BBC),3324,44345.0
1,The Rank Organisation,364,46041.0
1,Ortus Films,13877,21735.0
1,Metro-Goldwyn-Mayer (MGM),8411,174865.0
1,Incessant Barking Productions Inc.,5407,34081.0
1,Boll KG,15127,168705.0
1,International Production Company,1507,1690.0
1,Twentieth Century Fox Film Corporation,306,9900.0
1,Twentieth Century Fox Film Corporation,306,9044.0
1,Walt Disney Pictures,2,9918.0
1,Paramount Pictures,4,17379.0
1,The Weinstein Company,308,10982.0
1,Lakeshore Entertainment,126,834.0
1,Thinkfilm,446,25890.0
1,Saban Entertainment,2106,39345.0
1,The Rank Organisation,364,44940.0
1,Universal TV,537,37865.0
1,Metro-Goldwyn-Mayer (MGM),8411,72856.0
1,Tekli British Productions,1754,4772.0
1,Goldcrest Films International,500,12701.0
1,Metro-Goldwyn-Mayer (MGM),8411,27622.0
1,Regency Enterprises,508,16553.0
1,American International Pictures (AIP),9266,65891.0
1,Hammer Film Productions,1314,24580.0
1,Miramax Films,14,11246.0
1,Warner Bros.,6194,49683.0
1,Orion Pictures,41,23957.0
1,Koktebel Film Company,7157,49653.0
1,Bernard Woolner Productions,77890,27344.0
1,Sandstorm Films,2876,7295.0
1,USA Network,16642,14942.0
1,David Hamilton Productions,2146,7509.0
1,Hallmark Entertainment,4056,24269.0
1,Metro-Goldwyn-Mayer (MGM),8411,47250.0
1,Solar Films inc.,6339,29040.0
1,New Zealand Film Commission,294,9912.0
1,Central Independent Television,5238,31858.0
1,Revolution Films,163,8435.0
1,Columbia Pictures Corporation,441,34187.0
1,Touchstone Pictures,9195,13275.0
1,Twentieth Century Fox Film Corporation,306,11565.0
1,Universal Pictures,33,11283.0
1,Warner Brothers/Seven Arts,4051,97936.0
1,Constantin Film,47,17.0
1,American International Pictures (AIP),9266,27568.0
1,Paramount Pictures,4,27629.0
1,Arwin Productions,1823,45726.0
1,Warner Bros.,6194,33117.0
1,Metro-Goldwyn-Mayer (MGM),8411,108994.0
1,Walt Disney Productions,3166,54227.0
1,Columbia Pictures Corporation,441,25167.0
1,United Artists,60,61105.0
1,Home Box Office (HBO),3268,31894.0
1,New Line Cinema,12,9286.0
1,United Artists,60,86168.0
1,Gramercy Pictures,37,15363.0
1,Sheen/Michaels Entertainment,40758,30712.0
1,Metro-Goldwyn-Mayer (MGM),8411,31416.0
1,Yari Film Group,2448,292.0
1,BBC Films,288,1544.0
1,Twentieth Century Fox Film Corporation,306,42328.0
1,Metro Pictures Corporation,16101,31432.0
1,HPLHS,17827,20981.0
1,Columbia Pictures,5,12096.0
1,Empire Pictures,1212,33061.0
1,Vertigo Films,10393,5145.0
1,Imagine Entertainment,23,9975.0
1,Village Roadshow Pictures,79,9754.0
1,Paramount Pictures,4,36495.0
1,Davis Entertainment,1302,10053.0
1,Lions Gate Films,35,10263.0
1,Destination Films,769,7515.0
1,Scott Rudin Productions,258,9959.0
1,Yari Film Group,2448,14256.0
1,Walt Disney Pictures,2,9036.0
1,Regency Enterprises,508,10073.0
1,International Production Company,1507,7304.0
1,Lions Gate Films,35,16781.0
1,Screen Gems,3287,9920.0
1,Regency Enterprises,508,10025.0
1,Dimension Films,7405,9682.0
1,IMAX,3447,17700.0
1,Filmax,3631,9756.0
1,Paramount Pictures,4,6877.0
1,Marvel Animation,13252,14609.0
1,Blue Sky Studios,9383,950.0
1,Norman Rosemont Productions,1585,10912.0
1,Capitol Films,826,9968.0
1,Stanley Kramer Productions,893,43386.0
1,Magidson Films,10986,18493.0
1,Capitol Films,826,16791.0
1,SCOPE Invest,2250,7483.0
1,Metro-Goldwyn-Mayer (MGM),8411,20442.0
1,Capital Arts Entertainment,2365,15590.0
1,Paramount Pictures,4,1967.0
1,Studio Babelsberg,264,752.0
1,DreamWorks SKG,27,9655.0
1,Fox Searchlight Pictures,43,9388.0
1,One Race Productions,1225,9950.0
1,Imagine Entertainment,23,388.0
1,Fox 2000 Pictures,711,14191.0
1,SKM,6131,25874.0
1,Planet Productions,6562,18009.0
1,Trimark Pictures,4063,19286.0
1,Front Street Studios,3879,19287.0
1,Trimark Pictures,4063,18011.0
1,Warner Bros.,6194,114875.0
1,New South Wales Film & Television Office,418,9648.0
1,Fox Searchlight Pictures,43,9792.0
1,Walt Disney Pictures,2,10067.0
1,Miramax Films,14,55676.0
1,The Mirisch Corporation,219,11573.0
1,International Traders,6408,46828.0
1,Révillon Frères,397,669.0
1,Mar Vista Productions,12859,32052.0
1,The Mirisch Corporation,219,34732.0
1,New Line Cinema,12,12763.0
1,The Weinstein Company,308,186.0
1,Tétra Média,2416,8410.0
1,Werner Herzog Filmproduktion,843,51311.0
1,Hakalax Productions,4017,21843.0
1,Lions Gate Films,35,13751.0
1,Columbia Pictures Television,3614,10292.0
1,Parallel Pictures,18575,15639.0
1,Spyglass Entertainment,158,10069.0
1,RKO Radio Pictures,6,43887.0
1,Intermedia Films,763,3093.0
1,Bergman Lustig productions,6971,9270.0
1,Falcon Media Limited,47813,10177.0
1,Lions Gate Films,35,12591.0
1,Calder Road Film,3435,18045.0
1,British Broadcasting Corporation (BBC),3324,16070.0
1,Castelao Producciones,7956,11348.0
1,Warner Bros.,6194,13960.0
1,The Guber-Peters Company,4357,41263.0
1,Universal Pictures,33,9035.0
1,Columbia Pictures,5,9957.0
1,Hammer Film Productions,1314,28752.0
1,Orange Pictures,2032,19059.0
1,Sony Pictures,34,8998.0
1,France 2 Cinéma,83,44947.0
1,Section Eight Productions,14315,13468.0
1,Dead Old Man Productions,3802,20521.0
1,J.J. Parker Productions,14118,79363.0
1,Twentieth Century Fox Film Corporation,306,34193.0
1,Film Finance Group,211,4441.0
1,Goldfish Pictures,6382,11304.0
1,The Kennedy/Marshall Company,862,18276.0
1,Doty-Dayton Production,1949,26514.0
1,Dimension Films,7405,4257.0
1,Vulcan Productions Inc.,12355,2652.0
1,Silver Nitrate Pictures,3641,19592.0
1,River Road Entertainment,1246,9526.0
1,Yari Film Group,2448,19126.0
1,Metro-Goldwyn-Mayer (MGM),8411,27201.0
1,Twentieth Century Fox Film Corporation,306,5820.0
1,Universal Pictures,33,19661.0
1,Walt Disney Pictures,2,9904.0
1,Silent Hill DCP Inc.,341,588.0
1,Universal Pictures,33,9310.0
1,Film Victoria,11840,18858.0
1,Metro-Goldwyn-Mayer (MGM),8411,35545.0
1,Paramount Pictures,4,17131.0
1,Paramount Pictures,4,956.0
1,Columbia Pictures,5,9530.0
1,Universal Pictures,33,9829.0
1,Spyglass Entertainment,158,10115.0
1,"Diana Productions, Inc.",323,560.0
1,AVCO Embassy Pictures,494,14384.0
1,Warner Bros.,6194,28432.0
1,Media Pro Pictures,3244,10008.0
1,Class 5 Films,2297,7870.0
1,Pacific Data Images (PDI),520,7518.0
1,Sony Pictures Classics,58,9786.0
1,Virtual Studios,449,503.0
1,Columbia Pictures,5,591.0
1,Ingenious Film Partners,289,36668.0
1,Universal Pictures,33,9767.0
1,Universal,6292,13689.0
1,Serenade Films,3459,18164.0
1,Reeleyes Film,1207,15013.0
1,Walt Disney Pictures,2,920.0
1,Glass Key,5277,18484.0
1,Lions Gate Films,35,9700.0
1,Trent Othick Productions,65654,14167.0
1,Rogue Pictures,134,12261.0
1,RKO Radio Pictures,6,15264.0
1,Bert E. Friedlob Productions,3754,20330.0
1,Cannon Films,4110,44126.0
1,United Artists,60,12766.0
1,Killer Films,1422,15402.0
1,Double Play,2957,80919.0
1,IFC Films,307,15366.0
1,Shoreline Entertainment,1093,53905.0
1,The Glasgow Film Fund,980,38344.0
1,Twentieth Century Fox Film Corporation,306,806.0
1,Paramount Pictures,4,9353.0
1,Village Roadshow Pictures,79,2044.0
1,Original Film,333,9339.0
1,RKO Radio Pictures,6,20945.0
1,Autumn Productions,47843,122271.0
1,Goldwyn Pictures Corporation,31789,28249.0
1,Twentieth Century Fox Film Corporation,306,350.0
1,Walt Disney Pictures,2,58.0
1,Universal Pictures,33,1819.0
1,The Weinstein Company,308,2295.0
1,Legendary Pictures,923,9697.0
1,Regency Enterprises,508,4474.0
1,Universal International Pictures (UI),10330,43240.0
1,Universal Pictures,33,30022.0
1,Cinematografica Emmeci,4858,28673.0
1,Apple Corps,3797,20556.0
1,Lions Gate Films,35,10007.0
1,American Zoetrope,70,1887.0
1,Metro-Goldwyn-Mayer (MGM),8411,1841.0
1,Electric Entertainment,3241,13508.0
1,Lawrence Bender Productions,2253,1781.0
1,Metro-Goldwyn-Mayer (MGM),8411,43155.0
1,Universal Pictures,33,16270.0
1,Destination Films,769,8997.0
1,RKO Radio Pictures,6,51571.0
1,Disney Channel,3213,10947.0
1,Restraint LLC,5487,34787.0
1,Reinventing the Wheel,3351,17628.0
1,Moonstar Enterainment,15601,18553.0
1,TLA Releasing,328,17021.0
1,Famous Players-Lasky Corporation,29729,53231.0
1,Aquarius Films,13786,22747.0
1,A-Pix Entertainment,14280,27320.0
1,Wildgaze Films,1508,17741.0
1,Warner Bros.,6194,25563.0
1,Universal Pictures,33,146322.0
1,Warner Bros.,6194,43147.0
1,Metro-Goldwyn-Mayer (MGM),8411,151590.0
1,Téléfilm Canada,806,41796.0
1,Universal Pictures,33,9615.0
1,Twentieth Century Fox Film Corporation,306,9513.0
1,Banger Productions,3414,20604.0
1,Metro-Goldwyn-Mayer (MGM),8411,25509.0
1,Metro-Goldwyn-Mayer (MGM),8411,31998.0
1,RSVP Productions,4381,9917.0
1,Egoli Tossell Film AG,2254,8008.0
1,Krystal Motion Picture Productions,5971,60269.0
1,DC Comics,429,1452.0
1,BBC Films,288,43654.0
1,Screen West Midlands,2310,7872.0
1,Lionsgate,1632,57406.0
1,First Independent Pictures,3521,18191.0
1,Cold Iron Pictures,3916,14474.0
1,Fox Searchlight Pictures,43,773.0
1,EM Media,1917,16429.0
1,United Artists,60,36576.0
1,Neo Art & Logic,2811,33005.0
1,Dischord,5449,34380.0
1,London Film Productions,659,21631.0
1,RKO Radio Pictures,6,35955.0
1,Santana Pictures Corporation,3248,41214.0
1,Paramount Vantage,838,1164.0
1,Metro-Goldwyn-Mayer (MGM),8411,71282.0
1,Columbia Pictures Corporation,441,72881.0
1,Delux Productions,1472,9520.0
1,Twentieth Century Fox Film Corporation,306,42839.0
1,Paramount Pictures,4,31915.0
1,Twentieth Century Fox Film Corporation,306,43838.0
1,First Artists,4376,25305.0
1,Revolution Studios,497,9072.0
1,Warner Bros.,6194,43903.0
1,Metro-Goldwyn-Mayer (MGM),8411,43600.0
1,The Rank Organisation Film Productions,1130,73907.0
1,Paramount Pictures,4,27716.0
1,Nu Image Films,925,9727.0
1,Bearing Fruit Entertainment,2867,14120.0
1,Argyle Productions,13218,76344.0
1,Arcola Pictures,14091,42636.0
1,Columbia Pictures,5,9297.0
1,Negativ,4595,26826.0
1,New Line Cinema,12,326.0
1,BBC Films,288,512.0
1,Columbia Pictures,5,9718.0
1,Ingenious Film Partners,289,1593.0
1,Paramount Pictures,4,1852.0
1,Mandate Pictures,771,1262.0
1,Metro-Goldwyn-Mayer (MGM),8411,43610.0
1,Columbia Pictures,5,126781.0
1,Universal Pictures,33,47758.0
1,South Pacific Pictures,654,13338.0
1,Universal Pictures,33,82.0
1,Lee Daniels Entertainment,695,9921.0
1,Warner Bros.,6194,36342.0
1,PolyGram Filmed Entertainment,1382,51043.0
1,RKO Radio Pictures,6,31152.0
1,Columbia Pictures Corporation,441,1402.0
1,Twentieth Century Fox Film Corporation,306,9293.0
1,Playtone,4171,9906.0
1,Warner Bros.,6194,43597.0
1,Lions Gate Films,35,1948.0
1,Hotshot Films,78,148.0
1,Oy Rabbit Films Ltd.,95799,9951.0
1,France 2 Cinéma,83,77221.0
1,"Samuel Goldwyn Company, The",28205,77250.0
1,Ben Katz Productions,6544,52452.0
1,Current Entertainment,972,5289.0
1,Miramax Films,14,9782.0
1,Paramount Pictures,4,9907.0
1,RKO Radio Pictures,6,27203.0
1,Twentieth Century Fox Film Corporation,306,63618.0
1,Twentieth Century Fox Film Corporation,306,35921.0
1,The Archers,11382,15696.0
1,Twentieth Century Fox Film Corporation,306,19017.0
1,Columbia Pictures,5,42756.0
1,Crawford Productions,5669,37929.0
1,Summit Entertainment,491,9762.0
1,Columbia Pictures,5,14113.0
1,RKO Radio Pictures,6,86604.0
1,Studio Eight Productions,4794,15414.0
1,Thinkfilm,446,7859.0
1,Recorded Picture Company (RPC),11561,11559.0
1,Metro-Goldwyn-Mayer (MGM),8411,31513.0
1,Warner Bros.,6194,26718.0
1,Metro-Goldwyn-Mayer (MGM),8411,59964.0
1,Inspiration Pictures,19599,71436.0
1,Kojo Pictures,988,2168.0
1,Patriot Pictures,2373,10118.0
1,Universal Pictures,33,9788.0
1,Conquering Lion Pictures,8981,14174.0
1,RKO Radio Pictures,6,33813.0
1,Haut et Court,726,1540.0
1,Batjac Productions,2532,26502.0
1,Michael London Productions,1187,1491.0
1,Warner Bros.,6194,34233.0
1,Metro-Goldwyn-Mayer (MGM),8411,33792.0
1,First National Pictures,3245,51601.0
1,BIM Distribuzione,225,1165.0
1,Broken Lizard Industries,2773,9988.0
1,New Line Cinema,12,24115.0
1,Walt Disney Pictures,2,11652.0
1,Atlas Entertainment,507,13816.0
1,Warner Bros.,6194,34006.0
1,Independent Film Channel (IFC),8857,4913.0
1,Warner Bros.,6194,63848.0
1,Paramount Pictures,4,43006.0
1,Two Cities Films,4006,19072.0
1,Hal Roach Studios,2159,44892.0
1,Films Montsouris,15398,15265.0
1,Metro-Goldwyn-Mayer (MGM),8411,25599.0
1,Individual Pictures,6730,29589.0
1,Hal Roach Studios,2159,33810.0
1,Hal Roach Studios,2159,43841.0
1,Odyssey Entertainmant,2935,14597.0
1,Saturn Films,831,9708.0
1,360 Pictures,2894,14351.0
1,Destination Films,769,9813.0
1,Columbia Pictures Television,3614,39382.0
1,Svensk Filmindustri (SF),6181,35327.0
1,BIM Distribuzione,225,1116.0
1,RKO Radio Pictures,6,29966.0
1,Twentieth Century Fox Film Corporation,306,61564.0
1,Paramount Pictures,4,50070.0
1,Joswend,77733,55343.0
1,Qwerty Films,892,5072.0
1,Focus Features,10146,1249.0
1,"Screen Gems, Inc.",127,9954.0
1,Twentieth Century Fox Film Corporation,306,43829.0
1,Cicatrice Film inc,20823,171771.0
1,Lakeshore Entertainment,126,7511.0
1,Trust the Man LLC,3935,14057.0
1,Red Envelope Entertainment,4732,13075.0
1,Twentieth Century Fox Film Corporation,306,7512.0
1,Paramount Pictures,4,58905.0
1,Twentieth Century Fox Film Corporation,306,32969.0
1,Regency Enterprises,508,1381.0
1,Le Studio Canal+,183,15097.0
1,TF1 Films Production,3823,34068.0
1,Paramount Pictures,4,43837.0
1,Cinema Center Films,3070,15374.0
1,Cinema Center Films,3070,15242.0
1,Warner Bros.,6194,31148.0
1,Frankestein Entertainment,39955,44046.0
1,United Artists,60,52859.0
1,United Artists,60,76117.0
1,Universal Pictures,33,9676.0
1,United Artists,60,6948.0
