,name,id,movieId
1,Bad Aaas Cinema,5394,28219.0
1,Showtime Networks,18880,28219.0
1,MVP Films,37580,28219.0
1,1492 Pictures,436,673.0
1,Heyday films,437,673.0
1,Warner Bros.,6194,673.0
1,Avenue Pictures Productions,251,16617.0
1,Weed Road Pictures,433,16617.0
1,Intermedia Films,763,16617.0
1,Egmond Film & Television,4588,16617.0
1,Dimension Films,7405,16617.0
1,Outlaw Productions (I),19507,16617.0
1,Mindhunters (UK) Limited,19508,16617.0
1,Mindhunters Productie BV,19509,16617.0
1,Tonna Oy,19510,16617.0
1,Outlaw Victoria Productions Inc.,19511,16617.0
1,One Race Films,7154,2789.0
1,Radar Pictures,14718,2789.0
1,Twentieth Century Fox Film Corporation,306,8920.0
1,Davis Entertainment,1302,8920.0
1,Twentieth Century Fox Animation,11749,8920.0
1,Paramount Pictures,4,9890.0
1,De Line Pictures,2609,9890.0
1,DreamWorks Pictures,7293,9890.0
1,Paramount Pictures,4,8193.0
1,Fox Searchlight Pictures,43,8193.0
1,MTV Films,746,8193.0
1,Access Films,2339,8193.0
1,Napoleon Pictures Limited,2340,8193.0
1,Carnival Films,6196,8193.0
1,TriStar Pictures,559,47821.0
1,Allied Filmmakers,1755,47821.0
1,Pricel,6542,47821.0
1,Lightmotive,16978,47821.0
1,Touchstone Pictures,9195,26142.0
1,Hollywood Pictures,915,65137.0
1,Metro-Goldwyn-Mayer (MGM),8411,27017.0
1,Touchstone Pictures,9195,35151.0
1,Fragile Films,2651,21544.0
1,Scala Films,4189,21544.0
1,Touchstone Pictures,9195,21544.0
1,Prominent Features,11352,21544.0
1,Mumbo Jumbo Productions,58583,21544.0
1,Metro-Goldwyn-Mayer (MGM),8411,43846.0
1,7 Pictures,5823,40894.0
1,Universal International Pictures (UI),10330,40894.0
1,Warner Bros.,6194,11546.0
1,The Rank Organisation,364,59427.0
1,Palomar Pictures International,12146,59427.0
1,Brightwater Film Production,40021,59427.0
1,A-Team,6128,18387.0
1,Cannon Group,1444,71125.0
1,Warner Bros.,6194,26331.0
1,Samuel Goldwyn Company,798,41774.0
1,Twentieth Century Fox Film Corporation,306,52959.0
1,Robert Wise Productions,6304,52959.0
1,Twentieth Century Fox Film Corporation,306,24004.0
1,Channel Four Films,181,46976.0
1,Zenith Entertainment,3644,46976.0
1,Twentieth Century Fox Film Corporation,306,17481.0
1,Warner Bros.,6194,42658.0
1,Twentieth Century Fox Film Corporation,306,27118.0
1,Paramount Pictures,4,42345.0
1,Tamm Productions,64771,42345.0
1,Libra Productions Inc.,33131,18398.0
1,Warner Bros.,6194,20849.0
1,Warner Bros.,6194,53779.0
1,Metro-Goldwyn-Mayer (MGM),8411,80708.0
1,United Artists,60,47819.0
1,Lorimar Filmgesellschaft GmbH,38795,47819.0
1,The Samuel Goldwyn Company,8888,21793.0
1,Bagdasarian Productions,10930,21793.0
1,Republic Pictures (I),14317,18712.0
1,Universal International Pictures (UI),10330,831.0
1,Warner Bros.,6194,37658.0
1,Metro-Goldwyn-Mayer (MGM),8411,26516.0
1,Robert Stigwood Organization (RSO),3978,110598.0
1,Universal,6292,110598.0
1,United Artists,60,111605.0
1,Paramount Pictures,4,54568.0
1,Paramount Pictures,4,28571.0
1,Twentieth Century Fox Film Corporation,306,27686.0
1,Metro-Goldwyn-Mayer (MGM),8411,123665.0
1,Metro-Goldwyn-Mayer (MGM),8411,43336.0
1,Warner Bros.,6194,62000.0
1,Kathbur Pictures,8735,9372.0
1,RKO Radio Pictures,6,52362.0
1,Channel Four Films,181,41799.0
1,Zweites Deutsches Fernsehen (ZDF),4606,41799.0
1,British Film Institute (BFI),7281,41799.0
1,DeMille Pictures Corporation,28230,49633.0
1,Metro-Goldwyn-Mayer (MGM),8411,16559.0
1,Fanfare Films,5316,44695.0
1,American International Productions,14149,44695.0
1,Otis Productions,17863,44695.0
1,Fandango,2441,8341.0
1,RKO Radio Pictures,6,36488.0
1,Euterpe,4402,19414.0
1,Metro-Goldwyn-Mayer (MGM),8411,19414.0
1,Warner Bros.,6194,15794.0
1,Renown Pictures Corporation,8730,13188.0
1,George Minter Productions,19368,13188.0
1,Warner Bros.,6194,12651.0
1,Enigma Productions,7049,12651.0
1,Fujisankei Communication Group,22038,12651.0
1,County Natwest Ventures,89600,12651.0
1,British Satellite Broadcasting (BSB),89601,12651.0
1,Solar Productions,599,886.0
1,Filmways Pictures,1138,886.0
1,Metro-Goldwyn-Mayer (MGM),8411,886.0
1,gadd productions corp.,4689,27554.0
1,Didion-Dunne,79710,27554.0
1,Paramount Pictures,4,26973.0
1,Synthetic Fur Productions,5773,26973.0
1,Silver Screen Partners,514,9542.0
1,TriStar Pictures,559,9542.0
1,HBO Pictures,3078,9542.0
1,Metro-Goldwyn-Mayer (MGM),8411,17820.0
1,Metro-Goldwyn-Mayer (MGM),8411,26175.0
1,Lakeshore Entertainment,126,31146.0
1,Largo Entertainment,1644,31146.0
1,JVC Entertainment Networks,4248,31146.0
1,Lemon Sky Productions,13190,31146.0
1,Det Danske Filminstitut,118,37696.0
1,Nordisk Film,235,37696.0
1,TV2 Danmark,758,37696.0
1,NWR Film Productions,12413,37696.0
1,Metro-Goldwyn-Mayer (MGM),8411,136.0
1,Mutual Film Company,762,47653.0
1,Lone Star Corporation,930,47653.0
1,Crossbow Productions,1296,10970.0
1,The Archers,11382,28162.0
1,Metro-Goldwyn-Mayer (MGM),8411,42812.0
1,New Line Productions,8781,20676.0
1,Image Organization,21084,20676.0
1,Paramount Pictures,4,3019.0
1,Universal Pictures,33,29353.0
1,Wayne-Fellows Productions,3381,17761.0
1,Warner Bros.,6194,17761.0
1,Walt Disney Pictures,2,20277.0
1,Studio Babelsberg,264,10204.0
1,Walden Media,10221,10204.0
1,Babelsberg Film,19481,10204.0
1,Mostow/Lieberman Productions,23636,10204.0
1,80 Days Productions,53413,10204.0
1,Spanknyce Films,53414,10204.0
1,Fitzwilliam Productions,53416,10204.0
1,Franchise Pictures,1403,3515.0
1,Samaha Productions,1404,3515.0
1,Twentieth Century Fox Film Corporation,306,9472.0
1,Red Hour Films,12178,9472.0
1,Mediastream Vierte Film GmbH & Co. Vermarktungs KG,19354,9472.0
1,DreamWorks SKG,27,594.0
1,Amblin Entertainment,56,594.0
1,Parkes/MacDonald Productions,11084,594.0
1,Scottish Screen,698,8981.0
1,Pathé Pictures International,1178,8981.0
1,UK Film Council,2452,8981.0
1,Inside Track Productions,52723,8981.0
1,Sigma Films,53874,8981.0
1,Scorpio Films,80272,8981.0
1,Columbia Pictures,5,12153.0
1,Revolution Studios,497,12153.0
1,Wayans Bros. Entertainment,1608,12153.0
1,Gone North Productions,67253,12153.0
1,Revere Pictures,1043,1944.0
1,Focus Features,10146,1944.0
1,New Line Cinema,12,11036.0
1,Pathé Renn Productions,866,1997.0
1,TF1 Films Production,3823,1997.0
1,Canal+,5358,1997.0
1,Pathe,7396,1997.0
1,Two Brothers Productions,19238,1997.0
1,Metro-Goldwyn-Mayer (MGM),8411,15237.0
1,Winkler Films,8880,15237.0
1,Potboiler Productions,36615,15237.0
1,IFC Films,307,205481.0
1,Southeast Asia Film Location Services Sdn. Bhd.,6138,205481.0
1,Mikado Film,11912,205481.0
1,parallax projekt (innocence) ltd.,85975,205481.0
1,RKO Radio Pictures,6,19096.0
1,Columbia Pictures,5,72096.0
1,American Playhouse,3906,72096.0
1,Metro-Goldwyn-Mayer (MGM),8411,11939.0
1,RKO Radio Pictures,6,47555.0
1,Walt Disney Productions,3166,24236.0
1,Tonic Films,2763,80218.0
1,Down Home Entertainment,22953,80218.0
1,Wind Chill Productions,44896,80218.0
1,Columbia Pictures Corporation,441,26520.0
1,Frankovich Productions,2102,26520.0
1,Twentieth Century Fox Film Corporation,306,43897.0
1,Will Vinton Studios,1515,21386.0
1,CBS Television Studios,15257,21386.0
1,Morena Films,10031,25783.0
1,HBO Documentary,14914,25783.0
1,Pentagrama Films,50800,25783.0
1,Media Produccion,71379,25783.0
1,Spierigfilm,55250,8991.0
1,Bill McCutchen Productions,8919,44691.0
1,RAI - Radiotelevisione Italiana,46391,44691.0
1,Turner Network Television,678,3293.0
1,Haft Entertainment,1363,3293.0
1,St. Nick Productions,1364,3293.0
1,Metro-Goldwyn-Mayer (MGM),8411,54028.0
1,Twentieth Century Fox Film Corporation,306,17645.0
1,Tig Productions,335,10448.0
1,Majestic Films International,2630,10448.0
1,Warner Bros.,6194,10448.0
1,Newcomm,38178,10448.0
1,RCS,60546,10448.0
1,Twentieth Century Fox Film Corporation,306,57684.0
1,"Montecito Picture Company, The",4607,14365.0
1,Noelle Entertainment Limited,8832,14365.0
1,New World Pictures,1950,10606.0
1,Cinema Group Ventures,11142,10606.0
1,New Pictures Group,95337,10606.0
1,Filmways Pictures,1138,42988.0
1,Paramount Pictures,4,16136.0
1,Twentieth Century Fox Film Corporation,306,42407.0
1,United Artists,60,6081.0
1,Jewel Productions,10257,6081.0
1,Pimlico Films,10258,6081.0
1,Sellers-Edwards productions,23537,6081.0
1,Alliance Films,2514,12577.0
1,Sky Pictures,1097,49814.0
1,Little Bird Productions,13323,49814.0
1,Jolyon Symonds Productions Ltd.,77787,49814.0
1,Warner Bros.,6194,13696.0
1,Lion International,10705,15484.0
1,Joseph M. Schenck Productions,13913,701.0
1,Universal Pictures,33,10631.0
1,Kings Road Entertainment,4255,10631.0
1,Thorn EMI Screen Entertainment,6179,10631.0
1,RKO Radio Pictures,6,43466.0
1,Vanguard Films,614,43466.0
1,Dore Schary Productions,12274,43466.0
1,Metro-Goldwyn-Mayer (MGM),8411,2202.0
1,United Artists,60,76076.0
1,William Cagney Productions,16056,76076.0
1,Metro-Goldwyn-Mayer (MGM),8411,10780.0
1,Hawn / Sylbert Movie Company,16368,10780.0
1,Star Partners,67823,10780.0
1,Cosmopolitan Productions,1442,3484.0
1,Metro-Goldwyn-Mayer (MGM),8411,3484.0
1,Warner Bros.,6194,19590.0
1,Afton-Linebrook,4263,23724.0
1,Republic Pictures,1432,26596.0
1,Channel Four Films,181,44925.0
1,British Screen Productions,20777,44925.0
1,Rhino Films,1591,33994.0
1,Columbia Pictures,5,11584.0
1,IndieProd Company Productions,959,11584.0
1,L.A. Films,960,11584.0
1,Paramount Pictures,4,26811.0
1,Amicus Productions,4630,26811.0
1,October Films,236,54022.0
1,Nu Image Films,925,54022.0
1,Autumn Pictures,65327,54022.0
1,Haut et Court,726,23522.0
1,La Sept-Arte,11332,23522.0
1,True Fiction Pictures,37909,23522.0
1,Columbia Pictures Corporation,441,22094.0
1,Focus Films,1268,161080.0
1,Isle of Man Film,2268,161080.0
1,Isle of Man Film Commission,8719,161080.0
1,IAC Film,10351,161080.0
1,Universal Pictures,33,11884.0
1,Lorimar Film Entertainment,1176,11884.0
1,Lorimar Film Entertainment,1176,21871.0
1,Erre Cinematograsica S.r.l.,55576,30876.0
1,Columbia Pictures,5,558.0
1,Laura Ziskin Productions,326,558.0
1,Marvel Enterprises,19551,558.0
1,Castle Rock Entertainment,97,80.0
1,Detour Film Production,98,80.0
1,Warner Independent Pictures (WIP),11509,80.0
1,Fox Searchlight Pictures,43,10742.0
1,Wildwood Enterprises,316,10742.0
1,Thousand Words,380,10742.0
1,Mediastream Dritte Film GmbH & Co. Beteiligungs KG,19352,10742.0
1,Jerry Bruckheimer Films,130,9477.0
1,World 2000 Entertainment,7692,9477.0
1,Touchstone Pictures,9195,9477.0
1,Green Hills Productions,19098,9477.0
1,Apatow Productions,10105,8699.0
1,Gaylord Films,5367,11247.0
1,Warner Bros.,6194,11247.0
1,Dylan Sellers Productions,8807,11247.0
1,Clifford Werber Productions,46051,11247.0
1,Twentieth Century Fox Film Corporation,306,2048.0
1,Laurence Mark Productions,415,2048.0
1,Davis Entertainment,1302,2048.0
1,Overbrook Entertainment,12485,2048.0
1,Mediastream Vierte Film GmbH & Co. Vermarktungs KG,19354,2048.0
1,Canlaws Productions,19355,2048.0
1,Warner Bros.,6194,61391.0
1,United States Pictures,11276,61391.0
1,The Mirisch Corporation,219,18643.0
1,Universal Pictures,33,31948.0
1,The Mirisch Corporation,219,31948.0
1,Embassy Pictures,44730,43004.0
1,First Company,77598,43004.0
1,Produzioni Europee Associati (PEA),7508,45793.0
1,Universal Pictures,33,46495.0
1,Gina Production,14380,46495.0
1,Bryna Productions,611,45874.0
1,Zeeuwse Maatschappij N.V.,29386,45874.0
1,Twentieth Century Fox Film Corporation,306,65994.0
1,Paramount Pictures,4,19014.0
1,Paramount Pictures,4,30054.0
1,Perlsea Company,5015,30054.0
1,Electric Pictures,20616,36630.0
1,Metro-Goldwyn-Mayer (MGM),8411,11897.0
1,Walter Wanger Productions,10096,43443.0
1,Universal Pictures,33,2502.0
1,The Kennedy/Marshall Company,862,2502.0
1,Hypnotic,7384,2502.0
1,Motion Picture THETA Produktionsgesellschaft,11346,2502.0
1,Ludlum Entertainment,11347,2502.0
1,Village Roadshow Pictures,79,314.0
1,DiNovi Pictures,813,314.0
1,Warner Bros.,6194,314.0
1,Frantic Films,52945,314.0
1,Maple Shade Films,52946,314.0
1,Catwoman Films,52947,314.0
1,Killer Films,1422,18923.0
1,Hart-Sharp Entertainment,11351,18923.0
1,United Artists,60,5228.0
1,Outov Productions,1882,5228.0
1,Universal International Pictures (UI),10330,75046.0
1,Twentieth Century Fox Film Corporation,306,74012.0
1,Twentieth Century Fox Film Corporation,306,15876.0
1,First Look International,11054,26300.0
1,The Mirisch Corporation,219,12625.0
1,The Mirisch Production Company,11579,12625.0
1,Twentieth Century Fox Film Corporation,306,45520.0
1,ABC Pictures,634,42525.0
1,Season,77446,42525.0
1,Seamaster Films,77447,42525.0
1,The Mirisch Production Company,11579,43417.0
1,Astral Productions,60681,47615.0
1,Atomic Productions Inc.,77318,47615.0
1,Central Cinema Company Film,1787,39209.0
1,Palomar Pictures International,12146,39209.0
1,Kingston Film Productions Ltd.,12147,39209.0
1,Brigand Films,24399,20876.0
1,Universal Pictures,33,24559.0
1,Vanadas Productions,4332,24559.0
1,Paramount Pictures,4,43786.0
1,Columbia Pictures Corporation,441,43787.0
1,RKO Radio Pictures,6,27437.0
1,Malpaso Productions,171,40374.0
1,The Rank Organisation,364,41925.0
1,Reteitalia,1242,41925.0
1,Sovereign Pictures,7541,41925.0
1,Erre Produzioni,58353,41925.0
1,Warner Bros.,6194,22871.0
1,The Rank Organisation,364,37019.0
1,PVM Entertainment,10171,37019.0
1,Savoy Pictures,11308,37019.0
1,Rastar/Leider-Shapiro,84668,37019.0
1,Propaganda Films,278,18190.0
1,PolyGram Filmed Entertainment,1382,18190.0
1,Zenith Entertainment,3644,42347.0
1,Working Title Films,10163,42347.0
1,Paramount Pictures,4,39140.0
1,Miramax Films,14,36709.0
1,Les Films Ariane,7110,36709.0
1,Australian Film Finance Corporation (AFFC),8724,36709.0
1,Working Title Films,10163,36709.0
1,Polygram Filmed Entertainment,31080,36709.0
1,Map Films,57974,36709.0
1,Sunrise Pictures Company,57975,36709.0
1,Vincent Ward Films,57976,36709.0
1,RKO Radio Pictures,6,32294.0
1,RKO Radio Pictures,6,41463.0
1,Columbia Pictures,5,19051.0
1,Warner Bros.,6194,43485.0
1,Universal International Pictures (UI),10330,51997.0
1,Paramount Pictures,4,43885.0
1,Shapiro-Glickenhaus Entertainment,16636,112969.0
1,Twentieth Century Fox Film Corporation,306,62694.0
1,Universal Pictures,33,43785.0
1,Charles K. Feldman Group,1317,43785.0
1,Frank Lloyd Productions,10718,43785.0
1,JVC Entertainment,182,53287.0
1,Twentieth Century Fox Film Corporation,306,53287.0
1,Largo Entertainment,1644,53287.0
1,De Laurentiis Entertainment Group,499,29584.0
1,Twentieth Century Fox Film Corporation,306,32644.0
1,Paramount Pictures,4,42604.0
1,Willow Tree,18768,42604.0
1,Paramount Pictures,4,24214.0
1,Panpiper Productions,14963,24214.0
1,Paramount Pictures,4,5122.0
1,Long Road Productions,10208,5122.0
1,World Film Services,3167,42469.0
1,Tigon Pictures,15120,42469.0
1,Argyll Film Partners,1159,1783.0
1,Gummshoe Productions,1160,1783.0
1,Integrity Partners,1161,1783.0
1,Pray For Rain Pictures,1162,1783.0
1,United Artists,60,10910.0
1,Romulus Films,3632,10910.0
1,British Screen,871,17238.0
1,Sacis,1041,17238.0
1,Film Four International,9210,17238.0
1,Hemdale Group,12110,17238.0
1,Mondial,13715,17238.0
1,Callender Company,34471,17238.0
1,Tangram Film,34472,17238.0
1,Artists Alliance,4593,26814.0
1,Albert Zugsmith Productions,13709,43116.0
1,Robson Street,71953,39269.0
1,Arts Council of England,718,99859.0
1,Focus Films,1268,99859.0
1,National Lottery,1270,99859.0
1,Starhaus Filmproduktion,10272,99859.0
1,Media Programme of the European Community,21972,99859.0
1,Miramax Films,14,69035.0
1,Majestic Films International,20928,69035.0
1,Compact Yellowbill,4162,22976.0
1,Tambarle,4163,22976.0
1,Paramount Pictures,4,55441.0
1,Paramount Pictures,4,45608.0
1,World Enterprises,14553,45608.0
1,Hecht Co.,3992,21619.0
1,Red Hen Productions,3993,21619.0
1,Canal+,5358,12627.0
1,Centre National de la Cinématographie (CNC),18367,12627.0
1,FR3 Films Production,26194,12627.0
1,Pierre Grise Productions,27124,12627.0
1,George Reinhart Productions,32520,12627.0
1,King Brothers Productions,3760,18671.0
1,RKO Radio Pictures,6,17218.0
1,Twentieth Century-Fox Productions,11865,5179.0
1,Walt Disney Productions,3166,65156.0
1,American Broadcasting Company (ABC),3065,76002.0
1,Walt Disney Productions,3166,64868.0
1,TriStar Pictures,559,52741.0
1,Walt Disney Pictures,2,15081.0
1,Paramount Pictures,4,16703.0
1,Universal Pictures,33,20298.0
1,Paramount Pictures,4,19974.0
1,Universal Studios,13,22112.0
1,Sascha-Verleih,1586,4201.0
1,Coronet Film,14961,39868.0
1,Leisure Investment Company,15064,39868.0
1,Universal Pictures,33,20408.0
1,Paramount Pictures,4,13580.0
1,Salem Films Limited,2781,13580.0
1,Universal Pictures,33,18706.0
1,Universal Pictures,33,34327.0
1,Paramount Pictures,4,43013.0
1,Perlsea Company,5015,43013.0
1,Universal Studios,13,20417.0
1,Paramount Pictures,4,69526.0
1,Paramount Pictures,4,14462.0
1,Scott Rudin Productions,258,14462.0
1,Clinica Estetico,1274,14462.0
1,Studio Canal,5870,14623.0
1,Working Title Films,10163,14623.0
1,Tracy Films,12362,14623.0
1,Scott Rudin Productions,258,6947.0
1,Touchstone Pictures,9195,6947.0
1,Blinding Edge Pictures,12236,6947.0
1,Fox Searchlight Pictures,43,401.0
1,Double Feature Films,215,401.0
1,Jersey Films,216,401.0
1,Camelot Pictures,11728,401.0
1,Century 21 Television,6141,35780.0
1,Associated Television (Overseas) Limited,52451,35780.0
1,Century 21 Television,6141,25361.0
1,Associated Television International,15641,25361.0
1,Filmways Pictures,1138,45522.0
1,Avala Film,5940,45522.0
1,Northcroft Films,4264,23750.0
1,Exterminating Angel Productions,4265,23750.0
1,Delux Productions,1472,44289.0
1,Four Horsemen Films,32312,44289.0
1,Random Harvest Pictures,36973,44289.0
1,Filmfour,6705,23305.0
1,United Artists,60,17768.0
1,Melvin Frank Production,14897,17768.0
1,Paramount Pictures,4,1538.0
1,DreamWorks SKG,27,1538.0
1,Parkes/MacDonald Productions,11084,1538.0
1,Edge City,11463,1538.0
1,Revolution Studios,497,14846.0
1,Blue Star Pictures,2779,14846.0
1,BBC Films,288,2577.0
1,Columbia Pictures Corporation,441,46884.0
1,New Line Cinema,12,11282.0
1,Walt Disney Pictures,2,11130.0
1,Impact Pictures,248,395.0
1,Studio Babelsberg,264,395.0
1,Twentieth Century Fox Film Corporation,306,395.0
1,Davis Entertainment,1302,395.0
1,Stillking Films,11345,395.0
1,Brandywine Productions,19747,395.0
1,Lonlink Productions,19828,395.0
1,Kut Productions,19829,395.0
1,Inside Track Films,19834,395.0
1,Charenton Productions Limited,19835,395.0
1,Revolution Sun Studios,76043,395.0
1,Toho Company,882,11052.0
1,Shueisha,2918,11052.0
1,TV Tokyo,3034,11052.0
1,4 Kids Entertainment,3035,11052.0
1,Konami Digital Entertainment,22797,11052.0
1,Studio Gallop,50879,11052.0
1,Konami,55914,11052.0
1,Front Street Productions,1450,23601.0
1,Renaissance Films,3102,23601.0
1,Warner Bros.,6194,23601.0
1,Paramount Pictures,4,10762.0
1,De Line Pictures,2609,10762.0
1,Morgan Creek Productions,10210,11026.0
1,Dominion Productions,36452,11026.0
1,Metro-Goldwyn-Mayer (MGM),8411,18693.0
1,Metro-Goldwyn-Mayer (MGM),8411,45598.0
1,Metro-Goldwyn-Mayer (MGM),8411,8745.0
1,Ted Richmond Productions,43292,8745.0
1,Metro-Goldwyn-Mayer (MGM),8411,45335.0
1,Euterpe,4402,18690.0
1,Metro-Goldwyn-Mayer (MGM),8411,18690.0
1,Four-Leaf Productions,2258,7506.0
1,Walt Disney Productions,3166,65596.0
1,Universal Pictures,33,36912.0
1,Ross Hunter Productions Inc.,1830,46081.0
1,Universal International Pictures (UI),10330,46081.0
1,Daiei Studios,881,40087.0
1,Prism Entertainment,5735,40087.0
1,Warner Bros.,6194,22543.0
1,Screen Gems,3287,11237.0
1,Middle Fork Productions,3803,11237.0
1,Paramount Pictures,4,8080.0
1,Cruise/Wagner Productions,44,8080.0
1,Lakeshore Entertainment,126,8080.0
1,Intermedia Films,763,8080.0
1,Alliance Films,2514,11632.0
1,Focus Features,10146,11632.0
1,Cookout Productions,3494,18475.0
1,Icon Productions,152,15644.0
1,Twentieth Century Fox Film Corporation,306,15644.0
1,Icon Entertainment International,4564,15644.0
1,Lakeshore Entertainment,126,11208.0
1,Metro-Goldwyn-Mayer (MGM),8411,11208.0
1,Warner Bros.,6194,16153.0
1,New Line Cinema,12,13559.0
1,Allied Film Production,2770,13559.0
1,Trimod Films,7002,42694.0
1,Trimark Pictures,4063,124029.0
1,Crystal Sky Worldwide,4077,124029.0
1,Prism Entertainment Corporation,13427,124029.0
1,New Line Cinema,12,29979.0
1,Cornice Entertainment,5009,29979.0
1,Millennium Films,10254,29979.0
1,Warner Bros.,6194,41762.0
1,Paisley Park Films,16750,41762.0
1,Warner Bros.,6194,33345.0
1,Ivan Tors Productions,5328,19893.0
1,United Artists,60,42264.0
1,David V. Picker Productions,14374,42264.0
1,Twin Roads Productions,14375,42264.0
1,Columbia Pictures,5,11387.0
1,Keep Films,3862,11387.0
1,Columbia British Productions,16124,11387.0
1,Republic Pictures,1432,24924.0
1,Meridian Productions,8634,24924.0
1,Paragon Arts International,17951,24924.0
1,United Artists,60,75759.0
1,Compass International Pictures,14323,75759.0
1,Columbia Pictures Corporation,441,60437.0
1,Cannon Films,4110,49069.0
1,Crystal Sky Worldwide,4077,31117.0
1,Triumph Films,23098,31117.0
1,New Line Cinema,12,9759.0
1,Impact Pictures,248,1577.0
1,Constantin Film Ltd.,53530,1577.0
1,2929 Productions,846,14198.0
1,Warner Bros.,6194,14198.0
1,Criminal Films Inc.,33402,14198.0
1,Salty Features,57094,288952.0
1,Straw Stories,57095,288952.0
1,Granny Was an Outlaw Productions,57096,288952.0
1,Touchstone Pictures,9195,16232.0
1,Paramount Pictures,4,5137.0
1,Natural Nylon Entertainment,804,5137.0
1,Riff Raff Film Productions,1668,5137.0
1,Filmauro,4753,5137.0
1,Blue Flower Productions,10671,5137.0
1,Brooklyn Films II,10672,5137.0
1,Universal Pictures,33,11823.0
1,Canal Plus,104,2003.0
1,CB Films,243,2003.0
1,Centre National de la Cinématographie,310,2003.0
1,Flach Films,324,2003.0
1,TLA Releasing,328,2003.0
1,Spice Factory,1071,18804.0
1,Movision,1727,18804.0
1,Remstar Productions,4298,18804.0
1,Dakota Films,16105,18804.0
1,Regency Enterprises,508,13969.0
1,Epsilon Motion Pictures,1171,13969.0
1,Davis Entertainment,1302,13969.0
1,Spirit Dance Entertainment,3380,13969.0
1,New Regency Pictures,10104,13969.0
1,Revolution Studios,497,10145.0
1,Jinks/Cohen Company,2721,10145.0
1,Visual Arts Entertainment,30833,10145.0
1,Touchstone Pictures,9195,26486.0
1,Mandeville Films,10227,26486.0
1,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",59952,26486.0
1,Burro Productions,59955,26486.0
1,Fine Line Features,8,13702.0
1,Killer Films,1422,13702.0
1,John Wells Productions,1512,13702.0
1,This Is That Productions,10059,13702.0
1,Universal Pictures,33,747.0
1,Big Talk Productions,443,747.0
1,StudioCanal,694,747.0
1,Film4,9349,747.0
1,Working Title Films,10163,747.0
1,WT2 Productions,10462,747.0
1,De Wolfe Music,53047,747.0
1,Inside Track 2,53048,747.0
1,Paramount Pictures,4,84214.0
1,Paramount Pictures,4,23627.0
1,Troma Entertainment,3052,26230.0
1,Paramount Pictures,4,4176.0
1,EMI Films Ltd.,538,4176.0
1,G.W. Films,1555,4176.0
1,Universal Pictures,33,11177.0
1,Twentieth Century Fox Film Corporation,306,43839.0
1,Twentieth Century Fox Film Corporation,306,26690.0
1,Walt Disney Productions,3166,35101.0
1,Twentieth Century Fox Film Corporation,306,10905.0
1,Universal Pictures,33,18196.0
1,Universal Pictures,33,70345.0
1,Zanuck/Brown Productions,1865,70345.0
1,Paramount Pictures,4,88174.0
1,Universal Pictures,33,42215.0
1,Associated Producers (API),4141,43105.0
1,Twentieth Century Fox Film Corporation,306,71140.0
1,Great Movie Ventures,39958,71140.0
1,Shapiro-Glickenhaus Entertainment,16636,27816.0
1,Shapiro-Glickenhaus Entertainment,16636,27815.0
1,Dino de Laurentiis Cinematografica,1216,12707.0
1,Paramount Pictures,4,43117.0
1,Producciones Tepeyac,41954,54979.0
1,Oscar Dancigers Production,41955,54979.0
1,Columbia Pictures Corporation,441,42172.0
1,A-Team,6128,42172.0
1,Columbia Pictures,5,42600.0
1,Johanna,94728,42600.0
1,TriStar Pictures,559,47825.0
1,Paramount Pictures,4,62697.0
1,William Castle Productions,10324,62697.0
1,the filmgroup,13733,31655.0
1,American Independent Productions,4701,27498.0
1,Paramount Pictures,4,1492.0
1,Gaumont,9,1492.0
1,France 3 Cinéma,591,1492.0
1,ABC Pictures,634,1492.0
1,Légende Entreprises,10898,1492.0
1,Due West,10899,1492.0
1,Cyrkfilms,10900,1492.0
1,Ministère de la Culture,10901,1492.0
1,Spanish Ministry of Culture,10902,1492.0
1,DreamWorks SKG,27,10555.0
1,Pacific Data Images (PDI),520,10555.0
1,DreamWorks Animation,521,10555.0
1,Casey Silver Productions,877,11128.0
1,Beacon Communications,919,11128.0
1,Touchstone Pictures,9195,11128.0
1,Beacon Pictures,10157,11128.0
1,Fantail Films Inc.,53987,11128.0
1,Fox Searchlight Pictures,43,1599.0
1,Scott Rudin Productions,258,1599.0
1,Qwerty Films,892,1599.0
1,N1 European Film Produktions GmbH & Co. KG,8874,1599.0
1,Kanzeon,23488,1599.0
1,New Line Cinema,12,14024.0
1,FilmEngine,816,14024.0
1,Brookwell-McNamara Entertainment,3235,14024.0
1,ChickFlick Productions,15312,14024.0
1,Twentieth Century Fox Film Corporation,306,11045.0
1,Robert Simonds Productions,3929,11045.0
1,EuropaCorp,6896,11045.0
1,Warner Independent Pictures (WIP),11509,15503.0
1,Thinkfilm,446,14337.0
1,Miramax Films,14,4380.0
1,Paramount Pictures,4,3989.0
1,Scott Rudin Productions,258,3989.0
1,Myriad Pictures,738,16358.0
1,Artisan Entertainment,2188,16358.0
1,Eulogy Productions LLC,25918,16358.0
1,Ovation Entertainment,25919,16358.0
1,Paramount Pictures,4,2438.0
1,Paramount Pictures,4,65550.0
1,Renn Productions,82,11121.0
1,Société Française de Production (SFP),6849,11121.0
1,Timothy Burrill Productions,8131,11121.0
1,Universal Pictures,33,55457.0
1,Licht/Mueller Film Corporation,6092,101887.0
1,Showtime Networks,18880,101887.0
1,Sandy Howard Productions,5538,23739.0
