,id,name,movieId
1,4995,aging,10242.0
1,6255,insanity,10242.0
1,9826,murder,10242.0
1,12396,hollywood,10242.0
1,41329,mental illness,10242.0
1,41402,invalid,10242.0
1,157768,vaudeville,10242.0
1,158086,recluse,10242.0
1,165580,cult classic,10242.0
1,193263,old mansion,10242.0
1,194978,film actresses,10242.0
1,237,gay,27857.0
1,392,england,27857.0
1,818,based on novel,16347.0
1,9673,love,16347.0
1,10103,children,16347.0
1,10181,based on play or musical,16347.0
1,10483,eccentric,16347.0
1,13014,orphan,16347.0
1,18092,guardian,16347.0
1,156037,socialite,16347.0
1,10181,based on play or musical,4825.0
1,12990,singing,4825.0
1,156866,based on short story,4825.0
1,165533,craps,4825.0
1,165540,fake blindness,4825.0
1,165546,necktie,4825.0
1,165547,fiancé fiancée relationship,4825.0
1,165551,carnation,4825.0
1,3133,vampire,11654.0
1,4978,immortality,11654.0
1,4995,aging,11654.0
1,15136,female homosexuality,11654.0
1,572,sex,10518.0
1,818,based on novel,10518.0
1,2483,nudity,10518.0
1,2652,nazis,10518.0
1,6086,government,10518.0
1,6091,war,10518.0
1,9682,history,10518.0
1,10410,conspiracy,10518.0
1,12105,student,10518.0
1,14604,theft,10518.0
1,15009,criminal,10518.0
1,33461,diamond,10518.0
1,33705,agent,10518.0
1,186447,rogue,10518.0
1,2702,golf,11977.0
1,3508,underwear,11977.0
1,6075,sport,11977.0
1,15228,golf course,11977.0
1,3616,college,18041.0
1,9937,suspense,18041.0
1,18453,gossip,18041.0
1,189868,rumor,18041.0
1,4663,lovers,14736.0
1,5608,affection,14736.0
1,6075,sport,14736.0
1,6496,basketball,14736.0
1,8635,high school sports,14736.0
1,14534,relationship,14736.0
1,339,submarine,3536.0
1,1956,world war ii,3536.0
1,6790,north atlantic,3536.0
1,933,michigan,1443.0
1,1228,1970s,1443.0
1,14751,youth,1443.0
1,18035,family,1443.0
1,1721,fight,10424.0
1,1741,blindness and impaired vision,10424.0
1,4399,victim,10424.0
1,9937,suspense,10424.0
1,10714,serial killer,10424.0
1,13072,falling in love,10424.0
1,14676,series of murders,10424.0
1,15090,police officer,10424.0
1,1556,texas,40562.0
1,9840,romance,40562.0
1,10183,independent film,40562.0
1,171817,groom,40562.0
1,187056,woman director,40562.0
1,1156,sister sister relationship,9456.0
1,4639,crow,9456.0
1,10183,independent film,9456.0
1,11263,electric chair,9456.0
1,14767,scar,9456.0
1,828,waitress,889.0
1,1459,marriage proposal,889.0
1,1486,flirt,889.0
1,4428,stone age,889.0
1,12392,best friend,889.0
1,387,california,10564.0
1,1009,baby,10564.0
1,1545,supermarket,10564.0
1,2493,oklahoma,10564.0
1,3725,pregnancy and birth,10564.0
1,5808,pregnant minor,10564.0
1,6223,change,10564.0
1,6335,tennessee,10564.0
1,8650,unwillingly pregnant,10564.0
1,173186,teenage pregnancy,10564.0
1,3684,religion and supernatural,15723.0
1,10183,independent film,15723.0
1,10331,lubricant,15723.0
1,738,sexuality,36234.0
1,931,jealousy,36234.0
1,2887,manipulation,36234.0
1,10183,independent film,36234.0
1,14629,experimental film,36234.0
1,14964,drug,36234.0
1,15246,sabotage,36234.0
1,633,record store,12476.0
1,642,robbery,12476.0
1,1812,fbi,12476.0
1,3722,human body,12476.0
1,4862,alien life-form,12476.0
1,5540,heavy metal,12476.0
1,9678,mind control,12476.0
1,9887,surrealism,12476.0
1,14819,violence,12476.0
1,18525,fbi agent,12476.0
1,588,rome,98.0
1,1394,gladiator,98.0
1,1395,arena,98.0
1,1399,senate,98.0
1,1405,roman empire,98.0
1,2280,emperor,98.0
1,2831,slavery,98.0
1,10141,battlefield,98.0
1,11221,blood,98.0
1,14704,ancient world,98.0
1,15300,father daughter relationship,98.0
1,18543,combat,98.0
1,157499,mother son relationship,98.0
1,160840,dream sequence,98.0
1,179780,chariot,98.0
1,192230,philosopher,98.0
1,235791,barbarian horde,98.0
1,235792,2nd century,98.0
1,213,upper class,47724.0
1,972,refugee,47724.0
1,1326,infidelity,47724.0
1,1936,blackmail,47724.0
1,3182,seduction,47724.0
1,4129,widow,47724.0
1,6876,vacation,47724.0
1,8032,florence,47724.0
1,10183,independent film,47724.0
1,572,sex,11129.0
1,1361,salesclerk,11129.0
1,3015,fast food restaurant,11129.0
1,3925,boredom,11129.0
1,5625,relationship problems,11129.0
1,8508,party,11129.0
1,14534,relationship,11129.0
1,14964,drug,11129.0
1,15237,alcohol abuse,11129.0
1,15479,fashion,11129.0
1,534,mexico,1058.0
1,1664,eroticism,1058.0
1,1885,quickie,1058.0
1,2619,suspicion of murder,1058.0
1,2669,motel,1058.0
1,3182,seduction,1058.0
1,4666,final exam,1058.0
1,6149,police,1058.0
1,9937,suspense,1058.0
1,12670,los angeles,1058.0
1,393,civil war,37112.0
1,470,spy,37112.0
1,4655,hijacking of train,37112.0
1,5552,train ride,37112.0
1,11134,espionage,37112.0
1,13008,train,37112.0
1,18044,railway,37112.0
1,4344,musical,42159.0
1,616,witch,16395.0
1,380,brother brother relationship,50627.0
1,2693,monopoly,50627.0
1,5532,boardwalk,50627.0
1,9890,jail,50627.0
1,11578,mobster,50627.0
1,3451,housewife,13105.0
1,818,based on novel,5491.0
1,4458,post-apocalyptic,5491.0
1,4565,dystopia,5491.0
1,6015,mining,5491.0
1,9878,fighter jet,5491.0
1,14909,alien invasion,5491.0
1,159314,scientology,5491.0
1,159955,cavemen,5491.0
1,208997,bureaucrat,5491.0
1,242,new york,10560.0
1,271,competition,10560.0
1,733,dancer,10560.0
1,1691,dance,10560.0
1,2283,ball,10560.0
1,3658,career,10560.0
1,4118,ballet dancer,10560.0
1,6027,music,10560.0
1,8081,entrance examination,10560.0
1,10551,ballet,10560.0
1,10183,independent film,23531.0
1,10738,diner,23531.0
1,13043,dating,23531.0
1,497,shakespeare,10688.0
1,1014,loss of lover,10688.0
1,1872,loss of father,10688.0
1,2123,father murder,10688.0
1,5905,father,10688.0
1,10183,independent film,10688.0
1,4344,musical,17889.0
1,14512,new york city,17889.0
1,155325,cartoon mouse,17889.0
1,1668,hawaii,18228.0
1,4344,musical,18228.0
1,9799,romantic comedy,18228.0
1,10103,children,80351.0
1,2334,nightclub,18644.0
1,4344,musical,18644.0
1,9730,crime boss,18644.0
1,4344,musical,31516.0
1,4410,u.s. navy,31516.0
1,10322,native american,45827.0
1,1985,prenzlauer berg,5683.0
1,10123,dark comedy,5683.0
1,162993,dark humor,5683.0
1,232921,heroes journey,5683.0
1,232922,pee wee herman,5683.0
1,232923,paul rubens,5683.0
1,578,rock and roll,2094.0
1,4120,fair,2094.0
1,4663,lovers,2094.0
1,1161,brazil,14906.0
1,995,cinderella,16176.0
1,1668,hawaii,12518.0
1,5305,gambling debts,12518.0
1,7439,woman between two men,12518.0
1,843,cataclysm,10567.0
1,1423,asteroid,10567.0
1,3077,leader,10567.0
1,4803,comet,10567.0
1,10336,animation,10567.0
1,10506,prehistoric,10567.0
1,10789,prehistoric egg,10567.0
1,12616,dinosaur,10567.0
1,161186,nesting grounds,10567.0
1,166958,prehistoric creature,10567.0
1,178645,prehistoric adventure,10567.0
1,181033,lemur,10567.0
1,3616,college,10642.0
1,178226,lost and found,10642.0
1,178229,older brother younger sister,10642.0
1,187056,woman director,10642.0
1,206298,young adult,10642.0
1,293,female nudity,9285.0
1,572,sex,9285.0
1,4411,sexism,9285.0
1,5098,sperm bank,9285.0
1,6935,erection,9285.0
1,6946,blonde,9285.0
1,7312,road trip,9285.0
1,10058,sorority,9285.0
1,11475,politically incorrect,9285.0
1,11488,pot smoking,9285.0
1,11870,teen movie,9285.0
1,12398,teen sex comedy,9285.0
1,33472,cross country,9285.0
1,33501,political,9285.0
1,54169,stoner,9285.0
1,159141,sperm donor,9285.0
1,166287,school bus,9285.0
1,167737,losing money,9285.0
1,167739,male virgin,9285.0
1,167749,horniness,9285.0
1,167768,dorm room,9285.0
1,183728,sex tape,9285.0
1,974,bank,10569.0
1,1946,restaurant,10569.0
1,2273,role of women,10569.0
1,2492,bank robber,10569.0
1,4183,wife,10569.0
1,4733,pizzeria,10569.0
1,4735,pizza,10569.0
1,8586,keks,10569.0
1,10183,independent film,10569.0
1,15363,bank robbery,10569.0
1,2139,russia,24918.0
1,321,terror,955.0
1,514,spain,955.0
1,591,cia,955.0
1,720,helicopter,955.0
1,1308,secret identity,955.0
1,1418,skyscraper,955.0
1,1568,undercover,955.0
1,2041,island,955.0
1,2695,ex-lover,955.0
1,3269,secret mission,955.0
1,3737,dying and death,955.0
1,4289,secret agent,955.0
1,6104,computer,955.0
1,12965,duel,955.0
1,14675,lethal virus,955.0
1,14819,violence,955.0
1,18031,rescue team,955.0
1,33705,agent,955.0
1,33885,car,955.0
1,7376,princess,8584.0
1,8099,sioux,8584.0
1,9935,travel,8584.0
1,10084,rescue,8584.0
1,10322,native american,8584.0
1,13159,chinese,8584.0
1,155291,cowboy,8584.0
1,179431,duringcreditsstinger,8584.0
1,494,father son relationship,11332.0
1,936,loss of mother,11332.0
1,9194,harem,11332.0
1,4572,organ,16093.0
1,9844,car crash,16093.0
1,11034,b movie,16093.0
1,11322,female protagonist,16093.0
1,34117,cult film,16093.0
1,1261,river,962.0
1,1321,gold,962.0
1,1691,dance,962.0
1,2346,worker,962.0
1,3623,cabin,962.0
1,4542,gold rush,962.0
1,4543,thanksgiving,962.0
1,9673,love,962.0
1,9880,alaska,962.0
1,180808,klondike,962.0
1,183875,little tramp,962.0
1,65,holiday,5483.0
1,5159,tourist,5483.0
1,237,gay,21060.0
1,740,aids,21060.0
1,1013,homophobia,21060.0
1,1862,coming out,21060.0
1,9833,lesbian relationship,21060.0
1,10180,homosexuality,21060.0
1,10183,independent film,21060.0
1,10768,lesbian,21060.0
1,3289,villain,30588.0
1,5571,great depression,30588.0
1,6038,marriage,30588.0
1,9807,noir,30588.0
1,187243,stock market crash,30588.0
1,193021,cold blooded killer,30588.0
1,212,london england,668.0
1,236,suicide,668.0
1,392,england,668.0
1,1223,switzerland,668.0
1,1308,secret identity,668.0
1,2547,new identity,668.0
1,2676,honeymoon,668.0
1,3269,secret mission,668.0
1,3271,secret organization,668.0
1,3288,secret lab,668.0
1,3289,villain,668.0
1,3370,kilt,668.0
1,3371,family history,668.0
1,3372,title of nobility,668.0
1,3373,snow storm,668.0
1,5600,daughter,668.0
1,11134,espionage,668.0
1,15127,killer,668.0
1,156095,british secret service,668.0
1,159558,skiing,668.0
1,160175,alps,668.0
1,818,based on novel,23518.0
1,833,white house,23518.0
1,1402,general,23518.0
1,1930,kidnapping,23518.0
1,2106,cold war,23518.0
1,2314,pentagon,23518.0
1,3366,u.s. air force,23518.0
1,9610,coup,23518.0
1,10410,conspiracy,23518.0
1,18034,desert,23518.0
1,41249,secret service,23518.0
1,158780,u.s. marine corps,23518.0
1,160381,nuclear weapons,23518.0
1,160876,joint chiefs of staff,23518.0
1,212,london england,691.0
1,339,submarine,691.0
1,392,england,691.0
1,441,assassination,691.0
1,470,spy,691.0
1,487,cairo,691.0
1,949,terrorist,691.0
1,1160,egypt,691.0
1,1583,mass murder,691.0
1,1949,pyramid,691.0
1,2139,russia,691.0
1,3152,planned murder,691.0
1,3272,secret intelligence service,691.0
1,3278,kgb,691.0
1,3289,villain,691.0
1,3312,nuclear missile,691.0
1,3464,tanker,691.0
1,3465,sphinx,691.0
1,3466,sardinien,691.0
1,3467,warhead,691.0
1,3468,jet ski,691.0
1,3469,utopia,691.0
1,9826,murder,691.0
1,15097,shark,691.0
1,15127,killer,691.0
1,156095,british secret service,691.0
1,110,venice,698.0
1,1583,mass murder,698.0
1,1826,space marine,698.0
1,1828,space suit,698.0
1,2711,marcus square,698.0
1,2902,space battle,698.0
1,3268,secret base,698.0
1,3290,laser,698.0
1,3469,utopia,698.0
1,3801,space travel,698.0
1,12391,boat chase,698.0
1,14626,astronaut,698.0
1,156095,british secret service,698.0
1,212,london england,682.0
1,392,england,682.0
1,779,martial arts,682.0
1,782,assassin,682.0
1,911,exotic island,682.0
1,1321,gold,682.0
1,2708,hitman,682.0
1,3269,secret mission,682.0
1,3289,villain,682.0
1,3432,bangkok,682.0
1,3434,thailand,682.0
1,3435,floatplane,682.0
1,3436,karate,682.0
1,12354,hong kong,682.0
1,12965,duel,682.0
1,13132,pistol,682.0
1,41249,secret service,682.0
1,2020,revolution,28973.0
1,2109,communist,28973.0
1,10332,salesman,28973.0
1,13084,king,28973.0
1,164636,pearl necklace,28974.0
1,165282,high society,28974.0
1,4542,gold rush,40685.0
1,907,japanese,22994.0
1,1956,world war ii,22994.0
1,4410,u.s. navy,22994.0
1,393,civil war,40639.0
1,1502,marshal,40639.0
1,228342,绝地奶霸,9600.0
1,228343,卧底肥妈,9600.0
1,228344,big爆任务,9600.0
1,486,himalaya,38006.0
1,1963,expedition,38006.0
1,8873,yeti,38006.0
1,11220,cryptozoology,38006.0
1,41592,monastery,38006.0
1,159212,mountain climbing,38006.0
1,161279,mysticism,38006.0
1,2619,suspicion of murder,2768.0
1,3248,gigolo,2768.0
1,1524,surfer,21.0
1,1671,surfboard,21.0
1,818,based on novel,10911.0
1,1956,world war ii,10911.0
1,4268,fort,10911.0
1,5300,allied,10911.0
1,6092,army,10911.0
1,212,london england,30308.0
1,1568,undercover,30308.0
1,7024,fashion designer,30308.0
1,10714,serial killer,30308.0
1,176798,taxi dancer,30308.0
1,3754,legend,38688.0
1,10229,singer,38688.0
1,160061,bullfighter,38688.0
1,163131,flying dutchman,38688.0
1,1719,paleontology,26912.0
1,2187,riot,26912.0
1,9831,spaceship,26912.0
1,10539,martian,26912.0
1,1299,monster,26278.0
1,1382,factory,26278.0
1,4862,alien life-form,26278.0
1,5404,meteor,26278.0
1,6394,rocket,26278.0
1,9663,sequel,26278.0
1,6300,puppet,26953.0
1,293,female nudity,26954.0
1,612,hotel,26954.0
1,2588,brain,26954.0
1,6300,puppet,26954.0
1,9663,sequel,26954.0
1,12377,zombie,26954.0
1,6300,puppet,26957.0
1,6300,puppet,26958.0
1,9663,sequel,26958.0
1,90,paris,26960.0
1,549,prostitute,80287.0
1,10183,independent film,80287.0
1,255,male nudity,6003.0
1,1605,new love,6003.0
1,1808,lover (female),6003.0
1,3691,forbidden love,6003.0
1,4663,lovers,6003.0
1,7879,secret love,6003.0
1,9986,crush,6003.0
1,10614,tragedy,6003.0
1,736,journalist,46614.0
1,924,italian,46614.0
1,1956,world war ii,46614.0
1,2349,german,46614.0
1,4515,northern africa,46614.0
1,4595,u.s. army,46614.0
1,6092,army,46614.0
1,11106,infantry,46614.0
1,1419,gun,11072.0
1,1582,saloon,11072.0
1,5744,governor,11072.0
1,8009,marching band,11072.0
1,10267,comedy,11072.0
1,10511,western,11072.0
1,11931,spoof,11072.0
1,18465,interrupted hanging,11072.0
1,34139,railroad,11072.0
1,155291,cowboy,11072.0
1,160583,western town,11072.0
1,160586,western spoof,11072.0
1,160588,ceremony,11072.0
1,160589,frontier town,11072.0
1,160595,looking at the camera,11072.0
1,160597,saloon girl,11072.0
1,160602,movie reality crossover,11072.0
1,160605,nietzsche,11072.0
1,160607,coot,11072.0
1,160612,self-referential,11072.0
1,162078,female singer,11072.0
1,1562,hostage,23069.0
1,5608,affection,23069.0
1,10084,rescue,23069.0
1,15162,dog,23069.0
1,157987,animal actor,23069.0
1,414,hunter,21299.0
1,3593,wilderness,21299.0
1,13032,cougar,21299.0
1,179578,lost at sea,21299.0
1,837,show business,13368.0
1,1156,sister sister relationship,13368.0
1,6415,stage show,13368.0
1,165643,song and dance,13368.0
1,207317,christmas,13368.0
1,1009,baby,985.0
1,1852,mutant,985.0
1,2147,claustrophobia,985.0
1,3030,nightmare,985.0
1,3453,parents-in-law,985.0
1,4597,pencil,985.0
1,4598,eraser,985.0
1,9887,surrealism,985.0
1,10183,independent film,985.0
1,13006,torture,985.0
1,33465,parallel world,985.0
1,1551,indigenous,14002.0
1,3667,time,14002.0
1,5890,community,14002.0
1,6157,prayer,14002.0
1,10706,spirituality,14002.0
1,378,prison,541.0
1,383,poker,541.0
1,395,gambling,541.0
1,1001,underground world,541.0
1,1335,sense of guilt,541.0
1,1416,jazz,541.0
1,2231,drug dealer,541.0
1,2367,rehabilitation,541.0
1,2375,junkie,541.0
1,2564,wheelchair,541.0
1,2619,suspicion of murder,541.0
1,2694,cold turkey,541.0
1,2695,ex-lover,541.0
1,2696,drums,541.0
1,4470,punk,21137.0
1,11487,midnight movie,21137.0
1,155418,subculture,21137.0
1,173919,punk band,21137.0
1,5540,heavy metal,36724.0
1,5879,anarchist,36724.0
1,10445,anti social,36724.0
1,10874,thrash metal,36724.0
1,10875,metal,36724.0
1,10983,anthropology,36724.0
1,11053,punk rock,36724.0
1,11479,social commentary,36724.0
1,1679,arbitrary law,10648.0
1,3877,covered investigation,10648.0
1,5136,uniform,10648.0
1,5340,investigation,10648.0
1,5439,inspector,10648.0
1,7002,vigilante,10648.0
1,782,assassin,11368.0
1,1157,wife husband relationship,11368.0
1,3152,planned murder,11368.0
1,4320,lover,11368.0
1,5306,boss,11368.0
1,6021,employee,11368.0
1,15127,killer,11368.0
1,15226,dead fish,11368.0
1,34094,extramarital affair,11368.0
1,1416,jazz,10875.0
1,3423,liquor,10875.0
1,2708,hitman,2075.0
1,4663,lovers,2075.0
1,13142,gangster,2075.0
1,314,life and death,1551.0
1,6155,afterlife,1551.0
1,6954,swing,1551.0
1,10937,memory,1551.0
1,187675,medical student,1551.0
1,255,male nudity,10246.0
1,293,female nudity,10246.0
1,572,sex,10246.0
1,1196,florida,10246.0
1,2389,virgin,10246.0
1,2483,nudity,10246.0
1,6593,stripper,10246.0
1,10250,redneck,10246.0
1,10873,school,10246.0
1,11254,loss of virginity,10246.0
1,12011,hijinks,10246.0
1,12425,racism,10246.0
1,13130,teenager,10246.0
1,14794,lust,10246.0
1,15075,mischief,10246.0
1,156391,peeping tom,10246.0
1,161266,teaching,10246.0
1,161267,misadventure,10246.0
1,179431,duringcreditsstinger,10246.0
1,180340,voyeur,10246.0
1,206850,canuxploitation,10246.0
1,529,ku klux klan,19698.0
1,13130,teenager,19698.0
1,14794,lust,19698.0
1,15075,mischief,19698.0
1,161264,religious fanatic,19698.0
1,161266,teaching,19698.0
1,161267,misadventure,19698.0
1,12105,student,23919.0
1,13130,teenager,23919.0
1,15075,mischief,23919.0
1,572,sex,18835.0
1,2483,nudity,18835.0
1,3508,underwear,18835.0
1,6158,cult,18835.0
1,7984,bikini,18835.0
1,9713,friends,18835.0
1,10873,school,18835.0
1,13130,teenager,18835.0
1,171636,drag,18835.0
1,417,corruption,15239.0
1,1919,mayor,15239.0
1,2095,anti hero,15239.0
1,4426,sadism,15239.0
1,9794,toxic,15239.0
1,11427,movie reference,15239.0
1,15000,person on fire,15239.0
1,15059,t shirt,15239.0
1,155861,workout,15239.0
1,157669,health club,15239.0
1,157675,rabid anger,15239.0
1,157676,disfigured face,15239.0
1,157677,superhero spoof,15239.0
1,157681,strong man,15239.0
1,157686,car run over,15239.0
1,233,japan,28165.0
1,586,new jersey,28165.0
1,9663,sequel,28165.0
1,9715,superhero,28165.0
1,10292,gore,28165.0
1,11931,spoof,28165.0
1,2483,nudity,28169.0
1,8201,satire,28169.0
1,9663,sequel,28169.0
1,9715,superhero,28169.0
1,10292,gore,28169.0
1,11663,camp,28169.0
1,11931,spoof,28169.0
1,293,female nudity,15762.0
1,1299,monster,15762.0
1,1612,spacecraft,15762.0
1,1706,experiment,15762.0
1,2483,nudity,15762.0
1,2588,brain,15762.0
1,3598,ax,15762.0
1,6149,police,15762.0
1,9826,murder,15762.0
1,9951,alien,15762.0
1,10058,sorority,15762.0
1,10292,gore,15762.0
1,10326,morgue,15762.0
1,10327,undead,15762.0
1,10714,serial killer,15762.0
1,11181,decapitation,15762.0
1,12377,zombie,15762.0
1,13092,corpse,15762.0
1,13130,teenager,15762.0
1,14811,exploding head,15762.0
1,14819,violence,15762.0
1,34117,cult film,15762.0
1,157632,fraternity,15762.0
1,157634,parasite,15762.0
1,157758,axe murder,15762.0
1,1297,predator,169.0
1,1601,war on drugs,169.0
1,1603,extraterrestrial technology,169.0
1,12670,los angeles,169.0
1,378,prison,865.0
1,3713,chase,865.0
1,4323,hunting human beings,865.0
1,4325,game show,865.0
1,4565,dystopia,865.0
1,1471,places and planets,9663.0
1,4129,widow,9663.0
1,4663,lovers,9663.0
1,9951,alien,9663.0
1,33352,police car,9663.0
1,577,black people,26889.0
1,1501,allegory,26889.0
1,5730,hispanoamerican,26889.0
1,9951,alien,26889.0
1,10183,independent film,26889.0
1,3676,living together,10128.0
1,6147,delinquency,10128.0
1,8015,cop,10128.0
1,473,chain,9659.0
1,1009,baby,9659.0
1,3450,bridge,9659.0
1,4458,post-apocalyptic,9659.0
1,4565,dystopia,9659.0
1,5144,matter of life and death,9659.0
1,6239,benzine,9659.0
1,6951,biker,9659.0
1,9104,partner,9659.0
1,9276,truck,9659.0
1,14735,motorcycle,9659.0
1,14736,motorcycle gang,9659.0
1,18114,exploding car,9659.0
1,1653,explosive,8810.0
1,1789,boomerang,8810.0
1,3203,pilot,8810.0
1,3713,chase,8810.0
1,4458,post-apocalyptic,8810.0
1,4565,dystopia,8810.0
1,5011,deal,8810.0
1,5385,survivor,8810.0
1,5650,feral child,8810.0
1,5657,australia,8810.0
1,5890,community,8810.0
1,8440,ex-cop,8810.0
1,9276,truck,8810.0
1,9663,sequel,8810.0
1,10183,independent film,8810.0
1,10590,oil,8810.0
1,10689,wasteland,8810.0
1,12365,gang rape,8810.0
1,14736,motorcycle gang,8810.0
1,14819,violence,8810.0
1,15162,dog,8810.0
1,17937,desolate,8810.0
1,158269,oil refinery,8810.0
1,164899,disfigurement mask,8810.0
1,172841,music box,8810.0
1,175994,oil tanker,8810.0
1,192213,wanderer,8810.0
1,1395,arena,9355.0
1,1965,sandstorm,9355.0
1,4565,dystopia,9355.0
1,8516,oasis,9355.0
1,9663,sequel,9355.0
1,194713,post nuclear,9355.0
1,351,poison,1727.0
1,1812,fbi,1727.0
1,2172,zoo,1727.0
1,3713,chase,1727.0
1,11190,sexual attraction,1727.0
1,33785,drugs and addiction,1727.0
1,156650,machine gun,1727.0
1,531,southern usa,635.0
1,1453,amnesia,635.0
1,1803,drug addiction,635.0
1,2411,new orleans,635.0
1,2835,neurosis,635.0
1,2860,heart,635.0
1,3177,fan,635.0
1,3179,sanatorium,635.0
1,5160,aggression by animal,635.0
1,10629,vision,635.0
1,11221,blood,635.0
1,14765,church,635.0
1,14964,drug,635.0
1,15001,demon,635.0
1,459,sexual obsession,10068.0
1,549,prostitute,10068.0
1,5628,broker,10068.0
1,5916,gallery owner,10068.0
1,657,fire,11495.0
1,1475,telepathy,11495.0
1,2051,intelligence,11495.0
1,627,killing,11428.0
1,818,based on novel,11428.0
1,4553,black humor,11428.0
1,33841,incest,11428.0
1,797,showdown,10117.0
1,2619,suspicion of murder,10117.0
1,2792,boxer,10117.0
1,4906,suspension,10117.0
1,10291,organized crime,10117.0
1,10950,shootout,10117.0
1,15483,car chase,10117.0
1,18021,detroit,10117.0
1,18179,drug addict,10117.0
1,18522,one against many,10117.0
1,157584,megalomaniac,10117.0
1,178539,maverick cop,10117.0
1,180172,framed for murder,10117.0
1,188933,bar fight,10117.0
1,204904,exploding boat,10117.0
1,2571,tv show,25562.0
1,168622,soap opera,25562.0
1,10644,melodrama,73079.0
1,817,bookshop,38921.0
1,1437,burglar,38921.0
1,2619,suspicion of murder,38921.0
1,6149,police,35463.0
1,380,brother brother relationship,9679.0
1,703,detective,9679.0
1,830,car race,9679.0
1,915,car thief,9679.0
1,1936,blackmail,9679.0
1,5301,brother,9679.0
1,9714,remake,9679.0
1,10051,heist,9679.0
1,10085,betrayal,9679.0
1,10291,organized crime,9679.0
1,10950,shootout,9679.0
1,11148,police chase,9679.0
1,14601,explosion,9679.0
1,14819,violence,9679.0
1,15100,lock pick,9679.0
1,15483,car chase,9679.0
1,41158,stakeout,9679.0
1,156117,illegal drugs,9679.0
1,161636,car movie,9679.0
1,162842,stolen cars,9679.0
1,226581,ford mustang,9679.0
1,1667,pimp,24587.0
1,1739,holocaust,17771.0
1,2315,jewish life,17771.0
1,11104,russian front,17771.0
1,1872,loss of father,10264.0
1,3071,prince,10264.0
1,6464,uncle,10264.0
1,9748,revenge,10264.0
1,9826,murder,10264.0
1,2564,wheelchair,31657.0
1,2956,vietnam,31657.0
1,6091,war,31657.0
1,8054,volunteer,31657.0
1,9673,love,31657.0
1,637,pop,29204.0
1,1416,jazz,29204.0
1,3462,tzar,29204.0
1,6027,music,29204.0
1,6220,mafia boss,29204.0
1,6382,folk music,29204.0
1,10572,music business,29204.0
1,33475,songwriter,29204.0
1,158744,stock footage,29204.0
1,161919,adult animation,29204.0
1,173687,music hall,29204.0
1,176095,jazz band,29204.0
1,176096,generational,29204.0
1,176098,jewish mafia,29204.0
1,502,ambush,17814.0
1,542,street gang,17814.0
1,2583,blackout,17814.0
1,4063,siege,17814.0
1,6149,police,17814.0
1,9937,suspense,17814.0
1,10349,survival,17814.0
1,10950,shootout,17814.0
1,12371,gunfight,17814.0
1,14707,brutality,17814.0
1,15234,convict,17814.0
1,15321,police station,17814.0
1,18107,silencer,17814.0
1,156257,jail cell,17814.0
1,166109,child murder,17814.0
1,1415,small town,11879.0
1,2669,motel,11879.0
1,2725,sunlight,11879.0
1,3133,vampire,11879.0
1,4399,victim,11879.0
1,4932,farm,11879.0
1,5091,kiss,11879.0
1,5606,gang leader,11879.0
1,9016,femme fatale,11879.0
1,10250,redneck,11879.0
1,11546,hitchhiker,11879.0
1,18114,exploding car,11879.0
1,167043,road movie,11879.0
1,169590,police raid,11879.0
1,187056,woman director,11879.0
1,207268,neo-noir,11879.0
1,208975,nomad,11879.0
1,5521,arkansas,21128.0
1,9937,suspense,21128.0
1,10183,independent film,21128.0
1,12670,los angeles,21128.0
1,242,new york,482.0
1,577,black people,482.0
1,2394,ghetto,482.0
1,5600,daughter,482.0
1,6149,police,482.0
1,582,san francisco,592.0
1,2340,paranoia,592.0
1,2380,audio tape,592.0
1,2980,wiretap,592.0
1,387,california,31593.0
1,549,prostitute,31593.0
1,567,alcohol,31593.0
1,2956,vietnam,31593.0
1,3581,witness,31593.0
1,8508,party,31593.0
1,9748,revenge,31593.0
1,9826,murder,31593.0
1,10410,conspiracy,31593.0
1,11363,arson,31593.0
1,14536,crime,31593.0
1,159909,veteran,31593.0
1,162340,expose,31593.0
1,494,father son relationship,12611.0
1,539,middle east,12611.0
1,612,hotel,12611.0
1,818,based on novel,12611.0
1,966,beach,12611.0
1,1475,telepathy,12611.0
1,1930,kidnapping,12611.0
1,2051,intelligence,12611.0
1,5086,telekinesis,12611.0
1,9855,slow motion scene,12611.0
1,10950,shootout,12611.0
1,11221,blood,12611.0
1,14742,psychic,12611.0
1,14819,violence,12611.0
1,18508,exploding body,12611.0
1,155582,amusement park,12611.0
1,163049,government agent,12611.0
1,177398,levitation,12611.0
1,818,based on novel,14328.0
1,2463,harvard university,14328.0
1,3616,college,14328.0
1,33861,law student,14328.0
1,171476,study group,14328.0
1,171486,paper airplane,14328.0
1,171493,student mentor relationship,14328.0
1,171494,studying,14328.0
1,242,new york,32047.0
1,417,corruption,32047.0
1,1228,1970s,32047.0
1,417,corruption,9040.0
1,458,hippie,9040.0
1,798,sheriff,25364.0
1,917,journalism,25364.0
1,1508,new mexico,25364.0
1,8201,satire,25364.0
1,10084,rescue,25364.0
1,12193,reporter,25364.0
1,18029,trapped,25364.0
1,18034,desert,25364.0
1,34250,media hype,25364.0
1,155744,newspaper man,25364.0
1,195402,film noir,25364.0
1,1797,loyalty,43002.0
1,3131,modern society,43002.0
1,3230,male friendship,43002.0
1,4097,independence,43002.0
1,9890,jail,43002.0
1,10685,escape,43002.0
