,credit_id,department,gender,id,job,name,profile_path,movieId
1891,52fe46769251416c910553df,Directing,0,8500,Director,John Ford,/pE9jDz7A7ZtHVnNDiuiSVBwnjL6.jpg,37853.0
1892,52fe43e99251416c75022c81,Directing,2,6448,Director,Arthur Penn,/imHQBWO3DZXfcJM1CcPHsL28PyK.jpg,11040.0
1893,52fe442ac3a368484e01355d,Directing,2,2746,Director,Elia Kazan,/tA1PtsKswBEL5bPLcKeToDIRm8K.jpg,21849.0
1894,52fe4305c3a36847f80347bb,Directing,2,4610,Director,John Landis,/4MVt3MDXZzW2TsiQNvZCGv1ivRx.jpg,1621.0
1895,52fe45c69251416c75061f9d,Directing,2,8858,Director,Ivan Reitman,/vYT8xpWCzKZc9F02Oqihxx1GFyg.jpg,14035.0
1896,52fe44869251416c75037df9,Directing,2,11181,Director,Kenneth Branagh,/bmpGjbqvAVNOK3ggiuET2Jl96tZ.jpg,11790.0
1897,52fe45c3c3a368484e06d857,Directing,0,10586,Director,Richard Lester,/2H4PFCd4G8BLHK34lTsUs3cn2tM.jpg,29048.0
1898,52fe4415c3a368484e00e7f1,Directing,0,39819,Director,Wayne Wang,/wtw5Cg8dWy9N7Fvn9SWvboibWek.jpg,21349.0
1899,52fe4318c3a36847f8039eb5,Directing,2,19303,Director,Kevin Smith,/3XXThSMqHQgQFjM4bMJ25U1EJTj.jpg,1832.0
1900,52fe4740c3a36847f812b725,Directing,2,56205,Director,Atom Egoyan,/3lARbiaNDZbN0LBpXHNuSM9U4ur.jpg,47692.0
1901,52fe47869251416c7509c999,Directing,2,44740,Director,Richard Shepard,/z9mf3XC51RrUEmdusWx7CAPsaLF.jpg,18561.0
1902,52fe46479251416c9104f48d,Directing,0,89226,Director,William Nigh,/7ntwPMxBZGbNXUwgC3rAQTdDi8i.jpg,37426.0
1903,52fe44749251416c7503547f,Directing,2,9168,Director,Alan Parker,/vABD5OnVL9TcuxLHae6EOTDfWiW.jpg,11663.0
1904,52fe456f9251416c7505674b,Directing,2,30165,Director,Mark Sandrich,/6kNpEE507nop2cfwxHm0Lk6GZHD.jpg,13485.0
1905,52fe44e2c3a36847f80afc9b,Directing,0,9894,Director,Bernhard Wicki,/kWBdiWLhjdFDMV953W5xhFyHTxv.jpg,9289.0
1906,52fe44059251416c7502646b,Directing,0,2087,Director,Richard Fleischer,/pChGBiYPxqPfozB7GlDFCIjCQxs.jpg,11165.0
1907,52fe448bc3a368484e028c25,Directing,2,39996,Director,Sidney Lumet,/sOo8jatHC3heDbC2FAOteBXe3z2.jpg,24226.0
1908,52fe4a069251416c910c0bd9,Directing,2,3636,Director,Paul Newman,/my0Blo9IBy1WZ0QKbuxUzS0QwV5.jpg,88875.0
1909,52fe45ccc3a368484e06f71b,Directing,2,104879,Director,Ramón Menéndez,/pKPvD6TpDkHgQMgaYPFnFcUNtN7.jpg,29154.0
1910,52fe432fc3a36847f8040c29,Directing,2,13563,Director,Norman Jewison,/umNoz1FsJtvoWKlCsgNOqWlfrgh.jpg,2039.0
1911,52fe44a59251416c7503c22f,Directing,2,2226,Director,Sydney Pollack,/zxkoU2diKtvarV1Qk4z9He2lJj9.jpg,11943.0
1912,52fe44489251416c7502f517,Directing,2,3556,Director,Roman Polanski,/qI12N0XzSQanAUv6sTucTLWi3az.jpg,11481.0
1913,52fe4365c3a36847f80511bd,Directing,0,3146,Director,Billy Wilder,/nWV9BDDCbRegP7etiPjl3vYnJEq.jpg,2690.0
1914,52fe4530c3a368484e04d24f,Directing,2,8246,Director,Barry Levinson,/AvPOBBODhSCtUJAqxeq2s0nYnTw.jpg,27141.0
1915,52fe43679251416c7500ef39,Directing,1,55439,Director,Patricia Rozema,/s1lW8HDclRDEgOWrETAJ5eSGKda.jpg,10399.0
1916,52fe4364c3a36847f8050ca7,Directing,2,510,Director,Tim Burton,/yHEHAHQpN9PfSEQx1UxZPczhcAi.jpg,2668.0
1917,52fe45fc9251416c910452cb,Directing,2,10781,Director,Michael Apted,/j5KoJlZUepN36ZD8VoDLuvV5BG5.jpg,36643.0
1918,52fe44e2c3a368484e03c8b7,Directing,2,131406,Director,Charley Rogers,/ovzxz7anu5OLLmq2ilmBZHJS2QD.jpg,25898.0
1919,52fe4516c3a36847f80bba47,Directing,2,7187,Director,Richard Donner,/2G0gyLVJzLmRl4W3sFyaVfxppJJ.jpg,9647.0
1920,52fe44859251416c75037c93,Directing,2,33064,Director,Henry Koster,/tihVLXBhbDiif3u3DyZI5HJ8PZB.jpg,11787.0
1921,52fe45c1c3a368484e06d009,Directing,2,9789,Director,Robert Altman,/xA6n9OVD5pVrctLtmxwyhtVFcEf.jpg,29005.0
1922,52fe44fdc3a368484e0427df,Directing,2,54441,Director,James Ivory,/vj4PY2KciRCZWzT4eCdOoQfzoJs.jpg,26371.0
1923,52fe4259c3a36847f80177f3,Directing,0,8500,Director,John Ford,/pE9jDz7A7ZtHVnNDiuiSVBwnjL6.jpg,596.0
1924,52fe482dc3a36847f815b515,Directing,2,33064,Director,Henry Koster,/tihVLXBhbDiif3u3DyZI5HJ8PZB.jpg,52470.0
1925,52fe43e2c3a368484e003b2f,Directing,2,2428,Director,Ernst Lubitsch,/fJeGenaTarQTLl21eDlnx4MIM9K.jpg,20334.0
1926,52fe44379251416c7502cda5,Directing,2,8246,Director,Barry Levinson,/AvPOBBODhSCtUJAqxeq2s0nYnTw.jpg,11393.0
1927,52fe44609251416c9100e925,Directing,2,4964,Director,Hal Ashby,/5VRhD4ZMsTyoAsMmxkNuTg41Sta.jpg,31121.0
1928,52fe4233c3a36847f800bb69,Directing,2,4135,Director,Robert Redford,/b4mJIBWvEyzB8yyZWbmvfzwrdtp.jpg,293.0
1929,52fe43df9251416c75021661,Directing,2,7270,Director,Adrian Lyne,/oebBxmZ88IuCF99rX4RUmudk6S1.jpg,10998.0
1930,52fe44d09251416c75041d41,Directing,2,19800,Director,Richard Marquand,/wuO69rNp2mMG9unvRpZhbccoAh9.jpg,12235.0
1931,52fe45cc9251416c9103eb49,Directing,2,18854,Director,Martin Ritt,/uEnoMMaV1X48ddLrxLiFWfb3CUJ.jpg,36094.0
1932,52fe44d1c3a36847f80abce9,Directing,2,769,Director,Martin Brest,/uBdfVZ2YBpnMj24UEviiNxbQgrt.jpg,9013.0
1933,52fe43e09251416c750219c5,Directing,1,14911,Director,Penny Marshall,/uNL3L08uZWuRJF542IAUR0VNXfz.jpg,11005.0
1934,52fe499ac3a36847f81a3045,Directing,2,9168,Director,Alan Parker,/vABD5OnVL9TcuxLHae6EOTDfWiW.jpg,59820.0
1935,52fe4374c3a36847f805591d,Directing,2,6159,Director,Ron Howard,/qdtdnNLSsaXZmpwOqXuQB3xU2uL.jpg,2924.0
1936,52fe4223c3a36847f8006d15,Directing,2,280,Director,Terry Gilliam,/cFno5isSPvfPEkSdVoEzOs0pJCh.jpg,177.0
1937,52fe46c69251416c9105f42f,Directing,2,21958,Director,Mark Rydell,/j7JuFKjL3iKeXdYVJILd6MFlVJA.jpg,38557.0
1938,52fe458b9251416c7505a261,Directing,2,6729,Director,Robert Benton,/wVaHC1VX9yBg9MIEC7POAJ0JlUo.jpg,13681.0
1939,52fe454dc3a36847f80c6935,Directing,2,37710,Director,Peter Hyams,/dAuDsStGGlUESaaAYQf0GCE2JWo.jpg,9946.0
1940,589464aec3a36840b8004dcb,Directing,2,8,Co-Director,Lee Unkrich,/bdTCCXjgOV3YyaNmLGYGOxFQMOc.jpg,863.0
1941,52fe448a9251416c910144d9,Directing,2,5572,Director,Joel Schumacher,/ijI5sCPqDvT18NRWCeBqw8BJIZx.jpg,31582.0
1942,52fe4ac8c3a368484e166b2d,Directing,2,6111,Director,Mike Figgis,/nIaxYZkNX6j70VQyHwzed1QxOXD.jpg,125520.0
1943,52fe443ac3a368484e016f4d,Directing,2,1614,Director,Ang Lee,/uTX0uIBLl3JIQunuAMDRHLorffh.jpg,22267.0
1944,52fe436a9251416c7500f67f,Directing,2,21217,Director,Jonathan Lynn,/nvMGnGbGdXrRvGAjulNqhJWUB9c.jpg,10411.0
1945,52fe45cbc3a36847f80dacb1,Directing,1,46617,Director,Ida Lupino,/pcc80NSvf3ZN6gbcTLwV4iC4inu.jpg,41462.0
1946,52fe4310c3a36847f80378b5,Directing,0,4109,Director,Michael Curtiz,/3rQXKSKx1IV7Lg9LwPaJicQdAkC.jpg,1718.0
1947,52fe46629251416c75076949,Directing,1,5657,Director,Anjelica Huston,/Aiyv68gYWcEe9OYhyCkOa09kjmy.jpg,15506.0
1948,52fe43d3c3a368484e0004b1,Directing,0,17016,Director,Neil Jordan,/4OWdIhT5gcfcHoBUzGL7E8tu9T1.jpg,20024.0
1949,52fe4994c3a368484e132c1b,Directing,0,64114,Director,Edward Dmytryk,/s7E1zzpOeg7VBmLjA9MBgl2jizD.jpg,78256.0
1950,52fe459f9251416c7505cbf3,Directing,1,10757,Director,Jane Campion,/4Bx7nrotQmiGB80ynUvPDPoiJCe.jpg,13787.0
1951,52fe451bc3a36847f80bccfd,Directing,2,1243,Director,Woody Allen,/wpcOUlaszvJoVRf1yLbDtu7u4FI.jpg,9684.0
1952,52fe450dc3a36847f80b997f,Directing,2,1150,Director,Brian De Palma,/zTbQGFu5udsrX2i7BgmTgB0aJ1E.jpg,9586.0
1953,52fe4812c3a368484e0e7f13,Directing,2,559559,Director,Marshall Neilan,/zTtq3yKZOIjcCYOtPG83PIp4Wax.jpg,70801.0
1954,52fe44f49251416c9102294b,Directing,2,8635,Director,Buster Keaton,/8weZnW4cxkbMxtFAtO1NhfTrM9D.jpg,33015.0
1955,52fe4415c3a36847f80815d7,Directing,2,9789,Director,Robert Altman,/xA6n9OVD5pVrctLtmxwyhtVFcEf.jpg,5652.0
1956,52fe47e99251416c750a9871,Directing,2,51875,Director,Andrew V. McLaglen,/fBPvpudpx5YiOy0S2EWeoc6vXgG.jpg,19664.0
1957,52fe44ce9251416c9101d7e9,Directing,2,95653,Director,Steven Kampmann,/4i0s3pEhTekEyoH3l1KbxGBNFo1.jpg,32331.0
1958,52fe4926c3a368484e11c911,Directing,2,33690,Director,Robert F. Hill,/bkDJwCAAOCxnnuBQ6GRnWEHgwGY.jpg,76083.0
1959,52fe44df9251416c9101fbab,Directing,2,13953,Director,Edward F. Cline,/lkAs1ydjzF9SjDIXDFOx5VvCxjl.jpg,32628.0
1960,52fe44e29251416c910202f5,Directing,2,514,Director,Jack Nicholson,/hINAkm21g80UbaAxA6rHhOaT5Jk.jpg,32669.0
1961,52fe44979251416c910161a5,Directing,2,19665,Director,John Boorman,/zPZkbiZms6DUZz74xLLFFGUJY0n.jpg,31681.0
1962,52fe452d9251416c9102a00d,Directing,2,47399,Director,Frank Tashlin,/grAjH8s8DH71E9pdnLMd84tXFWl.jpg,33666.0
1963,52fe44c99251416c9101cc53,Directing,2,504,Director,Tim Robbins,/7pirFsBQe93TSfzu404Hgcj1YWj.jpg,32274.0
1964,52fe43679251416c7500f09d,Directing,2,64151,Director,Mike Mitchell,/thoCDW89KWWaSYrbvUX0adPcg8S.jpg,10402.0
1965,52fe424ac3a36847f8012bb7,Directing,2,4027,Director,Frank Darabont,/9KVvZtDyy8DXacw2TTsjC9VLxQi.jpg,497.0
1966,52fe430fc3a36847f8037623,Directing,2,5306,Director,Lasse Hallström,/tVnakJ0RWFj3eaUIJkzubTzmKXv.jpg,1715.0
1967,52fe4616c3a36847f80ebf5f,Directing,2,3129,Director,Tim Roth,/r4jtlboNqWPz2dOHafrPJE4Yd94.jpg,42739.0
1968,52fe44bcc3a368484e033fdd,Directing,2,39012,Director,Peter Bogdanovich,/jBmV2Q5htw1TEBABPuCc5BeBn9h.jpg,25188.0
1969,52fe491ac3a368484e11a2f7,Directing,2,72061,Director,Frank Lloyd,/h3QW1G6QlkC1cKtcIaFC2kRVkHy.jpg,75888.0
1970,52fe42f7c3a36847f80305d7,Directing,2,17167,Director,Andy Tennant,/9gK8xFzybwDnWENijTdDHiP4M6o.jpg,1439.0
1971,52fe4349c3a36847f8048a41,Directing,2,10965,Director,Chris Columbus,/2fHN78oumrJRM84UydgfVzj0YEl.jpg,2277.0
1972,52fe43319251416c7500714d,Directing,2,18898,Director,Rob Minkoff,/e7oHC3qavuzmH8HzOCkpOLaecKz.jpg,10137.0
1973,52fe47b1c3a36847f8143245,Directing,2,5690,Director,James Algar,/3dSa9LsutXEjnsEuZfuIWznQkkC.jpg,49948.0
1974,52fe4239c3a36847f800d677,Directing,2,4762,Director,Paul Thomas Anderson,/wKAs2LtLYSUzt3ZZ8pnxMwuEWuR.jpg,334.0
1975,52fe47bac3a36847f8145149,Directing,0,111807,Director,Matthew Warchus,/qslvs9HG2YlWqD8AaWP6PeNJ2do.jpg,50116.0
1976,52fe46f7c3a36847f811c39d,Directing,2,65452,Director,Mike Leigh,/kvW8YDDi0dHOEYJG7jLHYQRrRJs.jpg,46435.0
1977,52fe45ed9251416c91043341,Directing,2,5342,Director,Mike Nichols,/eJgJEVil7iOJ9sTAXLCVRKfeKKM.jpg,36492.0
1978,52fe4260c3a36847f80196d7,Directing,2,2778,Director,Dennis Hopper,/56nj2DfMVU3F9qUagZWMePLbrKF.jpg,624.0
1979,52fe450bc3a368484e045495,Directing,2,19304,Director,John Schlesinger,/vFCJ4RxvHysxeiwcFsiSGg7Tgre.jpg,26578.0
1980,52fe462cc3a36847f80f0d33,Directing,2,25630,Director,Jack Clayton,/6GDPYIXVLTLTyc5mFmfvyh19DI7.jpg,43103.0
1981,52fe4633c3a36847f80f2451,Directing,2,70298,Director,Mario Camerini,/eCvpIAJ60eIIuLCrwoFMX1HQEh.jpg,43194.0
1982,52fe450ac3a36847f80b8d33,Directing,2,1152,Director,Oliver Stone,/uHdNGBkrI74eYfUP2Uie7nuo0Nn.jpg,9563.0
1983,52fe431ac3a36847f803a7ff,Directing,2,3974,Director,Miloš Forman,/nKnsrK9h02F1QlMetkyr9R45VGM.jpg,1850.0
1984,52fe428ec3a36847f8027e33,Directing,2,15002,Director,Dean Parisot,/3h20QFQ6duhpJ1FMSeJiFju0WGp.jpg,926.0
1985,52fe42e9c3a36847f802c3d3,Directing,2,2239,Director,Anthony Minghella,/uJirGbZdLlvIs3joWGVNpPWKzPz.jpg,1213.0
1986,52fe43769251416c75011529,Directing,2,52112,Director,Steve Carr,/sZELa2s3bwRZKXAEcSbNcD6hJey.jpg,10471.0
1987,52fe43679251416c7500efb3,Directing,2,13563,Director,Norman Jewison,/umNoz1FsJtvoWKlCsgNOqWlfrgh.jpg,10400.0
1988,52fe43669251416c7500ee7d,Directing,2,9168,Director,Alan Parker,/vABD5OnVL9TcuxLHae6EOTDfWiW.jpg,10397.0
1989,52fe44f39251416c750469bb,Directing,1,16391,Director,Julie Taymor,/9iEMVItMETctk9XKABKxF3A4PKe.jpg,12524.0
1990,52fe46099251416c91046f6f,Directing,1,1128,Director,Agnieszka Holland,/pcs6shB8NcZTGRniXr5jKFao8KR.jpg,36773.0
1991,52fe43449251416c75009ecb,Directing,2,33433,Director,Scott Hicks,/saA36yAQYyTs0kzmH5hBprEszJX.jpg,10219.0
1992,52fe439cc3a36847f806186f,Directing,2,366,Director,James Mangold,/1gt0VmCyBHhQLKhaBDCEIwvRWe.jpg,3558.0
1993,52fe47519251416c750951a5,Directing,2,46297,Director,Jay Russell,/baaNlNwUYSGpznRfWnCCUzGhtKE.jpg,17908.0
1994,52fe43639251416c7500e78f,Directing,2,1723,Director,Walter Hill,/gCU3dgnNaZuvmArtBJgjCUMmimd.jpg,10384.0
1995,52fe43479251416c7500a427,Directing,2,2226,Director,Sydney Pollack,/zxkoU2diKtvarV1Qk4z9He2lJj9.jpg,10236.0
1996,5602adc592514122c0001ed3,Directing,0,3146,Director,Billy Wilder,/nWV9BDDCbRegP7etiPjl3vYnJEq.jpg,632.0
1997,52fe44939251416c75039973,Directing,2,37710,Director,Peter Hyams,/dAuDsStGGlUESaaAYQf0GCE2JWo.jpg,11851.0
1998,59c78aa3c3a3681443059fe7,Directing,2,8928,First Assistant Director,José López Rodero,/nE2hIkUueFcd2tJJfD9uZ0S1A18.jpg,5924.0
1999,52fe45349251416c9102ad45,Directing,2,21506,Director,George Sidney,/t5NzhZ8yYL3hDMm5mGNC7t97qSk.jpg,33734.0
2000,52fe46249251416c7506e9d1,Directing,2,4964,Director,Hal Ashby,/5VRhD4ZMsTyoAsMmxkNuTg41Sta.jpg,14886.0
2001,52fe450ec3a368484e046049,Directing,2,19450,Director,Bob Rafelson,/3hk2VokH27WIkriyp3JHdMrjewc.jpg,26617.0
2002,52fe437a9251416c75011f67,Directing,2,13015,Director,Phillip Noyce,/Ahe8rRwCQ18fxtecekD1gYTXiXv.jpg,10493.0
2003,52fe46bc9251416c75081c63,Directing,2,13265,Director,Franklin J. Schaffner,/m04NRi0fxmE3xBZMwnIkpkjItBe.jpg,16241.0
2004,52fe4436c3a368484e015fd3,Directing,0,18596,Director,Taylor Hackford,/heZfdghufTV3t3ayrWvIuiP1jvb.jpg,22160.0
2005,52fe43c3c3a36847f806daf5,Directing,2,37362,Director,Henry King,/3gG3Ctgcttq6632GIeCqBTsv8nB.jpg,4460.0
2006,52fe4649c3a36847f80f67db,Directing,2,32134,Director,Charles Vidor,/pE9oZbia0o9MlwD914sgWYooePl.jpg,43455.0
2007,52fe455d9251416c75053e79,Directing,1,57434,Director,Amy Heckerling,/c68tZT9Be1triBbKmSOKCS3dsBI.jpg,13342.0
2008,52fe45939251416c910372f1,Directing,2,64061,Director,Fred Schepisi,/gN30W0bFd4p55fiCT3oeBFVJqs9.jpg,35119.0
2009,52fe4412c3a368484e00db7b,Directing,2,84736,Director,Ivan Passer,/tcLsYMdE0asiEy738nWoLuEizG2.jpg,21256.0
2010,52fe46289251416c7506f15b,Directing,0,34934,Director,Bruce Timm,/2MaucKEFexM0MMcpsHHbDtDVZbk.jpg,14919.0
2011,52fe45c69251416c75061fdb,Directing,2,12840,Director,John Badham,/vWzb3cQz4qYtfXQ6qyCrSTw61xA.jpg,14040.0
2012,52fe444bc3a368484e01ae87,Directing,2,14643,Director,William A. Wellman,/m0RSN7IQTXF9ZFUrqoZJUzZqu02.jpg,22692.0
2013,52fe473cc3a36847f812a9cf,Directing,2,16863,Director,Todd Haynes,/ly6krNQ1yaKMUiTLQIyzvPri6Sy.jpg,47620.0
2014,52fe437ac3a36847f805709f,Directing,2,19304,Director,John Schlesinger,/vFCJ4RxvHysxeiwcFsiSGg7Tgre.jpg,2990.0
2015,52fe46de9251416c910627cb,Directing,2,44725,Director,Curtis Harrington,/eb8N9YuAP4BT12Pa7X1IwGMpkHB.jpg,38775.0
2016,52fe43be9251416c7501c6c3,Directing,2,30309,Director,Peter Greenaway,/k5Lt7hw37sY6kCeb8EDMSZiKh16.jpg,10831.0
2017,52fe44fb9251416c9102369d,Directing,2,30309,Director,Peter Greenaway,/k5Lt7hw37sY6kCeb8EDMSZiKh16.jpg,33078.0
2018,52fe47f1c3a36847f81506eb,Directing,2,144044,Director,Herbert Blaché,/o3Q1YGXrfr9KTkxaMkaZUUEbs4A.jpg,51392.0
2019,52fe44dc9251416c9101f5bd,Directing,2,8635,Director,Buster Keaton,/8weZnW4cxkbMxtFAtO1NhfTrM9D.jpg,32600.0
2020,52fe452e9251416c7504e4d9,Directing,2,1254,Director,Art Linson,/dEtVivCXxQBtIzmJcUNupT1AB4H.jpg,13005.0
2021,52fe47919251416c7509e0dd,Directing,2,27889,Director,Stephan Elliott,/qobPDsEV3ulgM48gqZMk8BY6lDb.jpg,18681.0
2022,52fe43e7c3a368484e00516d,Directing,2,36083,Director,Kevin Allen,/be76iefw66VcgYUkWmHUCypM0PM.jpg,20468.0
2023,52fe43699251416c7500f40d,Directing,0,56911,Director,Les Mayfield,/qFl6z4jAfvb3bfMeGDMD4ch61tI.jpg,10406.0
2024,52fe46149251416c7506c6f1,Directing,0,18378,Director,Herbert Ross,/5bKYVnMfWhjAOmMHv7Y6boqnOja.jpg,14741.0
2025,52fe431dc3a36847f803b713,Directing,2,5281,Director,Spike Lee,/zTsaE7GrLnOV62NmSrr6hll1G5Y.jpg,1883.0
2026,52fe432bc3a36847f803f963,Directing,2,716,Director,Emile Ardolino,/h4LqsmRshajyuggfxR3wj7aNqyi.jpg,2005.0
2027,52fe4449c3a36847f808d2f5,Directing,2,1103,Director,Bill Duke,/46uPgJKKjAhPak4G7526ZFHiRvA.jpg,6279.0
2028,52fe43f49251416c750241d1,Directing,2,323,Director,Curtis Hanson,/e8o4pYzVjh4ier1n0bxD78HCbxg.jpg,11087.0
2029,52fe4479c3a36847f80982e1,Directing,2,664,Director,Frank Marshall,/dVPOD85wQ1Xscpe3DOVQ1I59IIF.jpg,7305.0
2030,52fe44a6c3a368484e02efb1,Directing,2,13563,Director,Norman Jewison,/umNoz1FsJtvoWKlCsgNOqWlfrgh.jpg,24735.0
2031,52fe44fcc3a36847f80b5e55,Directing,2,769,Director,Martin Brest,/uBdfVZ2YBpnMj24UEviiNxbQgrt.jpg,9475.0
2032,52fe44c2c3a36847f80a8717,Directing,0,58448,Director,Penelope Spheeris,/6MiXfO2EdA0keiJf0RmGNfLTvAc.jpg,8872.0
2033,52fe44c2c3a36847f80a87ad,Directing,2,56155,Director,Stephen Surjik,/4v2Kwnc6wLRD75DsYyFiNxuxYan.jpg,8873.0
2034,52fe441e9251416c750297b5,Directing,1,14911,Director,Penny Marshall,/uNL3L08uZWuRJF542IAUR0VNXfz.jpg,11287.0
2035,52fe453bc3a36847f80c3377,Directing,2,13015,Director,Phillip Noyce,/Ahe8rRwCQ18fxtecekD1gYTXiXv.jpg,9869.0
2036,52fe425ec3a36847f801910f,Directing,2,8843,Director,Mick Jackson,/eZKzRhgiX0fTNz6twzIOeaLMOJB.jpg,619.0
2037,52fe44efc3a36847f80b2b9f,Directing,2,24,Director,Robert Zemeckis,/isCuZ9PWIOyXzdf3ihodXzjIumL.jpg,9374.0
2038,52fe441b9251416c75029139,Directing,2,6159,Director,Ron Howard,/qdtdnNLSsaXZmpwOqXuQB3xU2uL.jpg,11259.0
2039,52fe449ec3a36847f80a0551,Directing,2,54441,Director,James Ivory,/vj4PY2KciRCZWzT4eCdOoQfzoJs.jpg,8293.0
2040,52fe43ef9251416c750239a5,Directing,2,11649,Director,Cameron Crowe,/eWHjtfUybkQ5xXI5KUICuGmkvc3.jpg,11068.0
2041,52fe4322c3a36847f803cd53,Directing,2,5602,Director,David Lynch,/3xMyM3kvPqrIgcFQsHT7hVmIwwf.jpg,1923.0
2042,52fe453dc3a36847f80c3795,Directing,2,1724,Director,Roger Spottiswoode,/hH8tIBh0RI7VwI4jQgphtB0qABR.jpg,9876.0
2043,52fe43599251416c7500d037,Directing,2,58712,Director,Steve Miner,/yk90jxBifKosxEyP8CITJk1BTtt.jpg,10326.0
2044,52fe46db9251416c75085df9,Directing,2,12988,Director,Paul Michael Glaser,/yc39Cj9ZmaEnrKZIRnYLPAdDyCK.jpg,16562.0
2045,52fe4510c3a36847f80ba5df,Directing,2,33,Director,Gary Sinise,/n5AbjoNfONICaggp2f1QhYAjAoZ.jpg,9609.0
2046,52fe44bd9251416c7503f537,Directing,2,39104,Director,Abel Ferrara,/spMsMgsJs8qwhLXgQO9VGNm9Rcn.jpg,12143.0
2047,52fe43b4c3a36847f80690cb,Directing,2,5140,Director,Wes Craven,/vffssPtgNn2ZwoMfLCCDJAxlXGI.jpg,4234.0
2048,52fe4510c3a36847f80ba37f,Directing,2,23393,Director,Barbet Schroeder,/jDMy62PR1pfD0dX5E0K3Q6SI1wm.jpg,9605.0
2049,52fe44a3c3a36847f80a1a91,Directing,2,54795,Director,Troy Duffy,/b0BYI0zTyCCLIqPwAQflOm3RHfO.jpg,8374.0
2050,52fe47c29251416c91074ca7,Directing,2,43330,Director,Ventura Pons,/vbqAkW8C7nLONyz5gKDwVQQBtlU.jpg,80471.0
2051,52fe457dc3a368484e05e59f,Directing,2,18635,Director,Ted Post,/knADACiRl8Bn45BXNb0RDy3BfVf.jpg,28156.0
2052,52fe4491c3a368484e02a2ed,Directing,2,11147,Director,John Cassavetes,/dvW9LHWNcgvRLqCom5jhx2T3aIG.jpg,24349.0
2053,52fe4569c3a368484e05915b,Directing,2,12009,Director,Anthony Harvey,/xFb61Oxx98u6xrSpbN0KZFrysWO.jpg,27841.0
2054,52fe4320c3a36847f803c4f7,Directing,2,2034,Director,Danny Boyle,/b5qQpFHmgNyvV1t81ou17Jt2fRj.jpg,1907.0
2055,52fe443cc3a368484e0177e9,Directing,0,86004,Director,Joseph H. Lewis,/lMwmKsspovp268RzuoWXmhuQRI9.jpg,22342.0
2056,52fe49b59251416c750d0c5f,Directing,1,213613,Director,Lynn Hershman Leeson,/jE1eBrttgiI6Hd21SkMRPaZ9K9v.jpg,96484.0
2057,52fe43f99251416c91000d43,Directing,2,10051,Director,Tobe Hooper,/rE5TqnAvgaKjWwWZ9AsoU9KcUGU.jpg,30062.0
2058,52fe467fc3a368484e093da5,Directing,2,15488,Director,Ken Loach,/jMMjA5IeYFueu9P9FGBYH0kqYRO.jpg,62463.0
2059,52fe44e5c3a368484e03d085,Directing,2,46611,Director,James Clavell,/1Afyy3wKJ16fdMZgOm9PnWrlmJr.jpg,25934.0
2060,52fe45d59251416c75064041,Directing,2,24294,Director,Ben Younger,/7KzvNpsJT4qHV4owEMBvnMMfIdH.jpg,14181.0
2061,52fe43649251416c7500e80d,Directing,1,3092,Director,Diane Keaton,/fzgUMnbOkxC6E3EFcYHWHFaiKyp.jpg,10385.0
2062,52fe436dc3a36847f805361f,Directing,0,28239,Director,David Twohy,/7hJbNy5XKO5je9FsSGvl4QbGyMM.jpg,2787.0
2063,52fe4331c3a36847f804188d,Directing,2,21217,Director,Jonathan Lynn,/nvMGnGbGdXrRvGAjulNqhJWUB9c.jpg,2069.0
2064,52fe461f9251416c7506dd71,Directing,0,1035,Director,Paul Schrader,/hLdjFQOtgnvgKVL73dH6CWluicy.jpg,14839.0
2065,52fe45f2c3a36847f80e3b61,Directing,0,5030,Director,Edgar G. Ulmer,/PU5rCuIxOPcffvceRU4K2Y9smj.jpg,42186.0
2066,52fe45bfc3a368484e06cadb,Directing,2,13848,Director,Charlie Chaplin,/pcvSg2LqnyVFel9dPIwTRagpfur.jpg,28978.0
2067,52fe428ac3a36847f8026bc9,Directing,2,13848,Director,Charlie Chaplin,/pcvSg2LqnyVFel9dPIwTRagpfur.jpg,901.0
2068,52fe44b4c3a368484e032451,Directing,2,1201,Director,Garry Marshall,/kx77E8p5rnEmKxIhFT0qWCEMEik.jpg,25010.0
2069,52fe43269251416c75005605,Directing,2,13848,Director,Charlie Chaplin,/pcvSg2LqnyVFel9dPIwTRagpfur.jpg,10098.0
2070,52fe476f9251416c7509934d,Directing,2,40199,Director,Anthony Mann,/9uc4d2GGoHBRLeAqsZJpwJX4S8x.jpg,18264.0
2071,54109b9c0e0a264c3e0002d2,Directing,2,40242,Director,"Max Baer, Jr.",/93tvf3sSYtMXoJ6upgHQXTyWSH0.jpg,291861.0
2072,52fe4b00c3a368484e172251,Directing,2,87700,Director,H. Bruce Humberstone,/mHdkYOkKMhIQgrcHmIglB8bwvzz.jpg,127602.0
2073,52fe433bc3a36847f8044727,Directing,2,13776,Director,John Frankenheimer,/q1TaCOAFmC1KNLHDVZhJhkvTSrr.jpg,2155.0
2074,52fe43e09251416c75021903,Directing,2,323,Director,Curtis Hanson,/e8o4pYzVjh4ier1n0bxD78HCbxg.jpg,11004.0
2075,587265c992514135610182c1,Directing,2,21526,Director,Rod Lurie,/2HPBFjkD72gytDPeNXE8KzHK1JG.jpg,25212.0
2076,52fe45c99251416c9103e567,Directing,2,115226,Director,Eric Mendelsohn,/1waSfHvKBLepguOc73DAsdQFOZ7.jpg,36048.0
